"","city1_2","flight","plane","flag"
"610","北京首都泉州","MF8113/4","738",25272
"611","北京首都泉州","MF8128","73G",25272
"612","北京首都三亚","CZ6711/2","321",9351
"613","北京首都三亚","HU7253","737",9351
"614","北京首都三亚","CZ6711/2","321",9351
"615","北京首都三亚","HU7279","738",9351
"616","北京首都三亚","CA1345/6","738",9351
"617","北京首都三亚","CA1345/6","738",9351
"618","北京首都三亚","HU7179","738",9351
"619","北京首都三亚","CZ6715/6","321",9351
"620","北京首都三亚","CZ6717/8","321",9351
"621","北京首都三亚","CZ6715/6","321",9351
"622","北京首都厦门","MF8117/8","752",1621
"623","北京首都厦门","MF8101/2","752",1621
"624","北京首都厦门","CA1809/10","321",1621
"625","北京首都厦门","CA1801/2","738",1621
"626","北京首都厦门","MF8169/70","738",1621
"627","北京首都厦门","HU7771","738",1621
"628","北京首都厦门","CA1815/6","738",1621
"629","北京首都厦门","CA1891/2","738",1621
"630","北京首都厦门","MF8131/2","738",1621
"631","北京首都厦门","MF8105/6","752",1621
"632","北京首都厦门","MF8131/2","738",1621
"633","北京首都厦门","HU7191","734",1621
"634","北京首都厦门","CA1833/4","738",1621
"635","北京首都厦门","MF8105/6","752",1621
"636","北京首都上海虹桥","CA1831/2","332",9377
"637","北京首都上海虹桥","MU5108","333",9377
"638","北京首都上海虹桥","MU5120","333",9377
"639","北京首都上海虹桥","MU5128","333",9377
"640","北京首都上海虹桥","CA1549/50","332",9377
"641","北京首都上海虹桥","HU7601","738",9377
"642","北京首都上海虹桥","MU5108","333",9377
"643","北京首都上海虹桥","HU7605","340",9377
"644","北京首都上海虹桥","FM9108","752",9377
"645","北京首都上海虹桥","CA1515/6","772",9377
"646","北京首都上海虹桥","MU5140","333",9377
"647","北京首都上海虹桥","MU5114","333",9377
"648","北京首都上海虹桥","MU5104","333",9377
"649","北京首都上海虹桥","CA1589/90","744",9377
"650","北京首都上海虹桥","FM9102","763",9377
"651","北京首都上海虹桥","CA1519/20","332",9377
"652","北京首都上海虹桥","HU7603","738",9377
"653","北京首都上海虹桥","MU5124","333",9377
"654","北京首都上海虹桥","HO1251/2","319",9377
"655","北京首都上海虹桥","MU5122","333",9377
"656","北京首都上海虹桥","MU5110","333",9377
"657","北京首都上海虹桥","FM9106","752",9377
"658","北京首都上海虹桥","CA1517/8","74E",9377
"659","北京首都上海虹桥","CA1521/2","332",9377
"660","北京首都上海虹桥","MU5108","333",9377
"661","北京首都上海虹桥","MU5118","333",9377
"662","北京首都上海虹桥","MU5116","333",9377
"663","北京首都上海虹桥","HO1251/2","319",9377
"664","北京首都上海虹桥","MU5138","333",9377
"665","北京首都上海虹桥","FM9109/10","752",9377
"666","北京首都上海虹桥","MU5148","321",9377
"667","北京首都上海虹桥","MU5108","333",9377
"668","北京首都上海虹桥","MU5126","333",9377
"669","北京首都上海虹桥","FM9104","763",9377
"670","北京首都上海虹桥","CA1501/2","74E",9377
"671","北京首都上海虹桥","MU5102","333",9377
"672","北京首都上海虹桥","9C8991/2","320",9377
"673","北京首都上海虹桥","CA1855/6","332",9377
"674","北京首都上海虹桥","CA1857/8","332",9377
"675","北京首都上海虹桥","MU5112","333",9377
"676","北京首都上海虹桥","MU5110","333",9377
"677","北京首都上海虹桥","MU5162","333",9377
"678","北京首都上海虹桥","CA1857/8","332",9377
"679","北京首都上海虹桥","CA1557/8","772",9377
"680","北京首都上海虹桥","CA1995/6","321",9377
"681","北京首都上海虹桥","CZ3907/8","772",9377
"682","北京首都上海虹桥","MU5108","333",9377
"683","北京首都上海虹桥","MU5106","333",9377
"684","北京首都上海虹桥","MU5102","333",9377
"685","北京首都上海虹桥","CZ3907/8","772",9377
"686","北京首都上海浦东","CA1883/4","738",9377
"687","北京首都上海浦东","MU5130","AB6",9377
"688","北京首都上海浦东","CA1883/4","738",9377
"689","北京首都上海浦东","MU5183","320",9377
"690","北京首都上海浦东","MU5200","333",9377
"691","北京首都上海浦东","MU5156","738",9377
"692","北京首都上海浦东","CZ6000","388",9377
"693","北京首都深圳","CA1313/4","332",8511
"694","北京首都深圳","ZH9960","739",8511
"695","北京首都深圳","ZH9822","739",8511
"696","北京首都深圳","ZH9851/2","739",8511
"697","北京首都深圳","CA1307/8","772",8511
"698","北京首都深圳","CA1357/8","332",8511
"699","北京首都深圳","CA1303/4","332",8511
"700","北京首都深圳","CZ3191/2","333",8511
"701","北京首都深圳","CA1337/8","332",8511
"702","北京首都深圳","ZH9831/2","738",8511
"703","北京首都深圳","CZ3153/4","332",8511
"704","北京首都深圳","ZH9960","739",8511
"705","北京首都深圳","CZ3159/60","333",8511
"706","北京首都深圳","CZ3151/2","333",8511
"707","北京首都深圳","CA1357/8","332",8511
"708","北京首都深圳","CA1367/8","332",8511
"709","北京首都深圳","HU7701","340",8511
"710","北京首都深圳","CZ3189/90","320",8511
"711","北京首都深圳","CA1383/4","333",8511
"712","北京首都深圳","ZH9889/90","739",8511
"713","北京首都深圳","CA1303/4","332",8511
"714","北京首都深圳","ZH9802","739",8511
"715","北京首都深圳","HU7703","340",8511
"716","北京首都深圳","CA1397/8","321",8511
"717","北京首都深圳","CZ3155/6","320",8511
"718","北京首都深圳","CA1305/6","772",8511
"719","北京首都沈阳","CZ6103/4","319",12681
"720","北京首都沈阳","CZ6109/10","319",12681
"721","北京首都沈阳","CZ6105/6","319",12681
"722","北京首都沈阳","CZ6355/6","320",12681
"723","北京首都沈阳","CZ6115/6","321",12681
"724","北京首都沈阳","CA1625/6","738",12681
"725","北京首都沈阳","CA1651/2","738",12681
"726","北京首都沈阳","CA1645/6","738",12681
"727","北京首都沈阳","CA1653/4","738",12681
"728","北京首都沈阳","CA1635/6","738",12681
"729","北京首都沈阳","CZ6101/2","321",12681
"730","北京首都沈阳","CA1653/4","738",12681
"731","北京首都沈阳","CA1601","738",12681
"732","北京首都台州","CA1869/70","733",2667
"733","北京首都台州","CA1851/2","733",2667
"734","北京首都太原","HU7372","734",5542
"735","北京首都太原","MU5300","738",5542
"736","北京首都太原","MU5293/4","738",5542
"737","北京首都太原","MU5298","738",5542
"738","北京首都太原","CA1145/6","738",5542
"739","北京首都太原","MU5296","738",5542
"740","北京首都太原","MU5292","73G",5542
"741","北京首都太原","CA1145/6","738",5542
"742","北京首都太原","HU7667/8","737",5542
"743","北京首都太原","HU7372","734",5542
"744","北京首都太原","MU2133/4","737",5542
"745","北京首都通辽","CA1245/6","733",1468
"746","北京首都通辽","CA1123/4","733",1468
"747","北京首都威海","SC4882/1","738",9668
"748","北京首都威海","CA1587/8","738",9668
"749","北京首都威海","CA1827","738",9668
"750","北京首都威海","CA1597/8","738",9668
"751","北京首都潍坊","GS7425/6","E90",11645
"752","北京首都温州","CA1811/2","738",9674
"753","北京首都温州","MU5133/4","73G",9674
"754","北京首都温州","HU7251","738",9674
"755","北京首都温州","CA1951/2","738",9674
"756","北京首都温州","CA1813/4","738",9674
"757","北京首都温州","CA1539/40","319",9674
"758","北京首都温州","MU2467","738",9674
"759","北京首都温州","CA1567/8","738",9674
"760","北京首都乌海","HU7617","734",12105
"761","北京首都乌兰浩特","CA1283/4","733",25121
"762","北京首都乌鲁木齐","CZ6901/2","73G",3475
"763","北京首都乌鲁木齐","CA1477/8","738",3475
"764","北京首都乌鲁木齐","HU7145","738",3475
"765","北京首都乌鲁木齐","CZ6905/6","73G",3475
"766","北京首都乌鲁木齐","CZ6909/10","73G",3475
"767","北京首都乌鲁木齐","CZ6908","73G",3475
"768","北京首都乌鲁木齐","CA1901/2","738",3475
"769","北京首都乌鲁木齐","HU7245","738",3475
"770","北京首都乌鲁木齐","CA1295/6","321",3475
"771","北京首都乌鲁木齐","CA1293/4","738",3475
"772","北京首都乌鲁木齐","CZ6903/4","333",3475
"773","北京首都乌鲁木齐","CA1293/4","738",3475
"774","北京首都乌鲁木齐","CA1477/8","738",3475
"775","北京首都乌鲁木齐","CZ6911/2","73G",3475
"776","北京首都乌鲁木齐","CA1901/2","738",3475
"777","北京首都乌鲁木齐","CA1291/2","738",3475
"778","北京首都乌鲁木齐","CA1297/8","321",3475
"779","北京首都乌鲁木齐","HU7345","738",3475
"780","北京首都无锡","ZH9571/2","738",8106
"781","北京首都无锡","CA1889/90","738",8106
"782","北京首都无锡","MU2911/2","320",8106
"783","北京首都无锡","CA1897/8","738",8106
"784","北京首都无锡","ZH9560","738",8106
"785","北京首都武汉","CA1341/2","738",6813
"786","北京首都武汉","CZ6606","738",6813
"787","北京首都武汉","MU2601/2","733",6813
"788","北京首都武汉","HU7187","738",6813
"789","北京首都武汉","CA1333/4","738",6813
"790","北京首都武汉","CZ3117/8","738",6813
"791","北京首都武汉","CZ6606","738",6813
"792","北京首都武汉","CA8205/6","320",6813
"793","北京首都武汉","MU2456","733",6813
"794","北京首都武汉","MU2452","733",6813
"795","北京首都武汉","HU7187","738",6813
"796","北京首都武汉","MU2460","733",6813
"797","北京首都武汉","CA1365/6","738",6813
"798","北京首都武汉","MU2454","733",6813
"799","北京首都武汉","CA1445/6","738",6813
"800","北京首都武汉","HU7187","738",6813
"801","北京首都武汉","CA8205/6","320",6813
"802","北京首都武汉","CZ3137/8","738",6813
"803","北京首都武汉","CA1475/6","738",6813
"804","北京首都武汉","CZ3139/40","738",6813
"805","北京首都武汉","CA1365/6","738",6813
"806","北京首都武夷山","MF8121/2","738",1605
"807","北京首都武夷山","MF8134","738",1605
"808","北京首都武夷山","MF8121/2","738",1605
"809","北京首都西安","CA1235/6","738",9356
"810","北京首都西安","CA1225","738",9356
"811","北京首都西安","MU2102","738",9356
"812","北京首都西安","HU7237","738",9356
"813","北京首都西安","MU2106","320",9356
"814","北京首都西安","MU2120","320",9356
"815","北京首都西安","MU2116","333",9356
"816","北京首都西安","FM9282/1","738",9356
"817","北京首都西安","CA1223/4","738",9356
"818","北京首都西安","3U8789","320",9356
"819","北京首都西安","CA1209/10","738",9356
"820","北京首都西安","MU2110","AB6",9356
"821","北京首都西安","CA1203/4","738",9356
"822","北京首都西安","CZ6947/8","321",9356
"823","北京首都西安","CA1201/2","738",9356
"824","北京首都西安","HU7137","738",9356
"825","北京首都西安","CA1231/2","738",9356
"826","北京首都西安","HU7337","738",9356
"827","北京首都西安","MU2114","320",9356
"828","北京首都西安","CA1211/2","738",9356
"829","北京首都西安","CA1205/6","738",9356
"830","北京首都西安","MU2118","320",9356
"831","北京首都西安","CA1231/2","738",9356
"832","北京首都西安","MU2112","738",9356
"833","北京首都西安","MU2102","738",9356
"834","北京首都西昌","3U8896","319",7645
"835","北京首都西宁","HU7239","738",11025
"836","北京首都西宁","CZ6991/2","73G",11025
"837","北京首都西宁","CZ6993/4","73G",11025
"838","北京首都西宁","CA1233/4","738",11025
"839","北京首都西宁","MU2077/8","738",11025
"840","北京首都西宁","CA1207/8","738",11025
"841","北京首都西宁","MU2078/7","320",11025
"842","北京首都西宁","CA1261/2","738",11025
"843","北京首都西宁","CA8215/6","738",11025
"844","北京首都锡林浩特","CA1109/10","733",72
"845","北京首都襄阳","CA1385/6","733",4584
"846","北京首都徐州","CA1849/50","738",9481
"847","北京首都烟台","CA1593/4","738",11778
"848","北京首都烟台","MU5135/6","320",11778
"849","北京首都烟台","CA1545/6","738",11778
"850","北京首都烟台","SC4855/6","733",11778
"851","北京首都烟台","SC4857/8","733",11778
"852","北京首都烟台","CA1585/6","738",11778
"853","北京首都烟台","SC4851/2","733",11778
"854","北京首都延安","GS7585","E90",1763
"855","北京首都延吉","CA1615/6","738",14562
"856","北京首都延吉","CA1613/4","738",14562
"857","北京首都延吉","CA1615/6","738",14562
"858","北京首都延吉","CZ6151/2","319",14562
"859","北京首都盐城","CA1591/2","733",14144
"860","北京首都伊春","CZ6267/8","320",20721
"861","北京首都伊春","CZ6267/8","320",20721
"862","北京首都伊春","CZ6267/8","320",20721
"863","北京首都伊春","CZ6267/8","320",20721
"864","北京首都宜宾","CA1459/60","738",68
"865","北京首都宜昌","HU7109","738",3661
"866","北京首都宜昌","CA1803/4","738",3661
"867","北京首都宜昌","HU7109","738",3661
"868","北京首都宜昌","CA1823/4","738",3661
"869","北京首都义乌","CZ3725/6","733",14171
"870","北京首都义乌","CZ3927/8","733",14171
"871","北京首都义乌","CA1879/80","738",14171
"872","北京首都银川","MU2122","320",52
"873","北京首都银川","CA1219/20","738",52
"874","北京首都银川","CA1469","737",52
"875","北京首都银川","CZ6117/8","321",52
"876","北京首都银川","HU7233","738",52
"877","北京首都银川","CZ6117/8","321",52
"878","北京首都银川","CA1213/4","738",52
"879","北京首都银川","CA1217/8","73G",52
"880","北京首都银川","MU2124","320",52
"881","北京首都银川","CA1263/4","738",52
"882","北京首都银川","SC1195/6","738",52
"883","北京首都榆林","GS7547/8","E90",43
"884","北京首都运城","CA1237/8","738",10430
"885","北京首都运城","CA1139/40","733",10430
"886","北京首都运城","CA1133/4","733",10430
"887","北京首都湛江","CA1877/8","738",1875
"888","北京首都湛江","CA1877/8","738",1875
"889","北京首都张家界","CZ3357/8","321",7454
"890","北京首都张家界","CA1359/60","738",7454
"891","北京首都长春","CZ6145/6","319",8945
"892","北京首都长春","CZ6143/4","319",8945
"893","北京首都长春","MU2070","738",8945
"894","北京首都长春","CZ6141/2","319",8945
"895","北京首都长春","MU2070/69","320",8945
"896","北京首都长春","CA1609","738",8945
"897","北京首都长春","MU2070","738",8945
"898","北京首都长春","CA1629/30","738",8945
"899","北京首都长春","CZ6149/50","321",8945
"900","北京首都长春","CZ6173/4","321",8945
"901","北京首都长春","CA1661/2","738",8945
"902","北京首都长春","CA1647/8","738",8945
"903","北京首都长春","HU7765","734",8945
"904","北京首都长春","MU2070","738",8945
"905","北京首都长春","CA1649/50","738",8945
"906","北京首都长春","CZ6179/80","321",8945
"907","北京首都长沙","CA1373/4","738",2393
"908","北京首都长沙","MF8147/8","738",2393
"909","北京首都长沙","CZ3123/4","321",2393
"910","北京首都长沙","CZ3123/4","321",2393
"911","北京首都长沙","CZ3148","320",2393
"912","北京首都长沙","CA1349/50","738",2393
"913","北京首都长沙","CZ3753/4","320",2393
"914","北京首都长沙","HU7635","738",2393
"915","北京首都长沙","HU7135","738",2393
"916","北京首都长沙","CZ3145/6","321",2393
"917","北京首都长沙","CA1363/4","738",2393
"918","北京首都长沙","CZ3753/4","320",2393
