,flight,plane,city1,city2,city3,city4,city5,remarks,flight_account,flight_num
3578,CZ6613/4,73G,乌鲁木齐,布尔津,乌鲁木齐,NA,NA,或ERJ/AT7执行 执行日期0615-1010执行,7,1234567
3579,CZ6617/8,73G,乌鲁木齐,布尔津,乌鲁木齐,NA,NA,或ERJ/AT7执行 执行日期0615-1010执行,7,1234567
3580,CZ6619/20,73G,乌鲁木齐,布尔津,乌鲁木齐,NA,NA,或ERJ/AT7执行 执行日期0615-1010执行,7,1234567
3581,CZ6621/2,73G,乌鲁木齐,布尔津,乌鲁木齐,NA,NA,或ERJ/AT7执行 执行日期0615-1010执行,7,1234567
3582,CZ6671/2,73G,乌鲁木齐,库尔勒,乌鲁木齐,NA,NA,执行日期0327-0520、0621-1029 或ERJ/AT7执行,7,1234567
3583,CZ6673/4,73G,乌鲁木齐,库尔勒,乌鲁木齐,NA,NA,执行日期0327-0520、0621-1029 或ERJ/AT7执行,7,1234567
3584,CZ6677/8,73G,乌鲁木齐,库尔勒,乌鲁木齐,NA,NA,执行日期0327-0520、0621-1029 或ERJ/AT7执行,7,1234567
3585,CZ6801/2,73G,乌鲁木齐,喀什,乌鲁木齐,NA,NA,或752/ERJ执行,7,1234567
3586,CZ6803/4,73G,乌鲁木齐,喀什,乌鲁木齐,NA,NA,或752/ERJ执行,7,1234567
3587,CZ6805/6,73G,乌鲁木齐,喀什,乌鲁木齐,NA,NA,或752/ERJ执行,7,1234567
3588,CZ6807/8,73G,乌鲁木齐,喀什,乌鲁木齐,NA,NA,或752/ERJ执行,7,1234567
3589,CZ6809/10,73G,乌鲁木齐,喀什,乌鲁木齐,NA,NA,或752/ERJ执行 执行日期0501-1029执行,7,1234567
3590,CZ6811/2,73G,乌鲁木齐,喀什,乌鲁木齐,NA,NA,或752/ERJ执行 执行日期0701-1029执行,7,1234567
3591,CZ6815/6,73G,乌鲁木齐,和田,乌鲁木齐,NA,NA,或752/ERJ执行 执行日期0510-1029执行,7,1234567
3592,CZ6817/8,73G,乌鲁木齐,和田,乌鲁木齐,NA,NA,或752/ERJ执行,7,1234567
3593,CZ6819/20,73G,乌鲁木齐,和田,乌鲁木齐,NA,NA,或752/ERJ执行,7,1234567
3594,CZ6821/2,73G,乌鲁木齐,伊宁,乌鲁木齐,NA,NA,或ERJ/AT7执行,4,1.3.5.7
3595,CZ6821/2,73G,乌鲁木齐,伊宁,乌鲁木齐,NA,NA,或ERJ/AT7执行,3,.2.4.6.
3596,CZ6823/4,73G,乌鲁木齐,伊宁,乌鲁木齐,NA,NA,或ERJ/AT7执行,7,1234567
3597,CZ6825/6,73G,乌鲁木齐,伊宁,乌鲁木齐,NA,NA,或ERJ/AT7执行,7,1234567
3598,CZ6827/8,73G,乌鲁木齐,伊宁,乌鲁木齐,NA,NA,或ERJ/AT7执行,7,1234567
3599,CZ6829/30,73G,乌鲁木齐,伊宁,乌鲁木齐,NA,NA,或ERJ/AT7执行,7,1234567
3600,CZ6831/2,73G,乌鲁木齐,伊宁,乌鲁木齐,NA,NA,或ERJ/AT7执行 执行日期0615-1010执行,7,1234567
3601,CZ6833/4,73G,乌鲁木齐,伊宁,乌鲁木齐,NA,NA,或ERJ/AT7执行 执行日期0615-1010执行,7,1234567
3602,CZ6843/4,73G,乌鲁木齐,阿勒泰,乌鲁木齐,NA,NA,或ERJ/AT7执行,7,1234567
3603,CZ6849/50,73G,乌鲁木齐,阿勒泰,乌鲁木齐,NA,NA,或ERJ/AT7执行 执行日期0601-1010执行,7,1234567
3604,CZ6851/2,73G,乌鲁木齐,阿勒泰,乌鲁木齐,NA,NA,或ERJ/AT7执行 执行日期0525-1010执行,7,1234567
3605,CZ6853/4,73G,乌鲁木齐,阿勒泰,乌鲁木齐,NA,NA,或ERJ/AT7执行 执行日期0501-1010执行,7,1234567
3606,CZ6861/2,73G,乌鲁木齐,阿克苏,乌鲁木齐,NA,NA,或ERJ/AT7执行,7,1234567
3607,CZ6863/4,73G,乌鲁木齐,阿克苏,乌鲁木齐,NA,NA,或ERJ/AT7执行,3,1...5.7
3608,CZ6863/4,73G,乌鲁木齐,阿克苏,乌鲁木齐,NA,NA,或ERJ/AT7执行,4,.234.6.
3609,CZ6865/6,73G,乌鲁木齐,阿克苏,乌鲁木齐,NA,NA,或ERJ/AT7执行,7,1234567
3610,CZ6871/2,73G,乌鲁木齐,阿克苏,乌鲁木齐,NA,NA,或ERJ/AT7执行,7,1234567
3611,CZ6873,73G,乌鲁木齐,阿勒泰,伊宁,NA,NA,或ERJ/AT7执行 执行日期0615-1010执行,2,.2.4...
3612,CZ6873,73G,乌鲁木齐,阿勒泰,伊宁,NA,NA,或ERJ/AT7执行 执行日期0615-1010执行,5,1.3.567
3613,CZ6874,73G,伊宁,乌鲁木齐,NA,NA,NA,或ERJ/AT7执行 执行日期0615-1010执行,5,1.3.567
3614,CZ6874,73G,伊宁,乌鲁木齐,NA,NA,NA,或ERJ/AT7执行 执行日期0615-1010执行,2,.2.4...
3615,CZ6875,73G,乌鲁木齐,伊宁,NA,NA,NA,或ERJ/AT7执行 执行日期0615-1010执行,7,1234567
3616,CZ6876,73G,伊宁,阿勒泰,乌鲁木齐,NA,NA,或ERJ/AT7执行 执行日期0615-1010执行,7,1234567
3617,CZ6877,73G,乌鲁木齐,伊宁,布尔津,NA,NA,或ERJ/AT7执行 执行日期0615-1010执行,7,1234567
3618,CZ6878,73G,布尔津,乌鲁木齐,NA,NA,NA,或ERJ/AT7执行 执行日期0615-1010执行,7,1234567
3619,CZ6883/4,73G,乌鲁木齐,克拉玛依,乌鲁木齐,NA,NA,或ERJ/AT7执行,7,1234567
3620,CZ6889/90,73G,乌鲁木齐,长沙,深圳,长沙,乌鲁木齐,或752/772/AB6执行,7,1234567
3621,CZ6891/2,73G,乌鲁木齐,那拉提,乌鲁木齐,NA,NA,或ERJ/AT7执行 执行日期0615-1010执行,7,1234567
3622,CZ6893/4,73G,乌鲁木齐,那拉提,乌鲁木齐,NA,NA,或ERJ/AT7执行 执行日期0615-1010执行,7,1234567
3623,CZ6895/6,73G,乌鲁木齐,敦煌,西安,敦煌,乌鲁木齐,或752/ERJ执行,4,1.3.56.
3624,CZ6895/6,73G,乌鲁木齐,敦煌,西安,敦煌,乌鲁木齐,或752/ERJ执行,3,.2.4..7
3625,CZ6919/20,73G,乌鲁木齐,西安,杭州,西安,乌鲁木齐,或752/ERJ执行,7,1234567
3626,CZ6925/6,73G,库尔勒,乌鲁木齐,成都,乌鲁木齐,库尔勒,或752执行 执行日期0815-1029执行,7,1234567
3627,CZ6927/8,73G,乌鲁木齐,呼和浩特,天津,呼和浩特,乌鲁木齐,或752/ERJ执行 执行日期0327-0630执行,3,..3.5.7
3628,CZ6927/8,73G,乌鲁木齐,呼和浩特,天津,呼和浩特,乌鲁木齐,或752/ERJ执行 执行日期0701-1029执行,4,12.4.6.
3629,CZ6933/4,73G,乌鲁木齐,太原,青岛,太原,乌鲁木齐,或752/ERJ执行 执行日期0701-1029执行,4,1.3.5.7
3630,CZ6933/4,73G,乌鲁木齐,太原,青岛,太原,乌鲁木齐,或752/ERJ执行,3,.2.4.6.
3631,CZ6941/2,73G,乌鲁木齐,成都,乌鲁木齐,NA,NA,或752/ERJ执行,7,1234567
3632,CZ6943/4,73G,乌鲁木齐,成都,乌鲁木齐,NA,NA,或752/ERJ执行,7,1234567
3633,CZ6949/50,73G,乌鲁木齐,重庆,昆明,重庆,乌鲁木齐,或752/ERJ执行,7,1234567
3634,CZ6951/2,73G,乌鲁木齐,兰州,杭州,兰州,乌鲁木齐,或752/ERJ执行,7,1234567
3635,CZ6955/6,73G,乌鲁木齐,长沙,温州,长沙,乌鲁木齐,或752/ERJ执行 执行日期0701-1029执行,3,.2.4.6.
3636,CZ6955/6,73G,乌鲁木齐,长沙,温州,长沙,乌鲁木齐,或752/ERJ执行,4,1.3.5.7
3637,CZ6959/60,73G,乌鲁木齐,西安,济南,西安,乌鲁木齐,或752/ERJ执行,5,.234.67
3638,CZ6959/60,73G,乌鲁木齐,西安,济南,西安,乌鲁木齐,或752/ERJ执行 执行日期0701-1029执行,2,1...5..
3639,CZ6961/2,73G,乌鲁木齐,郑州,青岛,郑州,乌鲁木齐,或752/ERJ执行,7,1234567
3640,CZ6963/4,73G,乌鲁木齐,银川,南京,银川,乌鲁木齐,或752/ERJ执行 执行日期0701-1029执行,1,..3....
3641,CZ6963/4,73G,乌鲁木齐,银川,南京,银川,乌鲁木齐,或752/ERJ执行,6,12.4567
3642,CZ6981/2,73G,乌鲁木齐,郑州,厦门,郑州,乌鲁木齐,或752/ERJ执行 执行日期0701-1029执行,3,..3.5.7
3643,CZ6981/2,73G,乌鲁木齐,郑州,厦门,郑州,乌鲁木齐,或752/ERJ执行 执行日期0327-0630 1001-1029执行,3,.2.4.6.
3644,CZ6981/2,73G,乌鲁木齐,郑州,厦门,郑州,乌鲁木齐,或752/ERJ执行,1,1......
3645,CZ6985/6,752,乌鲁木齐,重庆,福州,重庆,乌鲁木齐,或73G/E90执行 0601-1029执行,7,1234567
3646,CZ6675/6,AT7,乌鲁木齐,库尔勒,乌鲁木齐,NA,NA,执行日期0327-0520、0621-1029 或73G/ERJ执行,1,......7
3647,CZ6675/6,AT7,乌鲁木齐,库尔勒,乌鲁木齐,NA,NA,执行日期0327-0520、0621-1029 或73G/ERJ执行,6,123456
3648,CZ6679/80,AT7,乌鲁木齐,库尔勒,乌鲁木齐,NA,NA,执行日期0327-0520、0621-1029 或73G/ERJ执行,7,1234567
3649,CZ6687/8,AT7,乌鲁木齐,博乐,乌鲁木齐,NA,NA,或73G/ERJ执行,7,1234567
3650,CZ6689/90,AT7,乌鲁木齐,哈密,乌鲁木齐,NA,NA,或73G/ERJ执行,7,1234567
3651,CZ6697/8,AT7,乌鲁木齐,库尔勒,且末,库尔勒,乌鲁木齐,执行日期0327-0522 或ERJ执行,3,..3.5.7
3652,CZ6841/2,AT7,乌鲁木齐,阿勒泰,乌鲁木齐,NA,NA,或73G/ERJ执行,7,1234567
3653,CZ6867/8,AT7,乌鲁木齐,库车,乌鲁木齐,NA,NA,执行日期0327-0531 或ERJ执行,7,1234567
3654,CZ6869/70,AT7,乌鲁木齐,库车,乌鲁木齐,NA,NA,执行日期0327-0531或ERJ执行,7,1234567
3655,GS6569/70,E90,乌鲁木齐,阿克苏,乌鲁木齐,NA,NA,或ERJ145执行,7,1234567
3656,GS6587/8,E90,乌鲁木齐,阿克苏,乌鲁木齐,NA,NA,或ERJ145执行,7,1234567
3657,GS7487/8,E90,乌鲁木齐,阿勒泰,乌鲁木齐,NA,NA,执行日期0701-0831,7,1234567
3658,GS7489/90,E90,乌鲁木齐,库尔勒,乌鲁木齐,NA,NA,执行日期0327-0520、0621-1029 或ERJ145执行,6,123456
3659,GS7489/90,E90,乌鲁木齐,库尔勒,乌鲁木齐,NA,NA,执行日期0327-0520、0621-1029 或ERJ145执行,1,......7
3660,GS7493/4,E90,乌鲁木齐,阿勒泰,伊宁,阿勒泰,乌鲁木齐,执行日期0706-0831,7,1234567
3661,GS7535/6,E90,乌鲁木齐,伊宁,乌鲁木齐,NA,NA,执行日期0801-0831,7,1234567
3662,GS7539/40,E90,乌鲁木齐,阿勒泰,乌鲁木齐,NA,NA,或ERJ145执行,7,1234567
3663,GS7549/50,E90,乌鲁木齐,伊宁,乌鲁木齐,NA,NA,或ERJ145执行,7,1234567
3664,GS7553/4,E90,乌鲁木齐,和田,乌鲁木齐,NA,NA,或ERJ145执行,7,1234567
3665,GS6555/6,ERJ,乌鲁木齐,阿克苏,乌鲁木齐,NA,NA,NA,7,1234567
3666,GS6583/4,ERJ,乌鲁木齐,库尔勒,乌鲁木齐,NA,NA,执行日期0327-0520、0621-1029,7,1234567
3667,GS7477/8,ERJ,乌鲁木齐,库车,乌鲁木齐,NA,NA,执行日期0701-1029执行,7,1234567
3668,GS7479/80,ERJ,乌鲁木齐,阿勒泰,乌鲁木齐,NA,NA,执行日期0701-0731,7,1234567
3669,GS7481/2,ERJ,乌鲁木齐,克拉玛依,乌鲁木齐,NA,NA,执行日期0501-1029执行,7,1234567
3670,GS7483/4,ERJ,乌鲁木齐,伊宁,乌鲁木齐,NA,NA,NA,7,1234567
3671,GS7485/6,ERJ,乌鲁木齐,阿克苏,乌鲁木齐,NA,NA,或E90执行,7,1234567
3672,GS7495/6,ERJ,乌鲁木齐,阿克苏,乌鲁木齐,NA,NA,NA,7,1234567
3673,GS7501/2,ERJ,乌鲁木齐,库尔勒,乌鲁木齐,NA,NA,执行日期0327-0520、0621-1029,7,1234567
3674,GS7503/4,ERJ,乌鲁木齐,阿勒泰,乌鲁木齐,NA,NA,执行日期0701-0831,7,1234567
3675,GS7505/6,ERJ,乌鲁木齐,库尔勒,乌鲁木齐,NA,NA,执行日期0701-0831,7,1234567
3676,GS7507/8,ERJ,乌鲁木齐,库尔勒,乌鲁木齐,NA,NA,执行日期0701-0831,7,1234567
3677,GS7537/8,ERJ,乌鲁木齐,伊宁,乌鲁木齐,NA,NA,或E90执行,7,1234567
3678,GS7555/6,ERJ,乌鲁木齐,阿勒泰,乌鲁木齐,NA,NA,或E90执行,7,1234567
3679,GS7573/4,ERJ,乌鲁木齐,塔城,乌鲁木齐,NA,NA,或E90执行,7,1234567
3680,GS7587,ERJ,乌鲁木齐,阿克苏,NA,NA,NA,NA,7,1234567
3681,GS7588,ERJ,阿克苏,乌鲁木齐,NA,NA,NA,NA,7,1234567
3682,GS7589/90,ERJ,乌鲁木齐,库尔勒,乌鲁木齐,NA,NA,执行日期0327-0520、0621-1029,7,1234567
3683,3U8515,319,九寨,重庆,北京首都,NA,NA,或320执行,7,1234567
3684,3U8516,319,北京首都,重庆,九寨,NA,NA,或320执行,7,1234567
3685,3U8737/8,319,成都,广州,成都,NA,NA,或330/321/320执行,7,1234567
3686,3U8833/4,319,重庆,北京首都,重庆,NA,NA,或320/321/330执行,7,1234567
3687,3U8859,319,攀枝花,成都,北京首都,NA,NA,或320执行,7,1234567
3688,3U8860,319,北京首都,成都,攀枝花,NA,NA,或320执行,7,1234567
3689,3U8881/2,319,成都,北京首都,成都,NA,NA,或320/321/330执行,7,1234567
3690,3U8883/4,319,成都,北京首都,成都,NA,NA,或320/321/330执行,7,1234567
3691,3U8885/6,319,成都,北京首都,成都,NA,NA,或320/321/330执行,7,1234567
3692,3U8887/8,319,成都,北京首都,成都,NA,NA,或320/321/330执行,7,1234567
3693,3U8889/90,319,成都,北京首都,成都,NA,NA,或320/321/330执行,7,1234567
3694,3U8891/2,319,成都,北京首都,成都,NA,NA,或320/321/330执行,7,1234567
3695,3U8893/4,319,成都,北京首都,成都,NA,NA,或320/321/330执行,7,1234567
3696,3U8895,319,西昌,成都,北京首都,NA,NA,或320/321执行,7,1234567
3697,3U8896,319,北京首都,成都,西昌,NA,NA,或320/321执行,7,1234567
3698,3U8897,319,九寨,重庆,北京首都,NA,NA,或320执行,7,1234567
3699,3U8898,319,北京首都,重庆,九寨,NA,NA,或320执行,7,1234567
3700,3U8905,319,九寨,上海虹桥,NA,NA,NA,"或320执行_x000D_
",7,1234567
3701,3U8906,319,上海虹桥,九寨,NA,NA,NA,"或320执行_x000D_
",7,1234567
3702,CA1257/8,319,银川,上海浦东,银川,NA,NA,NA,7,1234567
3703,CA1539/40,319,北京首都,温州,北京首都,NA,NA,NA,7,1234567
3704,CA1701/2,319,杭州,北京首都,杭州,NA,NA,或A320执行,7,1234567
3705,CA1709/10,319,杭州,北京首都,杭州,NA,NA,或A320执行,7,1234567
3706,CA1711/2,319,杭州,北京首都,杭州,NA,NA,或A320执行,7,1234567
3707,CA1715/6,319,杭州,北京首都,杭州,NA,NA,或A320执行,7,1234567
3708,CA1719/20,319,杭州,广州,杭州,NA,NA,或A320执行,7,1234567
3709,CA1721/2,319,杭州,广州,杭州,NA,NA,或A320执行,7,1234567
3710,CA1723/4,319,杭州,广州,杭州,NA,NA,NA,7,1234567
3711,CA1725/6,319,杭州,广州,杭州,NA,NA,或A320执行,7,1234567
3712,CA1907,319,上海浦东,乌鲁木齐,NA,NA,NA,NA,2,.2..5..
3713,CA1908,319,乌鲁木齐,上海浦东,NA,NA,NA,NA,2,..3..6.
3714,CA1941/2,319,上海浦东,重庆,上海浦东,NA,NA,NA,7,1234567
3715,CA1945/6,319,上海浦东,成都,上海浦东,NA,NA,NA,5,12.4.67
3716,CA1945/6,319,上海浦东,成都,上海浦东,NA,NA,NA,2,..3.5..
3717,CA1973/4,319,上海浦东,宜昌,上海浦东,NA,NA,NA,7,1234567
3718,CA4119,319,成都,北京首都,NA,NA,NA,NA,7,1234567
3719,CA4120,319,北京首都,成都,NA,NA,NA,NA,7,1234567
3720,CA4303/4,319,成都,广州,成都,NA,NA,NA,7,1234567
3721,CA4305/6,319,成都,广州,成都,NA,NA,NA,7,1234567
3722,CA4503,319,成都,上海浦东,NA,NA,NA,NA,4,1.3.56.
3723,CA4504,319,上海浦东,成都,NA,NA,NA,NA,7,1234567
3724,CA4513,319,成都,上海浦东,NA,NA,NA,NA,7,1234567
3725,CA4514,319,上海浦东,成都,NA,NA,NA,NA,4,.2.45.7
3726,CZ3131/2,319,广州,石家庄,广州,NA,NA,或321/320/738执行,7,1234567
3727,CZ3133/4,319,广州,天津,广州,NA,NA,或321/320/738执行,7,1234567
3728,CZ3135/6,319,广州,天津,广州,NA,NA,或321/320/738执行,6,12345.7
3729,CZ3135/6,319,广州,天津,广州,NA,NA,或321/320/738执行,1,.....6.
3730,CZ3157/8,319,广州,天津,广州,NA,NA,或752/738/321/320执行,7,1234567
3731,CZ3167/8,319,广州,天津,广州,NA,NA,或321/320/738执行 执行日期0708-1029执行,7,1234567
3732,CZ3183/4,319,北京首都,重庆,拉萨,重庆,北京首都,或321/320/738执行,7,1234567
3733,CZ3197/8,319,广州,呼和浩特,广州,NA,NA,或321/320/738执行 执行日期0708-1029执行,3,1.3.5..
3734,CZ3197/8,319,广州,呼和浩特,广州,NA,NA,或321/320/738执行 执行日期0708-1029执行,4,.2.4.67
3735,CZ3199/200,319,广州,石家庄,广州,NA,NA,或321/320/738执行 执行日期0708-1029执行,7,1234567
3736,CZ3201/2,319,广州,西安,广州,NA,NA,或321/320/738执行,6,123.567
3737,CZ3201/2,319,广州,西安,广州,NA,NA,或321/320/738执行,1,...4...
3738,CZ3203,319,广州,西安,NA,NA,NA,或321/320/738执行,7,1234567
3739,CZ3204,319,西安,广州,NA,NA,NA,或321/320/738执行,7,1234567
3740,CZ3205/6,319,广州,兰州,广州,NA,NA,或321/320/738执行,7,1234567
3741,CZ3207/8,319,广州,西宁,广州,NA,NA,或321/320/738执行 执行日期0708-1009执行,2,.2....7
3742,CZ3207/8,319,广州,西宁,广州,NA,NA,或321/320/738执行,1,...4...
3743,CZ3207/8,319,广州,西宁,广州,NA,NA,或321/320/738执行 执行日期0708-1009执行,4,1.3.56.
3744,CZ3211/2,319,广州,西安,广州,NA,NA,或321/320/738执行,7,1234567
3745,CZ3215/6,319,广州,西安,广州,NA,NA,或321/320/738执行,7,1234567
3746,CZ3217/8,319,广州,西安,广州,NA,NA,或321/320/738执行,7,1234567
3747,CZ3219/20,319,广州,西安,广州,NA,NA,或321/320/738执行,7,1234567
3748,CZ3227/8,319,广州,银川,广州,NA,NA,或321/320/738执行,7,1234567
3749,CZ3243/4,319,广州,银川,广州,NA,NA,或321/320/738执行 执行日期0708-1009执行,7,1234567
3750,CZ3245/6,319,广州,兰州,广州,NA,NA,或321/320/738执行 执行日期0708-1009执行,7,1234567
3751,CZ3257,319,广州,徐州,连云港,NA,NA,或321/320/738执行,3,.2.4.6.
3752,CZ3258,319,连云港,广州,NA,NA,NA,或321/320/738执行,3,.2.4.6.
3753,CZ3267,319,广州,盐城,南通,NA,NA,或321/320/738执行,7,1234567
3754,CZ3268,319,南通,广州,NA,NA,NA,或321/320/738执行,7,1234567
3755,CZ3299/300,319,广州,邯郸,广州,NA,NA,或321/320/738执行,3,1.3.5..
3756,CZ3301/2,319,广州,天津,广州,NA,NA,或321/320/738执行,7,1234567
3757,CZ3377/8,319,广州,成都,广州,NA,NA,或321/320/738执行,7,1234567
3758,CZ3399/400,319,广州,绵阳,广州,NA,NA,或319/321/320/738执行,4,.2.4.67
3759,CZ3401/2,319,广州,成都,九寨,成都,广州,或321/320/738执行,7,1234567
3760,CZ3403/4,319,广州,成都,广州,NA,NA,或321/320/738执行,7,1234567
3761,CZ3405/6,319,广州,重庆,广州,NA,NA,或321/320/738执行,7,1234567
3762,CZ3407/8,319,广州,昆明,广州,NA,NA,或321/320/738执行,7,1234567
3763,CZ3409/10,319,广州,昆明,广州,NA,NA,或321/320/738执行,7,1234567
3764,CZ3413/4,319,广州,成都,广州,NA,NA,或321/320/738执行,7,1234567
3765,CZ3415/6,319,广州,重庆,广州,NA,NA,或321/320/738执行,7,1234567
3766,CZ3417/8,319,广州,成都,广州,NA,NA,或321/320/738执行,7,1234567
3767,CZ3419/20,319,广州,昆明,广州,NA,NA,或321/320/738执行,7,1234567
3768,CZ3421/2,319,广州,贵阳,广州,NA,NA,或321/320/738执行,7,1234567
3769,CZ3425/6,319,广州,重庆,广州,NA,NA,或321/320/738执行,6,1234.67
3770,CZ3425/6,319,广州,重庆,广州,NA,NA,或321/320/738执行,1,....5..
3771,CZ3443/4,319,广州,成都,广州,NA,NA,或321/320/738执行,2,.2.4...
3772,CZ3443/4,319,广州,成都,广州,NA,NA,或321/320/738执行,5,1.3.567
3773,CZ3449/50,319,广州,昆明,广州,NA,NA,或321/320/738执行,7,1234567
3774,CZ3463/4,319,广州,重庆,拉萨,重庆,广州,或321/320/738执行,7,1234567
3775,CZ3477,319,广州,昆明,保山,NA,NA,或321/320/738执行,3,..3.5.7
3776,CZ3478,319,保山,昆明,广州,NA,NA,或321/320/738执行,3,..3.5.7
3777,CZ3481/2,319,广州,昆明,大理,昆明,广州,或321/320/738执行,4,12.4.6.
3778,CZ3483/4,319,广州,成都,广州,NA,NA,或321/320/738执行,7,1234567
3779,CZ3485/6,319,广州,重庆,广州,NA,NA,或321/320/738执行,7,1234567
3780,CZ3487/8,319,广州,昆明,丽江,昆明,广州,或321/320/738执行,1,...4...
3781,CZ3487/8,319,广州,昆明,丽江,昆明,广州,或321/320/738执行,6,123.567
3782,CZ3489/90,319,广州,昆明,广州,NA,NA,或321/320/738执行,7,1234567
3783,CZ3499/500,319,广州,迪庆,广州,NA,NA,NA,2,.2..5..
3784,CZ3501/2,319,广州,杭州,广州,NA,NA,或321/320/738执行,7,1234567
3785,CZ3505/6,319,广州,福州,广州,NA,NA,或321/320/738执行,7,1234567
3786,CZ3507/8,319,广州,南京,广州,NA,NA,或321/320/738执行,7,1234567
3787,CZ3509/10,319,广州,济南,广州,NA,NA,或321/320/738执行,7,1234567
3788,CZ3511/2,319,广州,杭州,广州,NA,NA,或321/320/738执行,4,1.34..7
3789,CZ3511/2,319,广州,杭州,广州,NA,NA,或321/320/738执行,3,.2..56.
3790,CZ3513/4,319,广州,南京,广州,NA,NA,或321/320/738执行,7,1234567
3791,CZ3517/8,319,广州,宁波,广州,NA,NA,或321/320/738执行,7,1234567
3792,CZ3519/20,319,广州,济宁,广州,NA,NA,或321/320/738执行,1,.....6.
3793,CZ3519/20,319,广州,济宁,广州,NA,NA,或321/320/738执行,3,1.3.5..
3794,CZ3521/2,319,广州,杭州,广州,NA,NA,或321/320/738执行,1,.....6.
3795,CZ3521/2,319,广州,杭州,广州,NA,NA,或321/320/738执行,6,12345.7
3796,CZ3527/8,319,广州,温州,广州,NA,NA,或321/320/738执行,7,1234567
3797,CZ3529/30,319,广州,太原,广州,NA,NA,或321/320/738执行,7,1234567
3798,CZ3533/4,319,广州,青岛,广州,NA,NA,或321/320/738执行,7,1234567
3799,CZ3535/6,319,广州,南昌,广州,NA,NA,或321/320/738执行,7,1234567
3800,CZ3539/40,319,广州,南昌,广州,NA,NA,或321/320/738执行,7,1234567
3801,CZ3545/6,319,广州,南昌,广州,NA,NA,或321/320/738执行,7,1234567
3802,CZ3573/4,319,广州,青岛,广州,NA,NA,或321/320/738执行,7,1234567
3803,CZ3599/600,319,广州,南京,广州,NA,NA,或321/320/738执行,7,1234567
3804,CZ3603/4,319,广州,大连,哈尔滨,大连,广州,或321/320/738执行,7,1234567
3805,CZ3605/6,319,广州,长春,延吉,长春,广州,或321/320/738执行,7,1234567
3806,CZ3607/8,319,大连,广州,大连,NA,NA,或321执行,1,....5..
3807,CZ3607/8,319,大连,广州,大连,NA,NA,或321执行,6,1234.67
3808,CZ3609/10,319,广州,上海浦东,佳木斯,上海浦东,广州,或321/320/738执行,2,..3...7
3809,CZ3611/2,319,广州,上海浦东,齐齐哈尔,上海浦东,广州,或321/320/738执行,2,.2..5..
3810,CZ3613/4,319,广州,上海浦东,牡丹江,上海浦东,广州,或321/320/738执行,3,1..4.6.
3811,CZ3615/6,319,广州,哈尔滨,广州,NA,NA,或321/320/738执行,7,1234567
3812,CZ3625/6,319,广州,南昌,广州,NA,NA,或321/320/738执行,7,1234567
3813,CZ3627/8,319,广州,黄山,广州,NA,NA,或321/320/738执行,4,.23.56.
3814,CZ3627/8,319,广州,黄山,广州,NA,NA,或321/320/738执行,3,1..4..7
3815,CZ3635,319,广州,连云港,徐州,NA,NA,或321/320/738执行,4,1.3.5.7
3816,CZ3636,319,徐州,广州,NA,NA,NA,或321/320/738执行,4,1.3.5.7
3817,CZ3645/6,319,广州,台州,广州,NA,NA,或321/320/738执行,7,1234567
3818,CZ3647/8,319,广州,福州,广州,NA,NA,或321/320/738执行,7,1234567
3819,CZ3649/50,319,广州,福州,广州,NA,NA,或321/320/738执行,6,123456
3820,CZ3649/50,319,广州,福州,广州,NA,NA,或321/320/738执行,1,......7
3821,CZ3689/90,319,广州,福州,广州,NA,NA,或321/320/738执行,7,1234567
3822,CZ3695/6,319,广州,太原,广州,NA,NA,或321/320/738执行,7,1234567
3823,CZ3697/8,319,广州,南京,广州,NA,NA,或321/320/738执行,7,1234567
3824,CZ3699/700,319,广州,南京,广州,NA,NA,或321/320/738执行,7,1234567
3825,CZ3701/2,319,广州,太原,广州,NA,NA,或321/320/738执行,7,1234567
3826,CZ3703/4,319,广州,太原,广州,NA,NA,或321/320/738执行,7,1234567
3827,CZ3705/6,319,广州,长治,大同,长治,广州,或321/320/738执行,7,1234567
3828,CZ3707/8,319,广州,济南,广州,NA,NA,或321/320/738执行,4,1.34..7
3829,CZ3707/8,319,广州,济南,广州,NA,NA,或321/320/738执行,3,.2..56.
3830,CZ3713/4,319,广州,厦门,广州,NA,NA,或321/320/738执行,7,1234567
3831,CZ3715/6,319,广州,青岛,广州,NA,NA,或321/320/738执行,7,1234567
3832,CZ3723/4,319,广州,厦门,广州,NA,NA,或321/320/738执行,7,1234567
3833,CZ3763/4,319,广州,温州,广州,NA,NA,或321/320/738执行,7,1234567
3834,CZ3769/70,319,广州,温州,广州,NA,NA,或321/320/738执行,7,1234567
3835,CZ3775/6,319,广州,宁波,广州,NA,NA,或321/320/738执行,7,1234567
3836,CZ3777/8,319,广州,宁波,广州,NA,NA,或321/320/738执行,7,1234567
3837,CZ3779/80,319,广州,宁波,广州,NA,NA,或321/320/738执行,7,1234567
