"","flight","plane","city1","city2","city3","city4","city5","remarks","flight_account","city1_2"
"104251","CA1409","738","北京首都","重庆",NA,NA,NA,NA,"7","北京首都重庆"
"104261","CA1410","738","重庆","北京首都",NA,NA,NA,NA,"7","重庆北京首都"
"104271","CA1411","738","北京首都","重庆",NA,NA,NA,NA,"3","北京首都重庆"
"104281","CA1411","738","北京首都","重庆",NA,NA,NA,NA,"4","北京首都重庆"
"104291","CA1412","738","重庆","北京首都",NA,NA,NA,NA,"7","重庆北京首都"
"104301","CA1429","738","北京首都","重庆",NA,NA,NA,NA,"4","北京首都重庆"
"104311","CA1430","738","重庆","北京首都",NA,NA,NA,NA,"7","重庆北京首都"
"104321","CA1435","738","北京首都","重庆",NA,NA,NA,NA,"7","北京首都重庆"
"104331","CA1436","738","重庆","北京首都",NA,NA,NA,NA,"7","重庆北京首都"
"104341","CA1437","738","北京首都","重庆",NA,NA,NA,NA,"7","北京首都重庆"
"104351","CA1438","738","重庆","北京首都",NA,NA,NA,NA,"1","重庆北京首都"
"104361","CA1438","738","重庆","北京首都",NA,NA,NA,NA,"6","重庆北京首都"
"104371","CA1439","738","北京首都","重庆",NA,NA,NA,"执行日期0402-1029执行","3","北京首都重庆"
"104381","CA1439","738","北京首都","重庆",NA,NA,NA,"执行日期0402-1029执行","4","北京首都重庆"
"104391","CA1440","738","重庆","北京首都",NA,NA,NA,"执行日期0403-1028执行","4","重庆北京首都"
"104401","CA1451","738","北京首都","绵阳",NA,NA,NA,NA,"7","北京首都绵阳"
"104411","CA1452","738","绵阳","北京首都",NA,NA,NA,NA,"7","绵阳北京首都"
"104421","CA1453","738","北京首都","绵阳",NA,NA,NA,NA,"7","北京首都绵阳"
"104431","CA1454","738","绵阳","北京首都",NA,NA,NA,NA,"7","绵阳北京首都"
"104441","CA1457","738","北京首都","广元",NA,NA,NA,NA,"5","北京首都广元"
"104451","CA1457","738","北京首都","广元",NA,NA,NA,NA,"2","北京首都广元"
"104461","CA1458","738","广元","北京首都",NA,NA,NA,NA,"1","广元北京首都"
"104471","CA1458","738","广元","北京首都",NA,NA,NA,NA,"6","广元北京首都"
"104481","CA1461","738","北京首都","贵阳",NA,NA,NA,NA,"1","北京首都贵阳"
"104491","CA1461","738","北京首都","贵阳",NA,NA,NA,NA,"1","北京首都贵阳"
"104501","CA1461","738","北京首都","贵阳",NA,NA,NA,NA,"5","北京首都贵阳"
"104511","CA1462","738","贵阳","北京首都",NA,NA,NA,NA,"1","贵阳北京首都"
"104521","CA1462","738","贵阳","北京首都",NA,NA,NA,NA,"3","贵阳北京首都"
"104531","CA1462","738","贵阳","北京首都",NA,NA,NA,NA,"3","贵阳北京首都"
"104541","CA1463","738","北京首都","贵阳",NA,NA,NA,NA,"7","北京首都贵阳"
"104551","CA1464","738","贵阳","北京首都",NA,NA,NA,NA,"7","贵阳北京首都"
"104561","CA1465","738","北京首都","南宁",NA,NA,NA,NA,"7","北京首都南宁"
"104571","CA1466","738","南宁","北京首都",NA,NA,NA,NA,"7","南宁北京首都"
"104591","CA1473","738","北京首都","珠海",NA,NA,NA,NA,"7","北京首都珠海"
"104601","CA1474","738","珠海","北京首都",NA,NA,NA,NA,"7","珠海北京首都"
"104651","CA1479","738","北京首都","珠海",NA,NA,NA,NA,"7","北京首都珠海"
"104661","CA1485","738","北京首都","南宁",NA,NA,NA,NA,"7","北京首都南宁"
"104671","CA1486","738","南宁","北京首都",NA,NA,NA,NA,"7","南宁北京首都"
"104681","CA1489","738","北京首都","赣州",NA,NA,NA,NA,"7","北京首都赣州"
"104691","CA1490","738","赣州","北京首都",NA,NA,NA,NA,"7","赣州北京首都"
"104711","CA1493","738","北京首都","贵阳",NA,NA,NA,NA,"7","北京首都贵阳"
"104721","CA1494","738","贵阳","北京首都",NA,NA,NA,NA,"7","贵阳北京首都"
"104731","CA1495","738","北京首都","遵义",NA,NA,NA,"待航线走向批复后执行","5","北京首都遵义"
"104741","CA1496","738","遵义","北京首都",NA,NA,NA,"待航线走向批复后执行","5","遵义北京首都"
"104751","CA1503","738","北京首都","南京",NA,NA,NA,NA,"7","北京首都南京"
"104761","CA1504","738","南京","北京首都",NA,NA,NA,NA,"7","南京北京首都"
"104771","CA1505","738","北京首都","福州",NA,NA,NA,NA,"7","北京首都福州"
"104781","CA1506","738","福州","北京首都",NA,NA,NA,NA,"7","福州北京首都"
"104791","CA1511","738","北京首都","南昌",NA,NA,NA,NA,"7","北京首都南昌"
"104801","CA1512","738","南昌","北京首都",NA,NA,NA,NA,"7","南昌北京首都"
"104811","CA1513","738","北京首都","南通",NA,NA,NA,NA,"7","北京首都南通"
"104821","CA1514","738","南通","北京首都",NA,NA,NA,NA,"7","南通北京首都"
"104831","CA1523","738","天津","上海虹桥",NA,NA,NA,"或B73G执行;与ZH1523代码共享","7","天津上海虹桥"
"104841","CA1524","738","上海虹桥","天津",NA,NA,NA,"或B73G执行;与ZH1524代码共享","7","上海虹桥天津"
"104851","CA1525","738","北京首都","青岛",NA,NA,NA,NA,"7","北京首都青岛"
"104861","CA1526","738","青岛","北京首都",NA,NA,NA,NA,"7","青岛北京首都"
"104871","CA1527","738","天津","上海虹桥",NA,NA,NA,"或B73G执行;与ZH1527代码共享","7","天津上海虹桥"
"104881","CA1528","738","上海虹桥","天津",NA,NA,NA,"或B73G执行;与ZH1528代码共享","7","上海虹桥天津"
"104891","CA1533","738","天津","上海虹桥",NA,NA,NA,"或73G执行","3","天津上海虹桥"
"104901","CA1533","738","天津","上海虹桥",NA,NA,NA,"或73G执行","4","天津上海虹桥"
"104911","CA1534","738","上海虹桥","天津",NA,NA,NA,"或73G执行","7","上海虹桥天津"
"104921","CA1535","738","北京首都","盐城",NA,NA,NA,NA,"1","北京首都盐城"
"104931","CA1535","738","北京首都","盐城",NA,NA,NA,NA,"1","北京首都盐城"
"104941","CA1536","738","盐城","北京首都",NA,NA,NA,NA,"1","盐城北京首都"
"104951","CA1536","738","盐城","北京首都",NA,NA,NA,NA,"1","盐城北京首都"
"104961","CA1537","738","北京首都","南昌",NA,NA,NA,"执行日期0327-0531执行","4","北京首都南昌"
"104981","CA1538","738","南昌","北京首都",NA,NA,NA,"执行日期0327-0531执行","1","南昌北京首都"
"104991","CA1538","738","南昌","北京首都",NA,NA,NA,"执行日期0327-0531执行","3","南昌北京首都"
"105001","CA1541","738","北京首都","宁波",NA,NA,NA,NA,"7","北京首都宁波"
"105011","CA1542","738","宁波","北京首都",NA,NA,NA,NA,"7","宁波北京首都"
"105021","CA1543","738","北京首都","威海",NA,NA,NA,"执行日期0327-0430执行","4","北京首都威海"
"105031","CA1544","738","威海","北京首都",NA,NA,NA,"执行日期0327-0430执行","4","威海北京首都"
"105041","CA1547","738","北京首都","合肥",NA,NA,NA,"执行日期0327-0531执行","3","北京首都合肥"
"105051","CA1548","738","合肥","北京首都",NA,NA,NA,"执行日期0327-0531执行","1","合肥北京首都"
"105061","CA1548","738","合肥","北京首都",NA,NA,NA,"执行日期0327-0531执行","2","合肥北京首都"
"105071","CA1551","738","北京首都","黄山",NA,NA,NA,NA,"7","北京首都黄山"
"105081","CA1552","738","黄山","北京首都",NA,NA,NA,NA,"7","黄山北京首都"
"105101","CA1561","738","北京首都","南京",NA,NA,NA,NA,"7","北京首都南京"
"105111","CA1562","738","南京","北京首都",NA,NA,NA,NA,"7","南京北京首都"
"105121","CA1571","738","北京首都","青岛",NA,NA,NA,NA,"7","北京首都青岛"
"105131","CA1572","738","青岛","北京首都",NA,NA,NA,NA,"7","青岛北京首都"
"105141","CA1573","738","北京首都","南昌",NA,NA,NA,NA,"1","北京首都南昌"
"105151","CA1573","738","北京首都","南昌",NA,NA,NA,NA,"6","北京首都南昌"
"105161","CA1574","738","南昌","北京首都",NA,NA,NA,NA,"1","南昌北京首都"
"105171","CA1574","738","南昌","北京首都",NA,NA,NA,NA,"6","南昌北京首都"
"105181","CA1577","738","北京首都","南昌",NA,NA,NA,NA,"7","北京首都南昌"
"105191","CA1578","738","南昌","北京首都",NA,NA,NA,NA,"7","南昌北京首都"
"105201","CA1581","738","北京首都","南昌",NA,NA,NA,NA,"7","北京首都南昌"
"105211","CA1582","738","南昌","北京首都",NA,NA,NA,NA,"6","南昌北京首都"
"105221","CA1582","738","南昌","北京首都",NA,NA,NA,NA,"1","南昌北京首都"
"105231","CA1583","738","北京首都","上海虹桥",NA,NA,NA,NA,"2","北京首都上海虹桥"
"105241","CA1584","738","上海虹桥","北京首都",NA,NA,NA,NA,"2","上海虹桥北京首都"
"105251","CA1585","738","北京首都","烟台",NA,NA,NA,NA,"7","北京首都烟台"
"105261","CA1586","738","烟台","北京首都",NA,NA,NA,NA,"7","烟台北京首都"
"105271","CA1587","738","北京首都","烟台",NA,NA,NA,"执行日期0327-0531执行","4","北京首都烟台"
"105281","CA1588","738","烟台","北京首都",NA,NA,NA,"执行日期0327-0531执行","4","烟台北京首都"
"105291","CA1592","738","盐城","北京首都",NA,NA,NA,NA,"7","盐城北京首都"
"105301","CA1593","738","北京首都","烟台",NA,NA,NA,NA,"7","北京首都烟台"
"105311","CA1594","738","烟台","北京首都",NA,NA,NA,NA,"7","烟台北京首都"
"105321","CA1605","738","北京首都","大连",NA,NA,NA,NA,"7","北京首都大连"
"105331","CA1606","738","大连","北京首都",NA,NA,NA,NA,"7","大连北京首都"
"105341","CA1607","738","北京首都","大连",NA,NA,NA,NA,"4","北京首都大连"
"105351","CA1607","738","北京首都","大连",NA,NA,NA,NA,"3","北京首都大连"
"105361","CA1608","738","大连","北京首都",NA,NA,NA,NA,"3","大连北京首都"
"105371","CA1608","738","大连","北京首都",NA,NA,NA,NA,"4","大连北京首都"
"105381","CA1611","738","北京首都","哈尔滨",NA,NA,NA,NA,"7","北京首都哈尔滨"
"105391","CA1612","738","哈尔滨","北京首都",NA,NA,NA,NA,"7","哈尔滨北京首都"
"105401","CA1613","738","北京首都","延吉",NA,NA,NA,NA,"2","北京首都延吉"
"105411","CA1613","738","北京首都","延吉",NA,NA,NA,NA,"4","北京首都延吉"
"105421","CA1614","738","延吉","北京首都",NA,NA,NA,NA,"2","延吉北京首都"
"105431","CA1614","738","延吉","北京首都",NA,NA,NA,NA,"4","延吉北京首都"
"105441","CA1615","738","北京首都","延吉",NA,NA,NA,NA,"7","北京首都延吉"
"105451","CA1616","738","延吉","北京首都",NA,NA,NA,NA,"7","延吉北京首都"
"105461","CA1626","738","沈阳","北京首都",NA,NA,NA,NA,"7","沈阳北京首都"
"105471","CA1631","738","北京首都","丹东",NA,NA,NA,NA,"7","北京首都丹东"
"105481","CA1632","738","丹东","北京首都",NA,NA,NA,NA,"7","丹东北京首都"
"105491","CA1635","738","北京首都","沈阳",NA,NA,NA,NA,"7","北京首都沈阳"
"105501","CA1636","738","沈阳","北京首都",NA,NA,NA,NA,"2","沈阳北京首都"
"105511","CA1636","738","沈阳","北京首都",NA,NA,NA,NA,"5","沈阳北京首都"
"105521","CA1639","738","北京首都","哈尔滨",NA,NA,NA,NA,"7","北京首都哈尔滨"
"105531","CA1640","738","哈尔滨","北京首都",NA,NA,NA,NA,"7","哈尔滨北京首都"
"105541","CA1649","738","北京首都","长春",NA,NA,NA,NA,"7","北京首都长春"
"105551","CA1650","738","长春","北京首都",NA,NA,NA,NA,"7","长春北京首都"
"105561","CA1651","738","北京首都","沈阳",NA,NA,NA,NA,"7","北京首都沈阳"
"105571","CA1652","738","沈阳","北京首都",NA,NA,NA,NA,"7","沈阳北京首都"
"105581","CA1655","738","天津","上海浦东",NA,NA,NA,"或73G执行","7","天津上海浦东"
"105591","CA1656","738","上海浦东","天津",NA,NA,NA,"或73G执行","1","上海浦东天津"
"105601","CA1656","738","上海浦东","天津",NA,NA,NA,"或73G执行","1","上海浦东天津"
"105611","CA1656","738","上海浦东","天津",NA,NA,NA,"或73G执行","5","上海浦东天津"
"105621","CA1657","738","北京首都","沈阳",NA,NA,NA,NA,"7","北京首都沈阳"
"105631","CA1658","738","沈阳","北京首都",NA,NA,NA,NA,"4","沈阳北京首都"
"105641","CA1658","738","沈阳","北京首都",NA,NA,NA,NA,"3","沈阳北京首都"
"105651","CA1659","738","北京首都","齐齐哈尔",NA,NA,NA,NA,"7","北京首都齐齐哈尔"
"105661","CA1660","738","齐齐哈尔","北京首都",NA,NA,NA,NA,"7","齐齐哈尔北京首都"
"105671","CA1661","738","北京首都","长春",NA,NA,NA,NA,"7","北京首都长春"
"105681","CA1662","738","长春","北京首都",NA,NA,NA,NA,"7","长春北京首都"
"105691","CA1681","738","北京首都","牡丹江",NA,NA,NA,NA,"7","北京首都牡丹江"
"105701","CA1682","738","牡丹江","北京首都",NA,NA,NA,NA,"7","牡丹江北京首都"
"105711","CA1683","738","北京首都","大庆",NA,NA,NA,NA,"7","北京首都大庆"
"105721","CA1684","738","大庆","北京首都",NA,NA,NA,NA,"7","大庆北京首都"
"105731","CA1685","738","北京首都","牡丹江",NA,NA,NA,"执行日期0327-0630执行","7","北京首都牡丹江"
"105741","CA1685","738","北京首都","牡丹江",NA,NA,NA,"执行日期0901-1029执行","7","北京首都牡丹江"
"105751","CA1686","738","牡丹江","北京首都",NA,NA,NA,"执行日期0327-0630执行","7","牡丹江北京首都"
"105761","CA1686","738","牡丹江","北京首都",NA,NA,NA,"执行日期0901-1029执行","7","牡丹江北京首都"
"105791","CA1691","738","北京首都","佳木斯",NA,NA,NA,NA,"7","北京首都佳木斯"
"105801","CA1692","738","佳木斯","北京首都",NA,NA,NA,NA,"7","佳木斯北京首都"
"105821","CA1695","738","北京首都","大庆",NA,NA,NA,NA,"7","北京首都大庆"
"105831","CA1696","738","大庆","北京首都",NA,NA,NA,NA,"7","大庆北京首都"
"105841","CA1697","738","北京首都","佳木斯",NA,NA,NA,NA,"7","北京首都佳木斯"
"105851","CA1698","738","佳木斯","北京首都",NA,NA,NA,NA,"7","佳木斯北京首都"
"105861","CA1801","738","北京首都","厦门",NA,NA,NA,NA,"7","北京首都厦门"
"105871","CA1802","738","厦门","北京首都",NA,NA,NA,NA,"7","厦门北京首都"
"105881","CA1805","738","北京首都","井冈山",NA,NA,NA,NA,"7","北京首都井冈山"
"105891","CA1806","738","井冈山","北京首都",NA,NA,NA,NA,"7","井冈山北京首都"
"105901","CA1807","738","北京首都","福州",NA,NA,NA,NA,"7","北京首都福州"
"105911","CA1808","738","福州","北京首都",NA,NA,NA,NA,"1","福州北京首都"
"105921","CA1808","738","福州","北京首都",NA,NA,NA,NA,"6","福州北京首都"
"105931","CA1809","738","北京首都","厦门",NA,NA,NA,NA,"7","北京首都厦门"
"105941","CA1810","738","厦门","北京首都",NA,NA,NA,NA,"7","厦门北京首都"
"105971","CA1815","738","北京首都","厦门",NA,NA,NA,NA,"7","北京首都厦门"
"105981","CA1816","738","厦门","北京首都",NA,NA,NA,NA,"7","厦门北京首都"
"105991","CA1817","738","北京首都","南京",NA,NA,NA,NA,"7","北京首都南京"
"106001","CA1818","738","南京","北京首都",NA,NA,NA,NA,"7","南京北京首都"
"106011","CA1819","738","北京首都","南京",NA,NA,NA,NA,"7","北京首都南京"
"106021","CA1820","738","南京","北京首都",NA,NA,NA,NA,"7","南京北京首都"
"106031","CA1821","738","北京首都","福州",NA,NA,NA,NA,"7","北京首都福州"
"106041","CA1822","738","福州","北京首都",NA,NA,NA,NA,"7","福州北京首都"
"106051","CA1823","738","北京首都","宜昌",NA,NA,NA,NA,"1","北京首都宜昌"
"106061","CA1823","738","北京首都","宜昌",NA,NA,NA,NA,"6","北京首都宜昌"
"106071","CA1824","738","宜昌","北京首都",NA,NA,NA,NA,"7","宜昌北京首都"
"106081","CA1827","738","北京首都","威海",NA,NA,NA,NA,"7","北京首都威海"
"106091","CA1828","738","威海","北京首都",NA,NA,NA,NA,"7","威海北京首都"
"106101","CA1829","738","广州","上海虹桥",NA,NA,NA,"与ZH1829代码共享","7","广州上海虹桥"
"106111","CA1830","738","上海虹桥","广州",NA,NA,NA,"与ZH1830代码共享","7","上海虹桥广州"
"106121","CA1837","738","上海虹桥","广州",NA,NA,NA,"与ZH1837 SC1837代码共享；或A330执行","7","上海虹桥广州"
"106131","CA1838","738","广州","上海虹桥",NA,NA,NA,"与ZH1838 SC1838代码共享；或A330执行","7","广州上海虹桥"
"106141","CA1839","738","北京首都","宁波",NA,NA,NA,NA,"7","北京首都宁波"
"106151","CA1840","738","宁波","北京首都",NA,NA,NA,NA,"7","宁波北京首都"
"106161","CA1841","738","北京首都","扬州",NA,NA,NA,NA,"7","北京首都扬州"
"106171","CA1842","738","扬州","北京首都",NA,NA,NA,NA,"7","扬州北京首都"
"106181","CA1844","738","合肥","北京首都",NA,NA,NA,NA,"7","合肥北京首都"
"106191","CA1845","738","北京首都","合肥",NA,NA,NA,NA,"7","北京首都合肥"
"106201","CA1847","738","北京首都","南京",NA,NA,NA,NA,"7","北京首都南京"
"106211","CA1851","738","北京首都","台州",NA,NA,NA,NA,"2","北京首都台州"
"106221","CA1851","738","北京首都","台州",NA,NA,NA,NA,"3","北京首都台州"
"106231","CA1851","738","北京首都","台州",NA,NA,NA,NA,"2","北京首都台州"
