,flight,plane,city1,city2,city3,city4,city5,remarks,flight_account
386,HU7612,738,长治,北京首都,NA,NA,NA,NA,2
387,HU7612,738,长治,北京首都,NA,NA,NA,NA,2
388,HU7612,738,长治,北京首都,NA,NA,NA,NA,2
389,HU7617,738,北京首都,乌海,NA,NA,NA,NA,7
390,HU7618,738,乌海,北京首都,NA,NA,NA,NA,7
391,HU7657/8,738,北京首都,呼和浩特,北京首都,NA,NA,NA,7
392,KN2259,738,北京南苑,呼和浩特,NA,NA,NA,待航线走向批复后执行,7
393,KN2260,738,呼和浩特,北京南苑,NA,NA,NA,待航线走向批复后执行,7
394,KN2271,738,鄂尔多斯,北京南苑,NA,NA,NA,待航线走向批复后执行,7
395,KN2272,738,北京南苑,鄂尔多斯,NA,NA,NA,待航线走向批复后执行,7
396,KN2275,738,鄂尔多斯,北京南苑,NA,NA,NA,待航线走向批复后执行,7
397,KN2280,738,北京南苑,鄂尔多斯,NA,NA,NA,待航线走向批复后执行,7
398,KN2281,738,北京南苑,鄂尔多斯,NA,NA,NA,待航线走向批复后执行,7
399,KN2282,738,鄂尔多斯,北京南苑,NA,NA,NA,待航线走向批复后执行,7
400,KN2287,738,北京南苑,乌兰浩特,海拉尔,NA,NA,待航线走向批复后执行,4
401,KN2287,738,北京南苑,乌兰浩特,海拉尔,NA,NA,待航线走向批复后执行,3
402,KN2288,738,海拉尔,乌兰浩特,北京南苑,NA,NA,待航线走向批复后执行,4
403,KN2288,738,海拉尔,乌兰浩特,北京南苑,NA,NA,待航线走向批复后执行,3
404,KN2289,738,北京南苑,海拉尔,NA,NA,NA,待航线走向批复后执行,7
405,KN2290,738,海拉尔,北京南苑,NA,NA,NA,待航线走向批复后执行,7
406,KN2297,738,北京南苑,海拉尔,NA,NA,NA,待航线走向批复后执行,7
407,KN2298,738,海拉尔,北京南苑,NA,NA,NA,待航线走向批复后执行,7
408,KN2371,738,石家庄,深圳,NA,NA,NA,待航线走向批复后执行,7
409,KN2372,738,深圳,石家庄,NA,NA,NA,待航线走向批复后执行,7
410,KN2375,738,石家庄,成都,NA,NA,NA,待航线走向批复后执行,1
411,KN2375,738,石家庄,成都,NA,NA,NA,待航线走向批复后执行,6
412,KN2376,738,成都,石家庄,NA,NA,NA,待航线走向批复后执行,4
413,KN2376,738,成都,石家庄,NA,NA,NA,待航线走向批复后执行,3
414,KN2801,738,鄂尔多斯,佛山,NA,NA,NA,待航线走向批复后执行,7
415,KN2802,738,佛山,鄂尔多斯,NA,NA,NA,待航线走向批复后执行,7
416,KN2809,738,鄂尔多斯,长沙,NA,NA,NA,待航线走向批复后执行,7
417,KN2810,738,长沙,鄂尔多斯,NA,NA,NA,待航线走向批复后执行,7
418,KN2815,738,鄂尔多斯,南京,NA,NA,NA,待航线走向批复后执行,7
419,KN2816,738,南京,鄂尔多斯,NA,NA,NA,待航线走向批复后执行,7
420,KN2901,738,北京南苑,包头,NA,NA,NA,待航线走向批复后执行,7
421,KN2902,738,包头,北京南苑,NA,NA,NA,待航线走向批复后执行,7
422,KN2905,738,北京南苑,包头,NA,NA,NA,待航线走向批复后执行,7
423,KN2906,738,包头,北京南苑,NA,NA,NA,待航线走向批复后执行,7
424,KN2907,738,北京南苑,包头,NA,NA,NA,待航线走向批复后执行,7
425,KN2908,738,包头,北京南苑,NA,NA,NA,待航线走向批复后执行,7
426,KN2917,738,北京南苑,通辽,NA,NA,NA,待航线走向批复后执行,7
427,KN2918,738,通辽,北京南苑,NA,NA,NA,待航线走向批复后执行,7
428,KN2929,738,北京南苑,赤峰,NA,NA,NA,待航线走向批复后执行,7
429,KN2930,738,赤峰,北京南苑,NA,NA,NA,待航线走向批复后执行,7
430,KN2931,738,北京南苑,赤峰,NA,NA,NA,待航线走向批复后执行,7
431,KN2932,738,赤峰,北京南苑,NA,NA,NA,待航线走向批复后执行,7
432,KN2935,738,北京南苑,满洲里,NA,NA,NA,待航线走向批复后执行,7
433,KN2936,738,满洲里,北京南苑,NA,NA,NA,待航线走向批复后执行,7
434,KN2957,738,北京南苑,乌兰浩特,NA,NA,NA,待航线走向批复后执行,7
435,KN2958,738,乌兰浩特,北京南苑,NA,NA,NA,待航线走向批复后执行,7
436,KN2959,738,北京南苑,乌兰浩特,NA,NA,NA,待航线走向批复后执行,4
437,KN2960,738,乌兰浩特,北京南苑,NA,NA,NA,待航线走向批复后执行,4
438,KN2961,738,北京南苑,锡林浩特,NA,NA,NA,待航线走向批复后执行,7
439,KN2961,738,北京南苑,锡林浩特,NA,NA,NA,待航线走向批复后执行,7
440,KN2962,738,锡林浩特,北京南苑,NA,NA,NA,待航线走向批复后执行,7
441,KN2962,738,锡林浩特,北京南苑,NA,NA,NA,待航线走向批复后执行,7
442,KN2965,738,北京南苑,锡林浩特,NA,NA,NA,待航线走向批复后执行,4
443,KN2965,738,北京南苑,锡林浩特,NA,NA,NA,待航线走向批复后执行,3
444,KN2966,738,锡林浩特,北京南苑,NA,NA,NA,待航线走向批复后执行,7
445,KN2967,738,北京南苑,巴彦淖尔,NA,NA,NA,待航线走向批复后执行,7
446,KN2968,738,巴彦淖尔,北京南苑,NA,NA,NA,待航线走向批复后执行,7
447,MF8037,738,天津,大连,NA,NA,NA,或B73G/752执行 与CZ5013/NS8037代码共享,3
448,MF8037,738,天津,大连,NA,NA,NA,或B73G/752执行 与CZ5013/NS8037代码共享,4
449,MF8038,738,大连,天津,NA,NA,NA,或B73G/752执行 与CZ5014/NS8038代码共享,7
450,MF8139,738,天津,厦门,海口,NA,NA,或B73G/752执行 与CZ5085/NS8139代码共享,7
451,MF8140,738,海口,厦门,天津,NA,NA,或B73G/752执行 与CZ5086/NS8140代码共享,7
452,MF8331,738,天津,福州,南宁,NA,NA,或B73G/752执行 与CZ5235/NS8331代码共享,7
453,MF8332,738,南宁,福州,天津,NA,NA,或B73G/752执行 与CZ5236/NS8332代码共享,7
454,MF8365,738,天津,深圳,NA,NA,NA,或B73G/752/788执行 与CZ5269/NS8365代码共享,3
455,MF8366,738,深圳,天津,NA,NA,NA,或B73G/752/788执行 与CZ5270/NS8366代码共享,3
456,MF8379,738,天津,深圳,NA,NA,NA,或B73G/752/788执行 与CZ5283/NS8379代码共享,7
457,MF8380,738,深圳,天津,NA,NA,NA,或B73G/752/788执行 与CZ5284/NS8380代码共享,7
458,MF8457,738,天津,杭州,贵阳,NA,NA,或B73G/752执行 与CZ5357/NS8457代码共享,7
459,MF8458,738,贵阳,杭州,天津,NA,NA,或B73G/752执行 与CZ5358/NS8458代码共享,2
460,MF8458,738,贵阳,杭州,天津,NA,NA,或B73G/752执行 与CZ5358/NS8458代码共享,1
461,MF8458,738,贵阳,杭州,天津,NA,NA,或B73G/752执行 与CZ5358/NS8458代码共享,4
462,MF8459,738,天津,西安,重庆,NA,NA,或B73G/752执行 与CZ5359/NS8459代码共享,7
463,MF8460,738,重庆,西安,天津,NA,NA,或B73G/752执行 与CZ5360/NS8460代码共享,7
464,MF8469,738,天津,重庆,NA,NA,NA,或B73G/752执行 与CZ5369/NS8469代码共享,7
465,MF8470,738,重庆,天津,NA,NA,NA,或B73G/752执行 与CZ5370/NS8470代码共享,7
466,MF8737,738,呼和浩特,海拉尔,NA,NA,NA,或B73G/752执行 执行日期6.1-10.29执行 与CZ5557/NS8737代码共享,7
467,MF8738,738,海拉尔,呼和浩特,NA,NA,NA,或B73G/752执行 执行日期6.1-10.29执行 与CZ5558/NS8738代码共享,7
468,MU2203,738,北京首都,吕梁,NA,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,6
469,MU2203,738,北京首都,吕梁,NA,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,1
470,MU2204,738,吕梁,北京首都,NA,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,6
471,MU2204,738,吕梁,北京首都,NA,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,1
472,MU2227,738,太原,大同,NA,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,1
473,MU2228,738,大同,太原,NA,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,1
474,MU2363,738,太原,深圳,NA,NA,NA,执行日期0327-1029执行,7
475,MU2364,738,深圳,太原,NA,NA,NA,执行日期0327-1029执行,7
476,MU2437,738,太原,武汉,厦门,NA,NA,执行日期0327-1029执行,7
477,MU2438,738,厦门,武汉,太原,NA,NA,执行日期0327-1029执行,7
478,MU5291,738,太原,北京首都,NA,NA,NA,执行日期0327-1029执行,7
479,MU5295,738,太原,北京首都,NA,NA,NA,执行日期0327-1029执行,7
480,MU5296,738,北京首都,太原,NA,NA,NA,执行日期0327-1029执行,7
481,MU5297,738,太原,北京首都,NA,NA,NA,执行日期0327-1029执行,7
482,MU5298,738,北京首都,太原,NA,NA,NA,执行日期0327-1029执行,4
483,MU5298,738,北京首都,太原,NA,NA,NA,执行日期0327-1029执行,3
484,MU5300,738,北京首都,太原,NA,NA,NA,执行日期0327-1029执行,7
485,MU5399,738,太原,武汉,福州,NA,NA,执行日期0327-1029执行,4
486,MU5400,738,福州,武汉,太原,NA,NA,执行日期0327-1029执行,4
487,MU5681,738,太原,长沙,海口,NA,NA,执行日期0411-1029执行；执行日期4.11-10.29执行,7
488,MU5682,738,海口,长沙,太原,NA,NA,执行日期0411-1029执行；执行日期4.11-10.29执行,7
489,NS3209,738,石家庄,成都,NA,NA,NA,或73G/E90执行;同MF7007代码共享,7
490,NS3210,738,成都,石家庄,NA,NA,NA,或73G/E90执行;同MF7008代码共享,7
491,NS3211,738,石家庄,杭州,NA,NA,NA,或73G/E90执行;同MF7009代码共享,7
492,NS3212,738,杭州,石家庄,NA,NA,NA,或73G/E90执行;同MF7010代码共享,7
493,NS3225,738,石家庄,南京,厦门,NA,NA,或73G/E90执行;同MF7023、CZ9871代码共享,7
494,NS3226,738,厦门,南京,石家庄,NA,NA,或73G/E90执行;同MF7024、CZ9872代码共享,7
495,NS3241,738,石家庄,重庆,南宁,NA,NA,或73G/E90执行;同MF7031、CZ9873代码共享,7
496,NS3242,738,南宁,重庆,石家庄,NA,NA,或73G/E90执行;同MF7032、CZ9874代码共享,7
497,NS3243,738,石家庄,南京,福州,NA,NA,或73G/E90执行;同MF7033代码共享,7
498,NS3244,738,福州,南京,石家庄,NA,NA,或73G/E90执行;同MF7034代码共享,7
499,NS3245,738,石家庄,呼和浩特,满洲里,NA,NA,NA,4
500,NS3245,738,石家庄,呼和浩特,满洲里,NA,NA,NA,4
501,NS3246,738,满洲里,呼和浩特,石家庄,NA,NA,NA,4
502,NS3246,738,满洲里,呼和浩特,石家庄,NA,NA,NA,4
503,NS3267,738,石家庄,深圳,NA,NA,NA,或73G/E90执行;同MF7049代码共享,7
504,NS3268,738,深圳,石家庄,NA,NA,NA,或73G/E90执行;同MF7050代码共享,7
505,NS3299,738,石家庄,长沙,海口,NA,NA,或73G/E90执行;同MF7063、CZ9885代码共享,7
506,NS3300,738,海口,长沙,石家庄,NA,NA,或73G/E90执行;同MF7064、CZ9886代码共享,7
507,NS3301,738,石家庄,桂林,三亚,NA,NA,或73G/E90执行;同MF7065、CZ9879代码共享;待航线走向批复后执行,3
508,NS3301,738,石家庄,桂林,三亚,NA,NA,或73G/E90执行;同MF7065、CZ9879代码共享;待航线走向批复后执行,4
509,NS3302,738,三亚,桂林,石家庄,NA,NA,或73G/E90执行;同MF7066、CZ9880代码共享;待航线走向批复后执行,7
510,SC4683,738,海拉尔,沈阳,NA,NA,NA,或737执行；与CA4683代码共享或737执行;执行日期0601-1029,4
511,SC4684,738,沈阳,海拉尔,NA,NA,NA,或737执行；与CA4684代码共享；执行日期0601-1029,4
512,SC4843,738,海拉尔,长春,NA,NA,NA,NA,7
513,SC4844,738,长春,海拉尔,NA,NA,NA,NA,7
514,SC8757,738,天津,桂林,NA,NA,NA,或737执行；与CA8757代码共享,7
515,SC8758,738,桂林,天津,NA,NA,NA,或737执行；与CA8758代码共享,7
516,CA1417,73G,天津,贵阳,丽江,NA,NA,或738执行,7
517,CA1418,73G,丽江,贵阳,天津,NA,NA,或738执行,7
518,CA1679,73G,天津,重庆,NA,NA,NA,或B738执行,7
519,CA1680,73G,重庆,天津,NA,NA,NA,或B738执行,7
520,MU2255,73G,北京首都,吕梁,NA,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,7
521,MU2256,73G,吕梁,北京首都,NA,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,7
522,NS3221,73G,石家庄,重庆,NA,NA,NA,或738/E90执行;同MF7019代码共享,7
523,NS3222,73G,重庆,石家庄,NA,NA,NA,或738/E90执行;同MF7020代码共享,7
524,NS3227,73G,石家庄,南宁,海口,NA,NA,或738/E90执行;同MF7025、CZ9887代码共享,7
525,NS3228,73G,海口,南宁,石家庄,NA,NA,或738/E90执行;同MF7026、CZ9888代码共享,7
526,NS3269,73G,石家庄,昆明,NA,NA,NA,或738/E90执行;同MF7051代码共享,7
527,NS3270,73G,昆明,石家庄,NA,NA,NA,或738/E90执行;同MF7052代码共享,7
528,NS3311,73G,石家庄,昆明,NA,NA,NA,或738/E90执行,2
529,NS3311,73G,石家庄,昆明,NA,NA,NA,或738/E90执行;同MF7071代码共享,5
530,NS3312,73G,昆明,石家庄,NA,NA,NA,或738/E90执行,2
531,NS3312,73G,昆明,石家庄,NA,NA,NA,或738/E90执行;同MF7072代码共享,5
532,HU7176,788,呼和浩特,北京首都,NA,NA,NA,或738/767/787/789/332/333执行,5
533,HU7176,788,呼和浩特,北京首都,NA,NA,NA,或738/767/787/789/332/333执行,2
534,G52929,CR2,呼和浩特,天津,NA,NA,NA,NA,2
535,G52929,CR2,呼和浩特,天津,NA,NA,NA,NA,2
536,G52930,CR2,天津,呼和浩特,NA,NA,NA,NA,1
537,G52930,CR2,天津,呼和浩特,NA,NA,NA,NA,1
538,G52930,CR2,天津,呼和浩特,NA,NA,NA,NA,2
539,G52651,CR9,呼和浩特,乌兰浩特,NA,NA,NA,NA,7
540,G52652,CR9,乌兰浩特,呼和浩特,NA,NA,NA,NA,7
541,G52655,CR9,呼和浩特,满洲里,NA,NA,NA,NA,7
542,G52656,CR9,满洲里,呼和浩特,NA,NA,NA,NA,7
543,G52669,CR9,天津,固原,银川,NA,NA,NA,7
544,G52670,CR9,银川,固原,天津,NA,NA,NA,7
545,G52715,CR9,呼和浩特,乌海,NA,NA,NA,NA,7
546,G52716,CR9,乌海,呼和浩特,NA,NA,NA,NA,7
547,G52717,CR9,呼和浩特,阿尔山,哈尔滨,NA,NA,NA,4
548,G52718,CR9,哈尔滨,阿尔山,呼和浩特,NA,NA,NA,4
549,G52719,CR9,呼和浩特,锡林浩特,哈尔滨,NA,NA,NA,3
550,G52720,CR9,哈尔滨,锡林浩特,呼和浩特,NA,NA,NA,3
551,G52729,CR9,呼和浩特,通辽,满洲里,NA,NA,NA,4
552,G52730,CR9,满洲里,通辽,呼和浩特,NA,NA,NA,4
553,G52733,CR9,呼和浩特,乌兰浩特,沈阳,NA,NA,NA,2
554,G52733,CR9,呼和浩特,乌兰浩特,沈阳,NA,NA,NA,1
555,G52733,CR9,呼和浩特,乌兰浩特,沈阳,NA,NA,NA,4
556,G52734,CR9,沈阳,乌兰浩特,呼和浩特,NA,NA,NA,2
557,G52734,CR9,沈阳,乌兰浩特,呼和浩特,NA,NA,NA,4
558,G52734,CR9,沈阳,乌兰浩特,呼和浩特,NA,NA,NA,1
559,G52737,CR9,呼和浩特,二连浩特,NA,NA,NA,待航线走向批复后执行,7
560,G52738,CR9,二连浩特,呼和浩特,NA,NA,NA,待航线走向批复后执行,7
561,G52739,CR9,呼和浩特,通辽,NA,NA,NA,NA,7
562,G52740,CR9,通辽,呼和浩特,NA,NA,NA,NA,7
563,G52743,CR9,呼和浩特,乌兰浩特,阿尔山,NA,NA,NA,4
564,G52744,CR9,阿尔山,乌兰浩特,呼和浩特,NA,NA,NA,4
565,G52745,CR9,天津,乌兰察布,NA,NA,NA,NA,4
566,G52745,CR9,天津,乌兰察布,NA,NA,NA,NA,3
567,G52746,CR9,乌兰察布,天津,NA,NA,NA,NA,4
568,G52746,CR9,乌兰察布,天津,NA,NA,NA,NA,3
569,G52753,CR9,呼和浩特,海拉尔,加格达奇,NA,NA,NA,7
570,G52754,CR9,加格达奇,海拉尔,呼和浩特,NA,NA,NA,7
571,G52773,CR9,呼和浩特,通辽,NA,NA,NA,NA,7
572,G52774,CR9,通辽,呼和浩特,NA,NA,NA,NA,7
573,G52775,CR9,呼和浩特,阿尔山,乌兰浩特,NA,NA,NA,3
574,G52776,CR9,乌兰浩特,阿尔山,呼和浩特,NA,NA,NA,3
575,G52793,CR9,呼和浩特,乌兰浩特,哈尔滨,NA,NA,待航线走向批复后执行,3
576,G52793,CR9,呼和浩特,乌兰浩特,哈尔滨,NA,NA,待航线走向批复后执行,4
577,G52794,CR9,哈尔滨,乌兰浩特,呼和浩特,NA,NA,待航线走向批复后执行,3
578,G52794,CR9,哈尔滨,乌兰浩特,呼和浩特,NA,NA,待航线走向批复后执行,4
579,G52797,CR9,呼和浩特,赤峰,NA,NA,NA,NA,7
580,G52798,CR9,赤峰,呼和浩特,NA,NA,NA,NA,7
581,G52805,CR9,呼和浩特,赤峰,NA,NA,NA,NA,7
582,G52806,CR9,赤峰,呼和浩特,NA,NA,NA,NA,7
583,G52903,CR9,呼和浩特,沈阳,NA,NA,NA,NA,7
584,G52904,CR9,沈阳,呼和浩特,NA,NA,NA,NA,7
585,G52929,CR9,呼和浩特,天津,NA,NA,NA,NA,3
586,G52930,CR9,天津,呼和浩特,NA,NA,NA,NA,3
587,GS6433,E90,大连,天津,NA,NA,NA,或320/EM4执行,7
588,GS6434,E90,天津,大连,NA,NA,NA,或320/EM4执行,7
589,GS6435,E90,大连,天津,NA,NA,NA,或320/EM4执行,3
590,GS6435,E90,大连,天津,NA,NA,NA,或320/EM4执行,4
591,GS6436,E90,天津,大连,NA,NA,NA,或320/EM4执行,7
592,GS6467,E90,贵阳,太原,呼和浩特,NA,NA,或320/EM4执行,4
593,GS6468,E90,呼和浩特,太原,贵阳,NA,NA,或320/EM4执行,4
594,GS6531,E90,海口,临汾,呼和浩特,NA,NA,或320/EM4执行 待航路走向批复后执行,4
595,GS6532,E90,呼和浩特,临汾,海口,NA,NA,或320/EM4执行 待航路走向批复后执行,4
596,GS6547,E90,海口,济宁,呼和浩特,NA,NA,或320/EM4执行 待航路走向批复后执行,3
597,GS6548,E90,呼和浩特,济宁,海口,NA,NA,或320/EM4执行 待航路走向批复后执行,3
598,GS6601,E90,呼和浩特,海拉尔,哈尔滨,NA,NA,或320/EM4执行,7
599,GS6602,E90,哈尔滨,海拉尔,呼和浩特,NA,NA,或320/EM4执行,7
600,GS6605,E90,呼和浩特,郑州,南昌,NA,NA,或320/EM4执行,4
601,GS6605,E90,呼和浩特,郑州,南昌,NA,NA,或320/EM4执行,3
602,GS6606,E90,南昌,郑州,呼和浩特,NA,NA,或320/EM4执行,4
603,GS6606,E90,南昌,郑州,呼和浩特,NA,NA,或320/EM4执行,3
604,GS6607,E90,呼和浩特,青岛,杭州,NA,NA,或320/EM4执行,3
605,GS6607,E90,呼和浩特,青岛,杭州,NA,NA,或320/EM4执行,4
606,GS6608,E90,杭州,青岛,呼和浩特,NA,NA,或320/EM4执行,7
607,GS6611,E90,呼和浩特,锡林浩特,NA,NA,NA,或320/EM4执行,7
608,GS6612,E90,锡林浩特,呼和浩特,NA,NA,NA,或320/EM4执行,7
609,GS6613,E90,呼和浩特,锡林浩特,NA,NA,NA,或320/EM4执行,7
610,GS6614,E90,锡林浩特,呼和浩特,NA,NA,NA,或320/EM4执行,7
611,GS6615,E90,呼和浩特,锡林浩特,NA,NA,NA,或320/EM4执行,7
612,GS6616,E90,锡林浩特,呼和浩特,NA,NA,NA,或320/EM4执行,7
613,GS6617,E90,呼和浩特,锡林浩特,大连,NA,NA,或320/EM4执行,4
614,GS6618,E90,大连,锡林浩特,呼和浩特,NA,NA,或320/EM4执行,4
615,GS6619,E90,呼和浩特,锡林浩特,NA,NA,NA,或320/EM4执行,7
616,GS6620,E90,锡林浩特,呼和浩特,NA,NA,NA,或320/EM4执行,7
617,GS6625,E90,呼和浩特,临沂,宁波,NA,NA,或320/EM4执行 待航路走向批复后执行,3
618,GS6626,E90,宁波,临沂,呼和浩特,NA,NA,或320/EM4执行 待航路走向批复后执行,3
619,GS6633,E90,呼和浩特,乌兰浩特,沈阳,NA,NA,或320/EM4执行,4
620,GS6634,E90,沈阳,乌兰浩特,呼和浩特,NA,NA,或320/EM4执行,4
621,GS6635,E90,呼和浩特,满洲里,NA,NA,NA,或320/EM4执行,7
622,GS6636,E90,满洲里,呼和浩特,NA,NA,NA,或320/EM4执行,7
623,GS6637,E90,呼和浩特,满洲里,NA,NA,NA,或320/EM4执行,7
624,GS6638,E90,满洲里,呼和浩特,NA,NA,NA,或320/EM4执行,7
625,GS6645,E90,呼和浩特,巴彦淖尔,西安,NA,NA,或320/EM4执行 待航路走向批复后执行,7
626,GS6646,E90,西安,巴彦淖尔,呼和浩特,NA,NA,或320/EM4执行 待航路走向批复后执行,7
627,GS6657,E90,呼和浩特,天津,大连,NA,NA,或320/EM4执行,7
628,GS6658,E90,大连,天津,呼和浩特,NA,NA,或320/EM4执行,7
629,GS6671,E90,呼和浩特,通辽,NA,NA,NA,或320/EM4执行,7
630,GS6672,E90,通辽,呼和浩特,NA,NA,NA,或320/EM4执行,7
631,GS6673,E90,呼和浩特,通辽,NA,NA,NA,或320/EM4执行,7
632,GS6674,E90,通辽,呼和浩特,NA,NA,NA,或320/EM4执行,7
633,GS6679,E90,呼和浩特,通辽,NA,NA,NA,或320/EM4执行,7
634,GS6680,E90,通辽,呼和浩特,NA,NA,NA,或320/EM4执行,7
635,GS6681,E90,呼和浩特,赤峰,NA,NA,NA,或320/EM4执行,7
636,GS6682,E90,赤峰,呼和浩特,NA,NA,NA,或320/EM4执行,7
637,GS6685,E90,呼和浩特,赤峰,NA,NA,NA,或320/EM4执行,7
638,GS6686,E90,赤峰,呼和浩特,NA,NA,NA,或320/EM4执行,7
639,GS6687,E90,呼和浩特,赤峰,NA,NA,NA,或320/EM4执行,7
640,GS6688,E90,赤峰,呼和浩特,NA,NA,NA,或320/EM4执行,7
641,GS6689,E90,呼和浩特,赤峰,NA,NA,NA,或320/EM4执行,7
642,GS6690,E90,赤峰,呼和浩特,NA,NA,NA,或320/EM4执行,7
643,GS6691,E90,呼和浩特,赤峰,NA,NA,NA,或320/EM4执行,7
644,GS6692,E90,赤峰,呼和浩特,NA,NA,NA,或320/EM4执行,7
645,GS6693,E90,呼和浩特,赤峰,NA,NA,NA,或320/EM4执行,7
646,GS6694,E90,赤峰,呼和浩特,NA,NA,NA,或320/EM4执行,7
647,GS7605,E90,西安,呼和浩特,海拉尔,NA,NA,或320/EM4执行,3
648,GS7606,E90,海拉尔,呼和浩特,西安,NA,NA,或320/EM4执行,3
649,GS7639,E90,西安,天津,锡林浩特,NA,NA,或320/EM4执行 待航路走向批复后执行,3
650,GS7640,E90,锡林浩特,天津,西安,NA,NA,或320/EM4执行 待航路走向批复后执行,3
651,GS7809,E90,天津,南昌,桂林,NA,NA,或320/EM4执行,4
652,GS7809,E90,天津,南昌,桂林,NA,NA,或320/EM4执行,3
653,GS7810,E90,桂林,南昌,天津,NA,NA,或320/EM4执行,4
654,GS7810,E90,桂林,南昌,天津,NA,NA,或320/EM4执行,3
655,GS7817,E90,天津,阜阳,厦门,NA,NA,或320/EM4执行,4
656,GS7818,E90,厦门,阜阳,天津,NA,NA,或320/EM4执行,4
657,GS7819,E90,天津,长沙,遵义,NA,NA,或320/EM4执行 待航路走向批复后执行,4
658,GS7820,E90,遵义,长沙,天津,NA,NA,或320/EM4执行 待航路走向批复后执行,4
659,GS7825,E90,天津,银川,兰州,NA,NA,或320/EM4执行,3
660,GS7826,E90,兰州,银川,天津,NA,NA,或320/EM4执行,3
661,GS7827,E90,天津,鄂尔多斯,乌鲁木齐,NA,NA,或320/EM4执行 待航路走向批复后执行,3
662,GS7827,E90,天津,鄂尔多斯,乌鲁木齐,NA,NA,或320/EM4执行 待航路走向批复后执行,1
663,GS7828,E90,乌鲁木齐,鄂尔多斯,天津,NA,NA,或320/EM4执行 待航路走向批复后执行,1
664,GS7828,E90,乌鲁木齐,鄂尔多斯,天津,NA,NA,或320/EM4执行 待航路走向批复后执行,1
665,GS7828,E90,乌鲁木齐,鄂尔多斯,天津,NA,NA,或320/EM4执行 待航路走向批复后执行,2
666,GS7835,E90,天津,通辽,乌兰浩特,NA,NA,或320/EM4执行,4
667,GS7836,E90,乌兰浩特,通辽,天津,NA,NA,或320/EM4执行,4
668,GS7841,E90,天津,郑州,梅州,NA,NA,或320/EM4执行,3
669,GS7842,E90,梅州,郑州,天津,NA,NA,或320/EM4执行,3
670,GS7843,E90,天津,十堰,武汉,NA,NA,或320/EM4执行 待航路走向批复后执行,1
671,GS7843,E90,天津,十堰,武汉,NA,NA,或320/EM4执行 待航路走向批复后执行,2
672,GS7844,E90,武汉,十堰,天津,NA,NA,或320/EM4执行 待航路走向批复后执行,1
673,GS7844,E90,武汉,十堰,天津,NA,NA,或320/EM4执行 待航路走向批复后执行,2
674,GS7853,E90,天津,杭州,揭阳,NA,NA,或333/332/320执行,7
675,GS7854,E90,揭阳,杭州,天津,NA,NA,或333/332/320执行,2
676,GS7854,E90,揭阳,杭州,天津,NA,NA,或333/332/320执行,5
677,GS7867,E90,天津,扬州,海口,NA,NA,或320/EM4执行,7
678,GS7868,E90,海口,扬州,天津,NA,NA,或320/EM4执行,4
679,GS7868,E90,海口,扬州,天津,NA,NA,或320/EM4执行,3
