city1_2,flight,plane,city1,city2,city3,city4,city5,remarks,flight_account,flag
敦煌吐鲁番,NA,NA,NA,NA,NA,NA,NA,NA,NA,19964
盐城呼伦贝尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,25113
东营海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,19967
阜阳合肥,NA,NA,NA,NA,NA,NA,NA,NA,NA,7206
兰州夏河,NA,NA,NA,NA,NA,NA,NA,NA,NA,19053
天津拉萨,NA,NA,NA,NA,NA,NA,NA,NA,NA,23082
青岛揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,7221
郑州九寨沟,NA,NA,NA,NA,NA,NA,NA,NA,NA,21868
德宏上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,20779
大庆威海,NA,NA,NA,NA,NA,NA,NA,NA,NA,19983
鄂尔多斯福州,NA,NA,NA,NA,NA,NA,NA,NA,NA,19985
揭阳潮汕沈阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,11949
沈阳揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,11949
青岛林芝,NA,NA,NA,NA,NA,NA,NA,NA,NA,23128
无锡珠海,NA,NA,NA,NA,NA,NA,NA,NA,NA,25915
张家界揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,6231
兰州榆林,NA,NA,NA,NA,NA,NA,NA,NA,NA,24129
宜昌郑州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17580
天津乌海,NA,NA,NA,NA,NA,NA,NA,NA,NA,21247
绵阳九寨沟,NA,NA,NA,NA,NA,NA,NA,NA,NA,19141
武汉扬州,NA,NA,NA,NA,NA,NA,NA,NA,NA,12021
额济纳旗银川,NA,NA,NA,NA,NA,NA,NA,NA,NA,20035
通辽南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,23196
拉萨邦达,NA,NA,NA,NA,NA,NA,NA,NA,NA,16851
连云港上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,12035
恩施北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,20041
荔波上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,23062
昆明武夷山,NA,NA,NA,NA,NA,NA,NA,NA,NA,17940
福州连云港,NA,NA,NA,NA,NA,NA,NA,NA,NA,20065
广元重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,16863
福州襄阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,20087
北京南苑哈密,NA,NA,NA,NA,NA,NA,NA,NA,NA,12115
南宁常州,NA,NA,NA,NA,NA,NA,NA,NA,NA,7309
长沙呼伦贝尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,22049
济南临沂,NA,NA,NA,NA,NA,NA,NA,NA,NA,7319
佛山西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,20105
呼伦贝尔呼和浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,16887
上海浦东杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,16892
格尔木北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,20110
石家庄济南,NA,NA,NA,NA,NA,NA,NA,NA,NA,7355
固原杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20117
太原揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,21158
衡阳上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,25130
赣州南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,20643
海口通辽,NA,NA,NA,NA,NA,NA,NA,NA,NA,20153
海口文山,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160
海口西宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,20167
吕梁上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,25493
南阳洛阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,16919
潍坊临沂,NA,NA,NA,NA,NA,NA,NA,NA,NA,16922
温州宁波,NA,NA,NA,NA,NA,NA,NA,NA,NA,16924
上海虹桥襄阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,25702
济南通辽,NA,NA,NA,NA,NA,NA,NA,NA,NA,21229
洛阳北海,NA,NA,NA,NA,NA,NA,NA,NA,NA,19336
黑河济南,NA,NA,NA,NA,NA,NA,NA,NA,NA,20187
鄂尔多斯赤峰,NA,NA,NA,NA,NA,NA,NA,NA,NA,16994
上海虹桥通化,NA,NA,NA,NA,NA,NA,NA,NA,NA,25716
上海虹桥万州,NA,NA,NA,NA,NA,NA,NA,NA,NA,25718
呼和浩特丽江,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200
康定成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,12248
海口台州,NA,NA,NA,NA,NA,NA,NA,NA,NA,37
呼和浩特揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,20209
呼和浩特黄山,NA,NA,NA,NA,NA,NA,NA,NA,NA,20215
赣州西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,8447
呼和浩特温州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20217
长春北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,8945
合肥和田,NA,NA,NA,NA,NA,NA,NA,NA,NA,20224
合肥赣州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20228
武夷山福州,NA,NA,NA,NA,NA,NA,NA,NA,NA,7460
合肥丽江,NA,NA,NA,NA,NA,NA,NA,NA,NA,20232
秦皇岛呼和浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,17030
义乌梧州,NA,NA,NA,NA,NA,NA,NA,NA,NA,23548
合肥运城,NA,NA,NA,NA,NA,NA,NA,NA,NA,20250
杭州济宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,20262
宜昌唐山,NA,NA,NA,NA,NA,NA,NA,NA,NA,17056
济宁唐山,NA,NA,NA,NA,NA,NA,NA,NA,NA,17057
上海虹桥庆阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,20447
杭州腾冲,NA,NA,NA,NA,NA,NA,NA,NA,NA,20289
杭州万州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20297
北京南苑库尔勒,NA,NA,NA,NA,NA,NA,NA,NA,NA,12365
深圳鄂尔多斯,NA,NA,NA,NA,NA,NA,NA,NA,NA,7514
神农架重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,23630
泉州潍坊,NA,NA,NA,NA,NA,NA,NA,NA,NA,18328
永州长沙,NA,NA,NA,NA,NA,NA,NA,NA,NA,21404
淮安南宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,20314
康定稻城,NA,NA,NA,NA,NA,NA,NA,NA,NA,23654
淮安揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,20318
大连敦煌,NA,NA,NA,NA,NA,NA,NA,NA,NA,7541
呼伦贝尔昆明,NA,NA,NA,NA,NA,NA,NA,NA,NA,20328
杭州常德,NA,NA,NA,NA,NA,NA,NA,NA,NA,17244
上海浦东怀化,NA,NA,NA,NA,NA,NA,NA,NA,NA,17250
呼伦贝尔秦皇岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,20334
潍坊无锡,NA,NA,NA,NA,NA,NA,NA,NA,NA,18378
金昌北京首都,NA,NA,NA,NA,NA,NA,NA,NA,NA,25257
威海张家界,NA,NA,NA,NA,NA,NA,NA,NA,NA,17272
上海虹桥嘉峪关,NA,NA,NA,NA,NA,NA,NA,NA,NA,22774
昆明佛山,NA,NA,NA,NA,NA,NA,NA,NA,NA,17284
揭阳潮汕合肥,NA,NA,NA,NA,NA,NA,NA,NA,NA,12516
温州佛山,NA,NA,NA,NA,NA,NA,NA,NA,NA,17286
梧州广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17300
东营广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17317
洛阳青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,9077
张掖上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,23335
吐鲁番哈密,NA,NA,NA,NA,NA,NA,NA,NA,NA,23727
温州万州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18459
和田上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,20400
宜昌南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,7642
台州银川,NA,NA,NA,NA,NA,NA,NA,NA,NA,20402
上海虹桥朝阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,24523
北京南苑白山,NA,NA,NA,NA,NA,NA,NA,NA,NA,12571
银川嘉峪关,NA,NA,NA,NA,NA,NA,NA,NA,NA,20416
海口襄阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,10113
上海虹桥固原,NA,NA,NA,NA,NA,NA,NA,NA,NA,24931
郑州阿克苏,NA,NA,NA,NA,NA,NA,NA,NA,NA,21640
福州长治,NA,NA,NA,NA,NA,NA,NA,NA,NA,7653
义乌长沙,NA,NA,NA,NA,NA,NA,NA,NA,NA,17404
长沙满洲里,NA,NA,NA,NA,NA,NA,NA,NA,NA,24643
宜宾长沙,NA,NA,NA,NA,NA,NA,NA,NA,NA,17410
厦门鄂尔多斯,NA,NA,NA,NA,NA,NA,NA,NA,NA,10309
鄂尔多斯厦门,NA,NA,NA,NA,NA,NA,NA,NA,NA,10309
南阳桂林,NA,NA,NA,NA,NA,NA,NA,NA,NA,17424
呼伦贝尔青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,22647
武汉无锡,NA,NA,NA,NA,NA,NA,NA,NA,NA,12633
嘉峪关阿拉善右旗,NA,NA,NA,NA,NA,NA,NA,NA,NA,20458
嘉峪关天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,20461
井冈山南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,20463
济南满洲里,NA,NA,NA,NA,NA,NA,NA,NA,NA,25654
西双版纳太原,NA,NA,NA,NA,NA,NA,NA,NA,NA,20476
毕节上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,12663
南通盐城,NA,NA,NA,NA,NA,NA,NA,NA,NA,7693
兰州鄂尔多斯,NA,NA,NA,NA,NA,NA,NA,NA,NA,7696
鄂尔多斯兰州,NA,NA,NA,NA,NA,NA,NA,NA,NA,7696
泉州绵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,20490
西双版纳毕节,NA,NA,NA,NA,NA,NA,NA,NA,NA,23883
西宁包头,NA,NA,NA,NA,NA,NA,NA,NA,NA,21697
北京首都凯里,NA,NA,NA,NA,NA,NA,NA,NA,NA,22880
唐山长春,NA,NA,NA,NA,NA,NA,NA,NA,NA,23923
秦皇岛郑州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17576
深圳通化,NA,NA,NA,NA,NA,NA,NA,NA,NA,23437
上海浦东漠河,NA,NA,NA,NA,NA,NA,NA,NA,NA,20992
锦州烟台,NA,NA,NA,NA,NA,NA,NA,NA,NA,20529
青阳北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,20530
洛阳武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,17602
普洱上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,25730
青阳厦门,NA,NA,NA,NA,NA,NA,NA,NA,NA,20533
三亚海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,17636
九寨沟深圳,NA,NA,NA,NA,NA,NA,NA,NA,NA,20546
九寨沟武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,20547
天津二连浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,24009
揭阳潮汕西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,25776
上海浦东迪庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,19889
西宁揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,25791
荔波广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,21782
敦煌青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,24826
十堰深圳,NA,NA,NA,NA,NA,NA,NA,NA,NA,25825
敦煌福州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24832
锦州大连,NA,NA,NA,NA,NA,NA,NA,NA,NA,7805
乌兰浩特兰州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17706
黑河大连,NA,NA,NA,NA,NA,NA,NA,NA,NA,992
唐山济宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,17057
南阳西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,17782
昆明唐山,NA,NA,NA,NA,NA,NA,NA,NA,NA,20619
昆明威海,NA,NA,NA,NA,NA,NA,NA,NA,NA,20623
衢州西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,17805
呼伦贝尔成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,24728
徐州西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,17817
赣州济南,NA,NA,NA,NA,NA,NA,NA,NA,NA,20649
临沂义乌,NA,NA,NA,NA,NA,NA,NA,NA,NA,9333
凯里桂林,NA,NA,NA,NA,NA,NA,NA,NA,NA,22879
库尔勒石家庄,NA,NA,NA,NA,NA,NA,NA,NA,NA,20656
克拉玛依北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,20657
贵阳大理,NA,NA,NA,NA,NA,NA,NA,NA,NA,17854
连城北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,20718
天津临汾,NA,NA,NA,NA,NA,NA,NA,NA,NA,24126
贵阳迪庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,17861
榆林兰州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24129
贵阳绵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,22946
洛阳天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,7880
丽江柳州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20751
满洲里长春,NA,NA,NA,NA,NA,NA,NA,NA,NA,21924
厦门丽江,NA,NA,NA,NA,NA,NA,NA,NA,NA,17885
海口张家口,NA,NA,NA,NA,NA,NA,NA,NA,NA,24987
合肥济宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,23710
永州北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,20772
吕梁北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,20774
邯郸深圳,NA,NA,NA,NA,NA,NA,NA,NA,NA,24996
兰州洛阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,23010
济南宜昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,7945
威海重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,22021
德宏上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,20779
拉萨南宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,20783
珠海三明,NA,NA,NA,NA,NA,NA,NA,NA,NA,24208
满洲里沈阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,9845
呼伦贝尔长沙,NA,NA,NA,NA,NA,NA,NA,NA,NA,22049
连云港三亚,NA,NA,NA,NA,NA,NA,NA,NA,NA,20805
武汉安庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,18012
林芝上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,20842
北京南苑抚远,NA,NA,NA,NA,NA,NA,NA,NA,NA,20108
牡丹江南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,20844
牡丹江三亚,NA,NA,NA,NA,NA,NA,NA,NA,NA,20848
三亚阜阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,18050
威海昆明,NA,NA,NA,NA,NA,NA,NA,NA,NA,20623
上海虹桥宜宾,NA,NA,NA,NA,NA,NA,NA,NA,NA,2876
柳州福州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18056
鄂尔多斯二连浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,19025
文山海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160
上海浦东安顺,NA,NA,NA,NA,NA,NA,NA,NA,NA,24270
武夷山揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
张家界常州,NA,NA,NA,NA,NA,NA,NA,NA,NA,9457
杭州揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,76
西安邯郸,NA,NA,NA,NA,NA,NA,NA,NA,NA,20181
重庆潍坊,NA,NA,NA,NA,NA,NA,NA,NA,NA,8045
淮安南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,19086
荔波海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,24932
济南黑河,NA,NA,NA,NA,NA,NA,NA,NA,NA,20187
武汉景德镇,NA,NA,NA,NA,NA,NA,NA,NA,NA,18112
南京景德镇,NA,NA,NA,NA,NA,NA,NA,NA,NA,18113
石家庄济宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,18115
林芝青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,23128
襄樊北京首都,NA,NA,NA,NA,NA,NA,NA,NA,NA,1716
长春上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,4810
中卫北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,13517
黄山长沙,NA,NA,NA,NA,NA,NA,NA,NA,NA,8090
长沙黄山,NA,NA,NA,NA,NA,NA,NA,NA,NA,8090
武夷山重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,8091
重庆武夷山,NA,NA,NA,NA,NA,NA,NA,NA,NA,8091
揭阳潮汕郑州,NA,NA,NA,NA,NA,NA,NA,NA,NA,8097
郑州揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,8097
宜昌重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,8104
重庆宜昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,8104
无锡北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,8106
上海浦东井冈山,NA,NA,NA,NA,NA,NA,NA,NA,NA,13592
阜阳青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,18287
济南青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,18291
呼伦贝尔广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24427
西安通辽,NA,NA,NA,NA,NA,NA,NA,NA,NA,21113
西安吐鲁番,NA,NA,NA,NA,NA,NA,NA,NA,NA,21114
烟台青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,18302
银川珠海,NA,NA,NA,NA,NA,NA,NA,NA,NA,25224
西安梧州,NA,NA,NA,NA,NA,NA,NA,NA,NA,21125
福州晋江,NA,NA,NA,NA,NA,NA,NA,NA,NA,16882
巴彦淖尔青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,23300
巴彦淖尔天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,23301
中卫杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20309
揭阳潮汕天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,21157
常州泉州,NA,NA,NA,NA,NA,NA,NA,NA,NA,8167
揭阳潮汕淮安,NA,NA,NA,NA,NA,NA,NA,NA,NA,20318
三亚锡林浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,21175
衢州上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,18355
桂林黄山,NA,NA,NA,NA,NA,NA,NA,NA,NA,18361
深圳通辽,NA,NA,NA,NA,NA,NA,NA,NA,NA,21189
深圳榆林,NA,NA,NA,NA,NA,NA,NA,NA,NA,21196
北京南苑盐城,NA,NA,NA,NA,NA,NA,NA,NA,NA,14144
义乌北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,14171
青岛运城,NA,NA,NA,NA,NA,NA,NA,NA,NA,21225
郑州无锡,NA,NA,NA,NA,NA,NA,NA,NA,NA,18399
北海南昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,19333
徐州无锡,NA,NA,NA,NA,NA,NA,NA,NA,NA,18407
沈阳武夷山,NA,NA,NA,NA,NA,NA,NA,NA,NA,18425
嘉峪关庆阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,19119
北海三亚,NA,NA,NA,NA,NA,NA,NA,NA,NA,19342
天津无锡,NA,NA,NA,NA,NA,NA,NA,NA,NA,21249
上海虹桥邯郸,NA,NA,NA,NA,NA,NA,NA,NA,NA,8366
万州温州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18459
太原威海,NA,NA,NA,NA,NA,NA,NA,NA,NA,21268
南京徐州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18470
烟台徐州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18471
鄂尔多斯石家庄,NA,NA,NA,NA,NA,NA,NA,NA,NA,17010
通辽重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,24598
唐山杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,22606
南京义乌,NA,NA,NA,NA,NA,NA,NA,NA,NA,18511
温州盐城,NA,NA,NA,NA,NA,NA,NA,NA,NA,21296
运城沈阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,8264
邯郸合肥,NA,NA,NA,NA,NA,NA,NA,NA,NA,17025
揭阳潮汕长沙,NA,NA,NA,NA,NA,NA,NA,NA,NA,8267
南京秦皇岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,14804
秦皇岛南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,14804
海口连云港,NA,NA,NA,NA,NA,NA,NA,NA,NA,8269
大连黑河,NA,NA,NA,NA,NA,NA,NA,NA,NA,992
锡林浩特乌海,NA,NA,NA,NA,NA,NA,NA,NA,NA,19252
太原乌海,NA,NA,NA,NA,NA,NA,NA,NA,NA,24229
北京南苑加格达奇,NA,NA,NA,NA,NA,NA,NA,NA,NA,20454
郑州南阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,21370
赤峰呼伦贝尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,21381
荔波贵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,18595
固原上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,24931
北京南苑济宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,9795
上海浦东晋江,NA,NA,NA,NA,NA,NA,NA,NA,NA,1914
宜宾绵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,18617
青阳泉州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20487
南京南充,NA,NA,NA,NA,NA,NA,NA,NA,NA,18618
沈阳吉林,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946
绵阳泉州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20490
合肥武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
南昌揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,2131
大庆呼伦贝尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,23671
鄂尔多斯满洲里,NA,NA,NA,NA,NA,NA,NA,NA,NA,23677
三亚北海,NA,NA,NA,NA,NA,NA,NA,NA,NA,19342
三亚佳木斯,NA,NA,NA,NA,NA,NA,NA,NA,NA,20511
烟台佳木斯,NA,NA,NA,NA,NA,NA,NA,NA,NA,20515
烟台锦州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20529
佛山昆明,NA,NA,NA,NA,NA,NA,NA,NA,NA,17284
佛山无锡,NA,NA,NA,NA,NA,NA,NA,NA,NA,17285
连云港宁波,NA,NA,NA,NA,NA,NA,NA,NA,NA,18134
泉州义乌,NA,NA,NA,NA,NA,NA,NA,NA,NA,21524
福州淮安,NA,NA,NA,NA,NA,NA,NA,NA,NA,8395
哈尔滨长春,NA,NA,NA,NA,NA,NA,NA,NA,NA,18700
佳木斯长春,NA,NA,NA,NA,NA,NA,NA,NA,NA,18701
北京南苑大庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,18713
杭州大庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,18716
上海虹桥宁波,NA,NA,NA,NA,NA,NA,NA,NA,NA,12047
长治哈尔滨,NA,NA,NA,NA,NA,NA,NA,NA,NA,18725
上海虹桥南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,12049
衢州广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,19397
温州张家界,NA,NA,NA,NA,NA,NA,NA,NA,NA,3202
张家界温州,NA,NA,NA,NA,NA,NA,NA,NA,NA,3202
长沙武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,17382
上海虹桥鞍山,NA,NA,NA,NA,NA,NA,NA,NA,NA,12518
攀枝花昆明,NA,NA,NA,NA,NA,NA,NA,NA,NA,20606
阿克苏北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,21644
阿克苏上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,21645
烟台鄂尔多斯,NA,NA,NA,NA,NA,NA,NA,NA,NA,24847
锡林浩特广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,19457
延吉牡丹江,NA,NA,NA,NA,NA,NA,NA,NA,NA,18807
安庆重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,21652
上海浦东恩施,NA,NA,NA,NA,NA,NA,NA,NA,NA,24872
济南赣州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20649
安顺海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,21661
上海浦东库尔勒,NA,NA,NA,NA,NA,NA,NA,NA,NA,20654
阜阳大连,NA,NA,NA,NA,NA,NA,NA,NA,NA,18832
呼伦贝尔福州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24912
北京首都徐州,NA,NA,NA,NA,NA,NA,NA,NA,NA,9481
阿拉善左旗嘉峪关,NA,NA,NA,NA,NA,NA,NA,NA,NA,21668
博鳌深圳,NA,NA,NA,NA,NA,NA,NA,NA,NA,23877
腾冲郑州,NA,NA,NA,NA,NA,NA,NA,NA,NA,19524
万州海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,24949
南阳海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,24956
北京首都万州,NA,NA,NA,NA,NA,NA,NA,NA,NA,9664
包头西宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,21697
伊宁阿勒泰,NA,NA,NA,NA,NA,NA,NA,NA,NA,18897
张家口海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,24987
毕节三亚,NA,NA,NA,NA,NA,NA,NA,NA,NA,21706
常州贵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,19847
通辽包头,NA,NA,NA,NA,NA,NA,NA,NA,NA,18914
哈尔滨邯郸,NA,NA,NA,NA,NA,NA,NA,NA,NA,24995
九江北京首都,NA,NA,NA,NA,NA,NA,NA,NA,NA,9764
恩施南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,17596
武汉洛阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,17602
大同武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,19872
南阳上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,11586
上海虹桥南阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,11586
烟台朝阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,18952
天津赣州,NA,NA,NA,NA,NA,NA,NA,NA,NA,10033
二连浩特天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,24009
迪庆北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,19888
广州荔波,NA,NA,NA,NA,NA,NA,NA,NA,NA,21782
北京首都衢州,NA,NA,NA,NA,NA,NA,NA,NA,NA,10362
北京南苑丽江,NA,NA,NA,NA,NA,NA,NA,NA,NA,23044
怀化上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,17250
喀什杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,25094
北京南苑淮安,NA,NA,NA,NA,NA,NA,NA,NA,NA,25095
北京首都格尔木,NA,NA,NA,NA,NA,NA,NA,NA,NA,20110
上海浦东常德,NA,NA,NA,NA,NA,NA,NA,NA,NA,5595
二连浩特鄂尔多斯,NA,NA,NA,NA,NA,NA,NA,NA,NA,19025
济南呼伦贝尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,25112
