flight,plane,city1,city2,city3,city4,city5,remarks,flight_account,city1_2
BK2943,MA6,榆林,大同,天津,NA,NA,待航路走向批复后执行,2,榆林大同
BK2943,MA6,榆林,大同,天津,NA,NA,待航路走向批复后执行,1,榆林大同
BK2944,MA6,天津,大同,榆林,NA,NA,待航路走向批复后执行,2,天津大同
BK2944,MA6,天津,大同,榆林,NA,NA,待航路走向批复后执行,1,天津大同
BK2987,MA6,榆林,石家庄,天津,NA,NA,NA,2,榆林石家庄
BK2987,MA6,榆林,石家庄,天津,NA,NA,NA,2,榆林石家庄
BK2987,MA6,榆林,石家庄,天津,NA,NA,NA,1,榆林石家庄
BK2987,MA6,榆林,石家庄,天津,NA,NA,NA,1,榆林石家庄
BK2987,MA6,榆林,石家庄,天津,NA,NA,NA,1,榆林石家庄
BK2988,MA6,天津,石家庄,榆林,NA,NA,NA,2,天津石家庄
BK2988,MA6,天津,石家庄,榆林,NA,NA,NA,1,天津石家庄
BK2988,MA6,天津,石家庄,榆林,NA,NA,NA,3,天津石家庄
BK2988,MA6,天津,石家庄,榆林,NA,NA,NA,1,天津石家庄
3U8431,319,常州,珠海,三亚,NA,NA,或330/321/320执行 待航路走向批复后执行,7,常州珠海
3U8775,319,杭州,绵阳,拉萨,NA,NA,待航路走向批复后执行,7,杭州绵阳
3U8776,319,拉萨,绵阳,杭州,NA,NA,待航路走向批复后执行,7,拉萨绵阳
3U8822,319,西宁,重庆,杭州,NA,NA,或330/321/320执行,4,西宁重庆
CA1782,319,乌鲁木齐,运城,杭州,NA,NA,待航线走向批复后执行,3,乌鲁木齐运城
CA1917,319,杭州,绵阳,乌鲁木齐,NA,NA,待航线走向批复后执行,2,杭州绵阳
CA1917,319,杭州,绵阳,乌鲁木齐,NA,NA,待航线走向批复后执行,1,杭州绵阳
CA1918,319,乌鲁木齐,绵阳,杭州,NA,NA,待航线走向批复后执行,2,乌鲁木齐绵阳
CA1918,319,乌鲁木齐,绵阳,杭州,NA,NA,待航线走向批复后执行,1,乌鲁木齐绵阳
CA1923,319,温州,西安,银川,NA,NA,NA,7,温州西安
CA1924,319,银川,西安,温州,NA,NA,NA,7,银川西安
EU2753,319,南京,长沙,三亚,NA,NA,或A320执行,7,南京长沙
EU2754,319,三亚,长沙,南京,NA,NA,或A320执行,7,三亚长沙
JD5137,319,丽江,贵阳,济南,NA,NA,或320/321/330执行,3,丽江贵阳
JD5138,319,济南,贵阳,丽江,NA,NA,或320/321/330执行,3,济南贵阳
JD5383,319,杭州,石家庄,乌鲁木齐,NA,NA,或320/321/330执行,7,杭州石家庄
JD5384,319,乌鲁木齐,石家庄,杭州,NA,NA,或320/321/330执行,6,乌鲁木齐石家庄
JD5384,319,乌鲁木齐,石家庄,杭州,NA,NA,或320/321/330执行,1,乌鲁木齐石家庄
JD5689,319,杭州,宜昌,贵阳,NA,NA,或320/321/330执行,7,杭州宜昌
JD5690,319,贵阳,宜昌,杭州,NA,NA,或320/321/330执行,7,贵阳宜昌
JD5693,319,杭州,烟台,哈尔滨,NA,NA,或320/321/330执行,4,杭州烟台
JD5694,319,哈尔滨,烟台,杭州,NA,NA,或320/321/330执行,4,哈尔滨烟台
JD5695,319,杭州,青岛,哈尔滨,NA,NA,或320/321/330执行,3,杭州青岛
JD5696,319,哈尔滨,青岛,杭州,NA,NA,或320/321/330执行,3,哈尔滨青岛
MU2389,319,合肥,西安,银川,NA,NA,执行日期0327-1029执行,7,合肥西安
MU2390,319,银川,西安,合肥,NA,NA,执行日期0327-1029执行,7,银川西安
MU2397,319,乌鲁木齐,西安,杭州,NA,NA,执行日期0327-1029执行,7,乌鲁木齐西安
MU2398,319,杭州,西安,乌鲁木齐,NA,NA,执行日期0327-1029执行,7,杭州西安
MU2719,319,南京,昆明,丽江,NA,NA,执行日期0327-1029执行,7,南京昆明
MU2720,319,丽江,昆明,南京,NA,NA,执行日期0327-1029执行,1,丽江昆明
MU2720,319,丽江,昆明,南京,NA,NA,执行日期0327-1029执行,3,丽江昆明
MU2720,319,丽江,昆明,南京,NA,NA,执行日期0327-1029执行,3,丽江昆明
MU2729,319,南京,昆明,西双版纳,NA,NA,执行日期0327-1029执行,7,南京昆明
MU2730,319,西双版纳,昆明,南京,NA,NA,执行日期0327-1029执行,3,西双版纳昆明
MU2730,319,西双版纳,昆明,南京,NA,NA,执行日期0327-1029执行,1,西双版纳昆明
MU2730,319,西双版纳,昆明,南京,NA,NA,执行日期0327-1029执行,2,西双版纳昆明
MU2730,319,西双版纳,昆明,南京,NA,NA,执行日期0327-1029执行,1,西双版纳昆明
MU2955,319,无锡,西安,兰州,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,7,无锡西安
MU2957,319,常州,西安,银川,NA,NA,执行日期0327-1029执行,5,常州西安
MU2958,319,银川,西安,常州,NA,NA,执行日期0327-1029执行,5,银川西安
MU2959,319,常州,西安,兰州,NA,NA,执行日期0327-1029执行,2,常州西安
MU2960,319,兰州,西安,常州,NA,NA,执行日期0327-1029执行,2,兰州西安
MU2967,319,无锡,西安,银川,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,7,无锡西安
MU2968,319,银川,西安,无锡,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,7,银川西安
MU5373,319,成都,南昌,宁波,NA,NA,执行日期0327-1029执行,7,成都南昌
MU5374,319,宁波,南昌,成都,NA,NA,执行日期0327-1029执行,7,宁波南昌
OQ2345,319,温州,重庆,西宁,NA,NA,执行日期0327-1029执行 与CZ8145 G55191代码共享,7,温州重庆
OQ2346,319,西宁,重庆,温州,NA,NA,执行日期0327-1029执行 与CZ8146 G55192代码共享,7,西宁重庆
PN6337/8,319,济南,泉州,济南,NA,NA,或A320执行,3,济南泉州
3U8432,320,三亚,珠海,常州,NA,NA,或330/321/319执行 待航路走向批复后执行,7,三亚珠海
3U8815,320,杭州,天津,长春,NA,NA,或330/321/319执行,7,杭州天津
3U8816,320,长春,天津,杭州,NA,NA,或330/321/319执行,1,长春天津
3U8816,320,长春,天津,杭州,NA,NA,或330/321/319执行,6,长春天津
3U8821,320,杭州,重庆,西宁,NA,NA,或330/321/319执行,7,杭州重庆
3U8822,320,西宁,重庆,杭州,NA,NA,或330/321/319执行,3,西宁重庆
3U8953,320,杭州,郑州,乌鲁木齐,NA,NA,或330/321/319执行,7,杭州郑州
3U8954,320,乌鲁木齐,郑州,杭州,NA,NA,或330/321/319执行,7,乌鲁木齐郑州
CA1781,320,杭州,运城,乌鲁木齐,NA,NA,待航线走向批复后执行,3,杭州运城
CA1781,320,杭州,运城,乌鲁木齐,NA,NA,待航线走向批复后执行,1,杭州运城
CA1782,320,乌鲁木齐,运城,杭州,NA,NA,待航线走向批复后执行,1,乌鲁木齐运城
CA1787,320,杭州,威海,哈尔滨,NA,NA,待航线走向批复后执行,7,杭州威海
CA1788,320,哈尔滨,威海,杭州,NA,NA,待航线走向批复后执行,3,哈尔滨威海
CA1788,320,哈尔滨,威海,杭州,NA,NA,待航线走向批复后执行,4,哈尔滨威海
GJ8679/8,320,杭州,西安,杭州,NA,NA,NA,7,杭州西安
GJ8697/8,320,杭州,西安,杭州,NA,NA,NA,5,杭州西安
GJ8697/8,320,杭州,西安,杭州,NA,NA,NA,2,杭州西安
GJ8697/8,320,杭州,西安,杭州,NA,NA,NA,1,杭州西安
GJ8697/8,320,杭州,西安,杭州,NA,NA,NA,6,杭州西安
GJ8723,320,杭州,丹东,哈尔滨,NA,NA,待航线走向批复后执行,4,杭州丹东
GJ8724,320,哈尔滨,丹东,杭州,NA,NA,待航线走向批复后执行,1,哈尔滨丹东
GJ8724,320,哈尔滨,丹东,杭州,NA,NA,待航线走向批复后执行,3,哈尔滨丹东
GJ8739/40,320,杭州,海拉尔,杭州,NA,NA,NA,3,杭州海拉尔
GJ8753,320,杭州,通辽,哈尔滨,NA,NA,NA,1,杭州通辽
GJ8753,320,杭州,通辽,哈尔滨,NA,NA,NA,1,杭州通辽
GJ8753,320,杭州,通辽,哈尔滨,NA,NA,NA,1,杭州通辽
GJ8753,320,杭州,通辽,哈尔滨,NA,NA,NA,1,杭州通辽
GJ8754,320,哈尔滨,通辽,杭州,NA,NA,NA,1,哈尔滨通辽
GJ8754,320,哈尔滨,通辽,杭州,NA,NA,NA,1,哈尔滨通辽
GJ8754,320,哈尔滨,通辽,杭州,NA,NA,NA,1,哈尔滨通辽
GJ8754,320,哈尔滨,通辽,杭州,NA,NA,NA,1,哈尔滨通辽
GJ8757,320,杭州,赤峰,哈尔滨,NA,NA,待航线走向批复后执行,3,杭州赤峰
GJ8758,320,哈尔滨,赤峰,杭州,NA,NA,待航线走向批复后执行,1,哈尔滨赤峰
GJ8758,320,哈尔滨,赤峰,杭州,NA,NA,待航线走向批复后执行,1,哈尔滨赤峰
GJ8758,320,哈尔滨,赤峰,杭州,NA,NA,待航线走向批复后执行,1,哈尔滨赤峰
GJ8758,320,哈尔滨,赤峰,杭州,NA,NA,待航线走向批复后执行,3,哈尔滨赤峰
GJ8758,320,哈尔滨,赤峰,杭州,NA,NA,待航线走向批复后执行,1,哈尔滨赤峰
GJ8769,320,杭州,毕节,丽江,NA,NA,待航线走向批复后执行,3,杭州毕节
GJ8769,320,杭州,毕节,丽江,NA,NA,待航线走向批复后执行,1,杭州毕节
GJ8770,320,丽江,毕节,杭州,NA,NA,待航线走向批复后执行,3,丽江毕节
GJ8770,320,丽江,毕节,杭州,NA,NA,待航线走向批复后执行,1,丽江毕节
GJ8777,320,杭州,洛阳,成都,NA,NA,NA,4,杭州洛阳
GJ8777,320,杭州,洛阳,成都,NA,NA,NA,3,杭州洛阳
GJ8778,320,成都,洛阳,杭州,NA,NA,NA,4,成都洛阳
GJ8778,320,成都,洛阳,杭州,NA,NA,NA,3,成都洛阳
GJ8783,320,杭州,连云港,长春,NA,NA,待航线走向批复后执行,3,杭州连云港
GJ8784,320,长春,连云港,杭州,NA,NA,待航线走向批复后执行,3,长春连云港
GJ8797,320,杭州,石家庄,兰州,NA,NA,NA,7,杭州石家庄
GJ8798,320,兰州,石家庄,杭州,NA,NA,NA,7,兰州石家庄
GJ8811,320,杭州,遵义,丽江,NA,NA,待航线走向批复后执行,3,杭州遵义
GJ8812,320,丽江,遵义,杭州,NA,NA,待航线走向批复后执行,3,丽江遵义
GJ8813/4,320,杭州,南宁,杭州,NA,NA,NA,4,杭州南宁
GJ8825,320,杭州,烟台,哈尔滨,NA,NA,NA,3,杭州烟台
GJ8826,320,哈尔滨,烟台,杭州,NA,NA,NA,3,哈尔滨烟台
GJ8847,320,杭州,邯郸,成都,NA,NA,NA,4,杭州邯郸
GJ8848,320,成都,邯郸,杭州,NA,NA,NA,2,成都邯郸
GJ8848,320,成都,邯郸,杭州,NA,NA,NA,2,成都邯郸
GJ8849,320,杭州,盐城,太原,NA,NA,待航线走向批复后执行,3,杭州盐城
GJ8849,320,杭州,盐城,太原,NA,NA,待航线走向批复后执行,4,杭州盐城
GJ8850,320,太原,盐城,杭州,NA,NA,待航线走向批复后执行,7,太原盐城
GJ8851,320,杭州,桂林,西双版纳,NA,NA,待航线走向批复后执行,4,杭州桂林
GJ8852,320,西双版纳,桂林,杭州,NA,NA,待航线走向批复后执行,4,西双版纳桂林
GJ8859,320,杭州,十堰,西安,NA,NA,待航线走向批复后执行,7,杭州十堰
GJ8860,320,西安,十堰,杭州,NA,NA,待航线走向批复后执行,7,西安十堰
GJ8861,320,杭州,银川,乌鲁木齐,NA,NA,执行日期：2016年3月27日至6月30日。,2,杭州银川
GJ8861,320,杭州,银川,乌鲁木齐,NA,NA,执行日期：2016年3月27日至6月30日。,1,杭州银川
GJ8862,320,乌鲁木齐,银川,杭州,NA,NA,执行日期：2016年3月27日至6月30日。,3,乌鲁木齐银川
GJ8863,320,杭州,淮安,西安,NA,NA,NA,7,杭州淮安
GJ8864,320,西安,淮安,杭州,NA,NA,NA,3,西安淮安
GJ8864,320,西安,淮安,杭州,NA,NA,NA,4,西安淮安
GJ8869,320,杭州,安顺,丽江,NA,NA,待航线走向批复后执行,4,杭州安顺
GJ8870,320,丽江,安顺,杭州,NA,NA,待航线走向批复后执行,4,丽江安顺
GJ8879,320,杭州,安顺,西双版纳,NA,NA,待航线走向批复后执行,3,杭州安顺
GJ8880,320,西双版纳,安顺,杭州,NA,NA,待航线走向批复后执行,3,西双版纳安顺
GJ8885,320,杭州,襄阳,成都,NA,NA,NA,3,杭州襄阳
GJ8886,320,成都,襄阳,杭州,NA,NA,NA,3,成都襄阳
HO1019,320,杭州,张家界,昆明,NA,NA,NA,4,杭州张家界
HO1020,320,昆明,张家界,杭州,NA,NA,NA,4,昆明张家界
HO1041,320,温州,长沙,贵阳,NA,NA,NA,7,温州长沙
HO1042,320,贵阳,长沙,温州,NA,NA,NA,7,贵阳长沙
HO1047,320,杭州,毕节,昆明,NA,NA,待航线走向批复后执行,3,杭州毕节
HO1048,320,昆明,毕节,杭州,NA,NA,待航线走向批复后执行,3,昆明毕节
HO1049,320,青岛,杭州,贵阳,NA,NA,NA,7,青岛杭州
HO1050,320,贵阳,杭州,青岛,NA,NA,NA,7,贵阳杭州
HO1055,320,杭州,贵阳,丽江,NA,NA,NA,4,杭州贵阳
HO1055,320,杭州,贵阳,丽江,NA,NA,NA,3,杭州贵阳
HO1056,320,丽江,贵阳,杭州,NA,NA,NA,7,丽江贵阳
HO1067,320,青岛,无锡,海口,NA,NA,待航线走向批复后执行,7,青岛无锡
HO1068,320,海口,无锡,青岛,NA,NA,待航线走向批复后执行,7,海口无锡
HO1109/10,320,上海浦东,三明,上海浦东,NA,NA,NA,7,上海浦东三明
HO1145/6,320,上海浦东,连城,上海浦东,NA,NA,NA,2,上海浦东连城
HO1643/4,320,南京,重庆,南京,NA,NA,NA,2,南京重庆
HO1645/6,320,南京,西宁,南京,NA,NA,NA,7,南京西宁
HO1661,320,南京,贵阳,丽江,NA,NA,NA,4,南京贵阳
HO1662,320,丽江,贵阳,南京,NA,NA,NA,4,丽江贵阳
HO1673,320,南京,绵阳,丽江,NA,NA,待航线走向批复后执行,3,南京绵阳
HO1674,320,丽江,绵阳,南京,NA,NA,待航线走向批复后执行,3,丽江绵阳
HO1679/80,320,南京,贵阳,南京,NA,NA,NA,2,南京贵阳
HO1685/6,320,南京,西安,南京,NA,NA,NA,7,南京西安
MU2195,320,兰州,郑州,温州,NA,NA,执行日期0701-1029执行；执行日期7.1-10.29执行,2,兰州郑州
MU2195,320,兰州,郑州,温州,NA,NA,执行日期0327-1029执行,5,兰州郑州
MU2196,320,温州,郑州,兰州,NA,NA,执行日期0701-1029执行；执行日期7.1-10.29执行,2,温州郑州
MU2196,320,温州,郑州,兰州,NA,NA,执行日期0327-1029执行,5,温州郑州
MU2239,320,南昌,西安,银川,NA,NA,执行日期0327-1029执行,7,南昌西安
MU2240,320,银川,西安,南昌,NA,NA,执行日期0327-1029执行,7,银川西安
MU2257,320,兰州,南京,青岛,NA,NA,执行日期0327-1029执行,4,兰州南京
MU2257,320,兰州,南京,青岛,NA,NA,执行日期0515-1029执行；执行日期5.15-10.29执行,3,兰州南京
MU2258,320,青岛,南京,兰州,NA,NA,执行日期0515-1029执行；执行日期5.15-10.29执行,3,青岛南京
MU2258,320,青岛,南京,兰州,NA,NA,执行日期0327-1029执行,4,青岛南京
MU2321,320,合肥,西安,兰州,NA,NA,执行日期0327-1029执行,3,合肥西安
MU2322,320,兰州,西安,合肥,NA,NA,执行日期0327-1029执行,3,兰州西安
MU2357,320,宁波,西安,西宁,NA,NA,执行日期0327-1029执行,4,宁波西安
MU2358,320,西宁,西安,宁波,NA,NA,执行日期0327-1029执行,4,西宁西安
MU2385,320,合肥,西安,西宁,NA,NA,执行日期0327-1029执行,4,合肥西安
MU2386,320,西宁,西安,合肥,NA,NA,执行日期0327-1029执行,4,西宁西安
MU2393,320,宁波,西安,银川,NA,NA,执行日期0327-1029执行,3,宁波西安
MU2394,320,银川,西安,宁波,NA,NA,执行日期0327-1029执行,3,银川西安
MU2419,320,合肥,南宁,海口,NA,NA,执行日期0327-1029执行,5,合肥南宁
MU2420,320,海口,南宁,合肥,NA,NA,执行日期0327-1029执行,5,海口南宁
MU2667,320,厦门,杭州,临沂,NA,NA,执行日期0327-1029执行,6,厦门杭州
MU2667,320,厦门,杭州,临沂,NA,NA,执行日期0327-1029执行,1,厦门杭州
MU2668,320,临沂,杭州,厦门,NA,NA,执行日期0327-1029执行,7,临沂杭州
MU2701,320,无锡,青岛,哈尔滨,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,1,无锡青岛
MU2701,320,无锡,青岛,哈尔滨,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,4,无锡青岛
MU2701,320,无锡,青岛,哈尔滨,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,2,无锡青岛
MU2702,320,哈尔滨,青岛,无锡,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,1,哈尔滨青岛
MU2702,320,哈尔滨,青岛,无锡,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,4,哈尔滨青岛
MU2702,320,哈尔滨,青岛,无锡,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,1,哈尔滨青岛
MU2702,320,哈尔滨,青岛,无锡,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,1,哈尔滨青岛
MU2725,320,南京,长沙,南宁,NA,NA,执行日期0327-1029执行,7,南京长沙
MU2726,320,南宁,长沙,南京,NA,NA,执行日期0327-1029执行,7,南宁长沙
MU2727,320,南京,珠海,三亚,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,7,南京珠海
MU2728,320,三亚,珠海,南京,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,7,三亚珠海
MU2739/40,320,南京,太原,南京,NA,NA,NA,7,南京太原
MU2749,320,南京,兰州,敦煌,NA,NA,执行日期0426-1029执行,7,南京兰州
MU2750,320,敦煌,兰州,南京,NA,NA,执行日期0426-1029执行,7,敦煌兰州
MU2753,320,南京,长沙,珠海,NA,NA,执行日期0327-1029执行,7,南京长沙
MU2754,320,珠海,长沙,南京,NA,NA,执行日期0327-1029执行,7,珠海长沙
MU2755,320,南京,南昌,贵阳,NA,NA,执行日期0426-1029执行,2,南京南昌
MU2755,320,南京,南昌,贵阳,NA,NA,执行日期0327-1029执行,5,南京南昌
MU2756,320,贵阳,南昌,南京,NA,NA,执行日期0426-1029执行,2,贵阳南昌
MU2756,320,贵阳,南昌,南京,NA,NA,执行日期0327-1029执行,5,贵阳南昌
MU2759,320,南京,郑州,西宁,NA,NA,执行日期0327-1029执行,7,南京郑州
MU2760,320,西宁,郑州,南京,NA,NA,执行日期0327-1029执行,4,西宁郑州
MU2760,320,西宁,郑州,南京,NA,NA,执行日期0327-1029执行,3,西宁郑州
MU2767,320,南京,石家庄,呼和浩特,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,7,南京石家庄
MU2768,320,呼和浩特,石家庄,南京,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,7,呼和浩特石家庄
MU2769,320,南京,西安,乌鲁木齐,NA,NA,执行日期0327-1029执行,7,南京西安
MU2770,320,乌鲁木齐,西安,南京,NA,NA,执行日期0327-1029执行,7,乌鲁木齐西安
MU2775,320,南京,南昌,遵义,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,3,南京南昌
MU2776,320,遵义,南昌,南京,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,3,遵义南昌
MU2777,320,南京,石家庄,呼和浩特,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,3,南京石家庄
MU2777,320,南京,石家庄,呼和浩特,NA,NA,执行日期0426-1029执行 待航路走向批复后执行,4,南京石家庄
MU2778,320,呼和浩特,石家庄,南京,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,3,呼和浩特石家庄
MU2778,320,呼和浩特,石家庄,南京,NA,NA,执行日期0426-1029执行 待航路走向批复后执行,4,呼和浩特石家庄
MU2779,320,南京,郑州,西宁,NA,NA,执行日期0327-1029执行,3,南京郑州
MU2779,320,南京,郑州,西宁,NA,NA,执行日期0327-1029执行,4,南京郑州
MU2780,320,西宁,郑州,南京,NA,NA,执行日期0327-1029执行,7,西宁郑州
MU2789,320,南京,银川,乌鲁木齐,NA,NA,执行日期0327-1029执行,7,南京银川
MU2790,320,乌鲁木齐,银川,南京,NA,NA,执行日期0327-1029执行,7,乌鲁木齐银川
MU2791,320,南京,大连,海拉尔,NA,NA,执行日期0701-1029执行 待航路走向批复后执行,7,南京大连
MU2792,320,海拉尔,大连,南京,NA,NA,执行日期0701-1029执行 待航路走向批复后执行,7,海拉尔大连
MU2835,320,南京,郑州,乌鲁木齐,NA,NA,执行日期0327-1029执行,7,南京郑州
MU2836,320,乌鲁木齐,郑州,南京,NA,NA,执行日期0327-1029执行,7,乌鲁木齐郑州
MU2873/4,320,南京,铜仁,南京,NA,NA,NA,1,南京铜仁
MU2885,320,成都,南京,盐城,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,7,成都南京
MU2886,320,盐城,南京,成都,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,7,盐城南京
MU2891,320,厦门,南京,包头,NA,NA,执行日期0327-1029执行,7,厦门南京
MU2892,320,包头,南京,厦门,NA,NA,执行日期0327-1029执行,4,包头南京
MU2892,320,包头,南京,厦门,NA,NA,执行日期0327-1029执行,3,包头南京
MU2895,320,南京,西安,兰州,NA,NA,执行日期0327-1029执行,7,南京西安
MU2896,320,兰州,西安,南京,NA,NA,执行日期0327-1029执行,7,兰州西安
MU2947/8,320,无锡,张家界,无锡,NA,NA,NA,3,无锡张家界
MU2956,320,兰州,西安,无锡,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,7,兰州西安
MU2965,320,无锡,长沙,丽江,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,7,无锡长沙
MU2966,320,丽江,长沙,无锡,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,7,丽江长沙
MU2983/4,320,无锡,成都,无锡,NA,NA,NA,3,无锡成都
MU2989/90,320,无锡,厦门,无锡,NA,NA,NA,3,无锡厦门
MU5243,320,青岛,宁波,深圳,NA,NA,执行日期0327-1029执行,7,青岛宁波
MU5244,320,深圳,宁波,青岛,NA,NA,执行日期0327-1029执行,7,深圳宁波
MU5253,320,青岛,石家庄,兰州,NA,NA,执行日期0327-1029执行,7,青岛石家庄
MU5254,320,兰州,石家庄,青岛,NA,NA,执行日期0327-1029执行,7,兰州石家庄
MU5365,320,重庆,合肥,青岛,NA,NA,执行日期0327-1029执行,7,重庆合肥
MU5366,320,青岛,合肥,重庆,NA,NA,执行日期0327-1029执行,7,青岛合肥
MU5379,320,青岛,郑州,柳州,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,3,青岛郑州
MU5379,320,青岛,郑州,柳州,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,1,青岛郑州
MU5380,320,柳州,郑州,青岛,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,3,柳州郑州
MU5380,320,柳州,郑州,青岛,NA,NA,执行日期0327-1029执行 待航路走向批复后执行,1,柳州郑州
