"","flight_num","plane_num","city1","city2","city3","city4","city5"
"4715","SC1157","733","济南","北京首都",NA,NA,NA
"4716","SC1158","733","北京首都","济南",NA,NA,NA
"4717","SC1159/60","733","济南","北京首都","济南",NA,NA
"4718","SC1169/70","733","济南","广州","济南",NA,NA
"4719","SC1171/2","733","济南","广州","济南",NA,NA
"4720","SC4651","733","青岛","北京首都",NA,NA,NA
"4721","SC4652","733","北京首都","青岛",NA,NA,NA
"4722","SC4653/4","733","青岛","北京首都","青岛",NA,NA
"4723","SC4655/6","733","青岛","北京首都","青岛",NA,NA
"4724","SC4657","733","青岛","北京首都",NA,NA,NA
"4725","SC4658","733","北京首都","青岛",NA,NA,NA
"4726","SC4659","733","青岛","北京首都",NA,NA,NA
"4727","SC4660","733","北京首都","青岛",NA,NA,NA
"4728","SC4675/6","733","青岛","广州","青岛",NA,NA
"4729","SC4677/8","733","青岛","广州","青岛",NA,NA
"4730","SC4851/2","733","烟台","北京首都","烟台",NA,NA
"4731","SC4855/6","733","烟台","北京首都","烟台",NA,NA
"4732","SC4857/8","733","烟台","北京首都","烟台",NA,NA
"4733","SC4897/8","733","烟台","广州","烟台",NA,NA
"4734","ZH9553/4","733","广州","西安","兰州","西安","广州"
"4735","ZH9607/8","733","广州","郑州","沈阳","郑州","广州"
"4736","ZH9607/8","733","广州","郑州","沈阳","郑州","广州"
"4737","ZH9621/2","733","广州","南京","广州",NA,NA
"4738","HU7039","734","广州","合肥",NA,NA,NA
"4739","HU7039","734","广州","合肥",NA,NA,NA
"4740","HU7040","734","合肥","广州",NA,NA,NA
"4741","HU7103","734","北京首都","牡丹江",NA,NA,NA
"4742","HU7104","734","牡丹江","北京首都",NA,NA,NA
"4743","HU7171","734","广州","贵阳",NA,NA,NA
"4744","HU7172","734","贵阳","广州",NA,NA,NA
"4745","HU7191","734","北京首都","厦门",NA,NA,NA
"4746","HU7192","734","厦门","北京首都",NA,NA,NA
"4747","HU7192","734","厦门","北京首都",NA,NA,NA
"4748","HU7252","734","温州","北京首都",NA,NA,NA
"4749","HU7307","734","北京首都","合肥",NA,NA,NA
"4750","HU7307","734","北京首都","合肥",NA,NA,NA
"4751","HU7308","734","合肥","北京首都",NA,NA,NA
"4752","HU7621","734","北京首都","佳木斯",NA,NA,NA
"4753","HU7622","734","佳木斯","北京首都",NA,NA,NA
"4754","HU7623","734","北京首都","齐齐哈尔",NA,NA,NA
"4755","HU7624","734","齐齐哈尔","北京首都",NA,NA,NA
"4756","HU7624","734","齐齐哈尔","北京首都",NA,NA,NA
"4757","HU7765","734","北京首都","长春",NA,NA,NA
"4758","HU7766","734","长春","北京首都",NA,NA,NA
"4759","CA1469","737","北京首都","银川",NA,NA,NA
"4760","CA1470","737","银川","北京首都",NA,NA,NA
"4761","CA1481/2","737","北京首都","郑州","北京首都",NA,NA
"4762","CA4143/4","737","重庆","北京首都","重庆",NA,NA
"4763","CA4187/8","737","达州","北京首都","达州",NA,NA
"4764","FM9449","737","上海虹桥","丽江",NA,NA,NA
"4765","FM9450","737","丽江","昆明","上海虹桥",NA,NA
"4766","HU7055/6","737","上海虹桥","乌鲁木齐","库尔勒","乌鲁木齐","上海虹桥"
"4767","HU7253","737","北京首都","三亚",NA,NA,NA
"4768","HU7254","737","三亚","北京首都",NA,NA,NA
"4769","HU7353/4","737","上海虹桥","乌鲁木齐","阿克苏","乌鲁木齐","上海虹桥"
"4770","HU7395/6","737","广州","南昌","广州",NA,NA
"4771","HU7785","737","海口","上海浦东",NA,NA,NA
"4772","HU7785","737","海口","上海浦东",NA,NA,NA
"4773","HU7786","737","上海浦东","海口",NA,NA,NA
"4774","MU2505/6","737","武汉","上海浦东","武汉",NA,NA
"4775","MU5248","737","大同","上海虹桥",NA,NA,NA
"4776","MU5399","737","上海浦东","揭阳",NA,NA,NA
"4777","MU5400","737","揭阳","上海浦东",NA,NA,NA
"4778","MU5445/6","737","上海虹桥","泸州","上海虹桥",NA,NA
"4779","MU5445/6","737","上海虹桥","泸州","上海虹桥",NA,NA
"4780","ZH9633/4","737","广州","昆明","广州",NA,NA
"4781","ZH9711/2","737","广州","南昌","广州",NA,NA
"4782","ZH9711/2","737","广州","南昌","广州",NA,NA
"4783","ZH9711/2","737","广州","南昌","广州",NA,NA
"4784","ZH9721/2","737","深圳","景德镇","上海虹桥","景德镇","深圳"
"4785","CA1201/2","738","北京首都","西安","北京首都",NA,NA
"4786","CA1203/4","738","北京首都","西安","北京首都",NA,NA
"4787","CA1205/6","738","北京首都","西安","北京首都",NA,NA
"4788","CA1207/8","738","北京首都","西宁","北京首都",NA,NA
"4789","CA1209/10","738","北京首都","西安","北京首都",NA,NA
"4790","CA1211/2","738","北京首都","西安","北京首都",NA,NA
"4791","CA1213/4","738","北京首都","银川","北京首都",NA,NA
"4792","CA1215/6","738","西安","上海浦东","西安",NA,NA
"4793","CA1219/20","738","北京首都","银川","北京首都",NA,NA
"4794","CA1221/2","738","北京首都","兰州","北京首都",NA,NA
"4795","CA1223/4","738","北京首都","西安","北京首都",NA,NA
"4796","CA1225","738","北京首都","西安","桂林",NA,NA
"4797","CA1226","738","桂林","北京首都",NA,NA,NA
"4798","CA1231/2","738","北京首都","西安","北京首都",NA,NA
"4799","CA1231/2","738","北京首都","西安","北京首都",NA,NA
"4800","CA1233/4","738","北京首都","西宁","北京首都",NA,NA
"4801","CA1235/6","738","北京首都","西安","北京首都",NA,NA
"4802","CA1255/6","738","北京首都","合肥","北京首都",NA,NA
"4803","CA1259/60","738","北京首都","长沙","北京首都",NA,NA
"4804","CA1261/2","738","北京首都","西宁","北京首都",NA,NA
"4805","CA1263/4","738","北京首都","银川","北京首都",NA,NA
"4806","CA1271/2","738","北京首都","兰州","北京首都",NA,NA
"4807","CA1273/4","738","北京首都","兰州","北京首都",NA,NA
"4808","CA1277/8","738","北京首都","兰州","北京首都",NA,NA
"4809","CA1285/6","738","北京首都","朝阳","北京首都",NA,NA
"4810","CA1287/8","738","北京首都","敦煌","北京首都",NA,NA
"4811","CA1291/2","738","北京首都","乌鲁木齐","北京首都",NA,NA
"4812","CA1293/4","738","北京首都","乌鲁木齐","和田","乌鲁木齐","北京首都"
"4813","CA1323/4","738","北京首都","珠海","北京首都",NA,NA
"4814","CA1333/4","738","北京首都","武汉","北京首都",NA,NA
"4815","CA1335/6","738","北京首都","南宁","北京首都",NA,NA
"4816","CA1341/2","738","北京首都","武汉","北京首都",NA,NA
"4817","CA1343/4","738","北京首都","长沙","北京首都",NA,NA
"4818","CA1345/6","738","北京首都","三亚","北京首都",NA,NA
"4819","CA1345/6","738","北京首都","三亚","北京首都",NA,NA
"4820","CA1347/8","738","北京首都","揭阳","北京首都",NA,NA
"4821","CA1349/50","738","北京首都","长沙","北京首都",NA,NA
"4822","CA1355/6","738","北京首都","海口","北京首都",NA,NA
"4823","CA1359/60","738","北京首都","张家界","北京首都",NA,NA
"4824","CA1363/4","738","北京首都","长沙","北京首都",NA,NA
"4825","CA1365/6","738","北京首都","武汉","北京首都",NA,NA
"4826","CA1365/6","738","北京首都","武汉","北京首都",NA,NA
"4827","CA1373/4","738","北京首都","长沙","北京首都",NA,NA
"4828","CA1375/6","738","北京首都","南宁","北京首都",NA,NA
"4829","CA1393/4","738","北京首都","揭阳","北京首都",NA,NA
"4830","CA1395/6","738","天津","广州","天津",NA,NA
"4831","CA1409/10","738","北京首都","重庆","北京首都",NA,NA
"4832","CA1411/2","738","北京首都","重庆","北京首都",NA,NA
"4833","CA1415/6","738","北京首都","成都","北京首都",NA,NA
"4834","CA1415/6","738","北京首都","成都","北京首都",NA,NA
"4835","CA1415/6","738","北京首都","成都","北京首都",NA,NA
"4836","CA1415/6","738","北京首都","成都","北京首都",NA,NA
"4837","CA1419/20","738","北京首都","重庆","北京首都",NA,NA
"4838","CA1425/6","738","北京首都","成都","北京首都",NA,NA
"4839","CA1429/30","738","北京首都","重庆","北京首都",NA,NA
"4840","CA1435/6","738","北京首都","重庆","北京首都",NA,NA
"4841","CA1437/8","738","北京首都","贵阳","北京首都",NA,NA
"4842","CA1443/4","738","北京首都","福州","北京首都",NA,NA
"4843","CA1443/4","738","北京首都","福州","北京首都",NA,NA
"4844","CA1445/6","738","北京首都","武汉","北京首都",NA,NA
"4845","CA1451/2","738","北京首都","绵阳","北京首都",NA,NA
"4846","CA1451/2","738","北京首都","绵阳","北京首都",NA,NA
"4847","CA1459/60","738","北京首都","宜宾","北京首都",NA,NA
"4848","CA1463/4","738","北京首都","贵阳","北京首都",NA,NA
"4849","CA1473/4","738","北京首都","珠海","北京首都",NA,NA
"4850","CA1475/6","738","北京首都","武汉","北京首都",NA,NA
"4851","CA1477/8","738","北京首都","乌鲁木齐","喀什","乌鲁木齐","北京首都"
"4852","CA1479/80","738","北京首都","珠海","北京首都",NA,NA
"4853","CA1485/6","738","北京首都","南宁","北京首都",NA,NA
"4854","CA1497/8","738","北京首都","郑州","北京首都",NA,NA
"4855","CA1503/4","738","北京首都","南京","北京首都",NA,NA
"4856","CA1505/6","738","北京首都","福州","北京首都",NA,NA
"4857","CA1507/8","738","北京首都","南京","北京首都",NA,NA
"4858","CA1507/8","738","北京首都","南京","北京首都",NA,NA
"4859","CA1507/8","738","北京首都","南京","北京首都",NA,NA
"4860","CA1511/2","738","北京首都","南昌","北京首都",NA,NA
"4861","CA1513/4","738","北京首都","南通","北京首都",NA,NA
"4862","CA1523/4","738","天津","上海虹桥","天津",NA,NA
"4863","CA1525/6","738","北京首都","青岛","北京首都",NA,NA
"4864","CA1527/8","738","天津","上海虹桥","天津",NA,NA
"4865","CA1533/4","738","天津","上海虹桥","天津",NA,NA
"4866","CA1533/4","738","天津","上海虹桥","天津",NA,NA
"4867","CA1537/8","738","北京首都","南京","北京首都",NA,NA
"4868","CA1537/8","738","北京首都","南京","北京首都",NA,NA
"4869","CA1537/8","738","北京首都","南京","北京首都",NA,NA
"4870","CA1541/2","738","北京首都","宁波","北京首都",NA,NA
"4871","CA1543/4","738","北京首都","合肥","北京首都",NA,NA
"4872","CA1545/6","738","北京首都","烟台","北京首都",NA,NA
"4873","CA1547/8","738","北京首都","杭州","北京首都",NA,NA
"4874","CA1551/2","738","北京首都","黄山","北京首都",NA,NA
"4875","CA1559/60","738","北京首都","青岛","北京首都",NA,NA
"4876","CA1561/2","738","北京首都","南京","北京首都",NA,NA
"4877","CA1561/2","738","北京首都","南京","北京首都",NA,NA
"4878","CA1567/8","738","北京首都","温州","北京首都",NA,NA
"4879","CA1581/2","738","北京首都","南昌","北京首都",NA,NA
"4880","CA1583/4","738","北京首都","南京","北京首都",NA,NA
"4881","CA1583/4","738","北京首都","南京","北京首都",NA,NA
"4882","CA1585/6","738","北京首都","烟台","北京首都",NA,NA
"4883","CA1587/8","738","北京首都","威海","北京首都",NA,NA
"4884","CA1593/4","738","北京首都","烟台","北京首都",NA,NA
"4885","CA1597/8","738","北京首都","威海","北京首都",NA,NA
"4886","CA1601","738","北京首都","沈阳",NA,NA,NA
"4887","CA1603/4","738","北京首都","哈尔滨","北京首都",NA,NA
"4888","CA1605/6","738","北京首都","大连","北京首都",NA,NA
"4889","CA1607/8","738","北京首都","大连","北京首都",NA,NA
"4890","CA1607/8","738","北京首都","大连","北京首都",NA,NA
"4891","CA1609","738","北京首都","长春",NA,NA,NA
"4892","CA1610","738","长春","北京首都",NA,NA,NA
"4893","CA1611/2","738","北京首都","哈尔滨","北京首都",NA,NA
"4894","CA1613/4","738","北京首都","延吉","北京首都",NA,NA
"4895","CA1615/6","738","北京首都","延吉","北京首都",NA,NA
"4896","CA1615/6","738","北京首都","延吉","北京首都",NA,NA
"4897","CA1621/2","738","北京首都","哈尔滨","北京首都",NA,NA
"4898","CA1623/4","738","北京首都","哈尔滨","北京首都",NA,NA
"4899","CA1625/6","738","北京首都","沈阳","北京首都",NA,NA
"4900","CA1629/30","738","北京首都","长春","北京首都",NA,NA
"4901","CA1635/6","738","北京首都","沈阳","北京首都",NA,NA
"4902","CA1639/40","738","北京首都","哈尔滨","北京首都",NA,NA
"4903","CA1641/2","738","北京首都","大连","北京首都",NA,NA
"4904","CA1641/2","738","北京首都","大连","北京首都",NA,NA
"4905","CA1643/4","738","北京首都","哈尔滨","北京首都",NA,NA
"4906","CA1645/6","738","北京首都","沈阳","北京首都",NA,NA
"4907","CA1647/8","738","北京首都","长春","北京首都",NA,NA
"4908","CA1649/50","738","北京首都","长春","北京首都",NA,NA
"4909","CA1651/2","738","北京首都","沈阳","北京首都",NA,NA
"4910","CA1653/4","738","北京首都","沈阳","北京首都",NA,NA
"4911","CA1653/4","738","北京首都","沈阳","北京首都",NA,NA
"4912","CA1658","738","沈阳","北京首都",NA,NA,NA
"4913","CA1661/2","738","北京首都","长春","北京首都",NA,NA
"4914","CA1667/8","738","北京首都","大连","北京首都",NA,NA
"4915","CA1669/70","738","北京首都","宁波","北京首都",NA,NA
"4916","CA1675/6","738","北京首都","大连","北京首都",NA,NA
"4917","CA1695/6","738","北京首都","大庆","北京首都",NA,NA
"4918","CA1698","738","大连","北京首都",NA,NA,NA
"4919","CA1698","738","大连","北京首都",NA,NA,NA
"4920","CA1699","738","北京首都","大连",NA,NA,NA
"4921","CA1801/2","738","北京首都","厦门","北京首都",NA,NA
"4922","CA1803/4","738","北京首都","宜昌","北京首都",NA,NA
"4923","CA1807/8","738","北京首都","福州","北京首都",NA,NA
"4924","CA1807/8","738","北京首都","福州","北京首都",NA,NA
"4925","CA1811/2","738","北京首都","温州","北京首都",NA,NA
"4926","CA1813/4","738","北京首都","温州","北京首都",NA,NA
"4927","CA1815/6","738","北京首都","厦门","北京首都",NA,NA
"4928","CA1817/8","738","北京首都","南京","北京首都",NA,NA
"4929","CA1817/8","738","北京首都","南京","北京首都",NA,NA
"4930","CA1819","738","北京首都","南京",NA,NA,NA
"4931","CA1819","738","北京首都","南京",NA,NA,NA
"4932","CA1820","738","南京","北京首都",NA,NA,NA
"4933","CA1821/2","738","北京首都","福州","北京首都",NA,NA
"4934","CA1823/4","738","北京首都","宜昌","北京首都",NA,NA
"4935","CA1825/6","738","北京首都","常州","北京首都",NA,NA
"4936","CA1827","738","北京首都","威海",NA,NA,NA
"4937","CA1828","738","威海","北京首都",NA,NA,NA
"4938","CA1833/4","738","北京首都","厦门","北京首都",NA,NA
"4939","CA1835/6","738","北京首都","合肥","北京首都",NA,NA
"4940","CA1839/40","738","北京首都","宁波","北京首都",NA,NA
"4941","CA1839/40","738","北京首都","宁波","北京首都",NA,NA
"4942","CA1843/4","738","北京首都","合肥","北京首都",NA,NA
"4943","CA1845/6","738","北京首都","合肥","北京首都",NA,NA
"4944","CA1847/8","738","北京首都","南京","北京首都",NA,NA
"4945","CA1849/50","738","北京首都","徐州","北京首都",NA,NA
"4946","CA1853/4","738","北京首都","宁波","北京首都",NA,NA
"4947","CA1863/4","738","北京首都","连云港","北京首都",NA,NA
"4948","CA1877/8","738","北京首都","湛江","北京首都",NA,NA
"4949","CA1877/8","738","北京首都","湛江","北京首都",NA,NA
"4950","CA1879/80","738","北京首都","义乌","北京首都",NA,NA
"4951","CA1881/2","738","北京首都","北海","北京首都",NA,NA
"4952","CA1883/4","738","北京首都","上海浦东","北京首都",NA,NA
"4953","CA1883/4","738","北京首都","上海浦东","北京首都",NA,NA
"4954","CA1889/90","738","北京首都","无锡","北京首都",NA,NA
"4955","CA1891/2","738","北京首都","厦门","北京首都",NA,NA
"4956","CA1897/8","738","北京首都","无锡","北京首都",NA,NA
"4957","CA1901/2","738","北京首都","乌鲁木齐","北京首都",NA,NA
"4958","CA1901/2","738","北京首都","乌鲁木齐","北京首都",NA,NA
"4959","CA1951/2","738","温州","北京首都","温州",NA,NA
"4960","CA4129/30","738","重庆","北京首都","重庆",NA,NA
"4961","CA4129/30","738","重庆","北京首都","重庆",NA,NA
"4962","CA4135/6","738","重庆","北京首都","重庆",NA,NA
"4963","CA4139/40","738","重庆","北京首都","重庆",NA,NA
"4964","CA4141/2","738","重庆","北京首都","重庆",NA,NA
"4965","CA4169/70","738","昆明","北京首都","昆明",NA,NA
"4966","CA4169/70","738","昆明","北京首都","昆明",NA,NA
"4967","CA4171/2","738","昆明","北京首都","昆明",NA,NA
"4968","CA4171/2","738","昆明","北京首都","昆明",NA,NA
"4969","CA4173/4","738","昆明","北京首都","昆明",NA,NA
"4970","CA4353/4","738","重庆","广州","重庆",NA,NA
"4971","CA4541/2","738","重庆","上海浦东","重庆",NA,NA
"4972","CA4583/4","738","昆明","上海虹桥","昆明",NA,NA
"4973","CA8215/6","738","西宁","北京首都","西宁",NA,NA
"4974","CN7127","738","北京首都","哈尔滨",NA,NA,NA
"4975","CN7128","738","哈尔滨","北京首都",NA,NA,NA
"4976","CN7128","738","哈尔滨","北京首都",NA,NA,NA
"4977","CN7129","738","北京首都","哈尔滨",NA,NA,NA
"4978","CN7130","738","哈尔滨","北京首都",NA,NA,NA
"4979","CN7149","738","北京首都","哈尔滨",NA,NA,NA
"4980","CN7150","738","哈尔滨","北京首都",NA,NA,NA
"4981","CN7157","738","北京首都","南宁",NA,NA,NA
"4982","CN7158","738","南宁","北京首都",NA,NA,NA
"4983","CN7183","738","北京首都","大连",NA,NA,NA
"4984","CN7183","738","北京首都","大连",NA,NA,NA
"4985","CN7184","738","大连","北京首都",NA,NA,NA
"4986","CN7193","738","北京首都","南昌",NA,NA,NA
"4987","CN7194","738","南昌","北京首都",NA,NA,NA
"4988","CN7215","738","北京首都","桂林",NA,NA,NA
"4989","CN7216","738","桂林","北京首都",NA,NA,NA
"4990","CZ3115/6","738","郑州","北京首都","郑州",NA,NA
"4991","CZ3117/8","738","武汉","北京首都","武汉",NA,NA
"4992","CZ3137/8","738","武汉","北京首都","武汉",NA,NA
"4993","CZ3139/40","738","武汉","北京首都","武汉",NA,NA
"4994","CZ3174","738","北京首都","郑州",NA,NA,NA
"4995","CZ3175/6","738","郑州","北京首都","郑州",NA,NA
"4996","CZ3177","738","郑州","北京首都",NA,NA,NA
"4997","CZ3251/2","738","桂林","上海虹桥","桂林",NA,NA
"4998","CZ3261/2","738","南宁","上海虹桥","南宁",NA,NA
"4999","CZ3277/8","738","南宁","北京首都","南宁",NA,NA
"5000","CZ3277/8","738","南宁","北京首都","南宁",NA,NA
"5001","CZ3281/2","738","桂林","北京首都","桂林",NA,NA
"5002","CZ3281/2","738","桂林","北京首都","桂林",NA,NA
"5003","CZ3283/4","738","桂林","北京首都","桂林",NA,NA
"5004","CZ3287/8","738","桂林","北京首都","桂林",NA,NA
"5005","CZ3287/8","738","桂林","北京首都","桂林",NA,NA
"5006","CZ3289/90","738","南宁","上海浦东","南宁",NA,NA
"5007","CZ3411/2","738","广州","贵阳","广州",NA,NA
"5008","CZ3543","738","武汉","上海浦东",NA,NA,NA
"5009","CZ3571/2","738","武汉","上海浦东","武汉",NA,NA
"5010","CZ3579/80","738","武汉","上海浦东","武汉",NA,NA
"5011","CZ3592","738","上海虹桥","郑州","鄂尔多斯",NA,NA
"5012","CZ3593/4","738","郑州","上海虹桥","郑州",NA,NA
"5013","CZ3597","738","鄂尔多斯","郑州","上海虹桥",NA,NA
"5014","CZ3598","738","上海虹桥","郑州",NA,NA,NA
"5015","CZ3651/2","738","贵阳","上海虹桥","贵阳",NA,NA
"5016","CZ3653/4","738","贵阳","北京首都","贵阳",NA,NA
"5017","CZ3653/4","738","贵阳","北京首都","贵阳",NA,NA
"5018","CZ3687/8","738","贵阳","北京首都","贵阳",NA,NA
"5019","CZ3687/8","738","贵阳","北京首都","贵阳",NA,NA
"5020","CZ3687/8","738","贵阳","北京首都","贵阳",NA,NA
"5021","CZ3691/2","738","贵阳","广州","贵阳",NA,NA
"5022","CZ3824","738","上海浦东","武汉",NA,NA,NA
"5023","CZ3847","738","上海浦东","武汉",NA,NA,NA
"5024","CZ3848","738","上海浦东","武汉",NA,NA,NA
"5025","CZ3947/8","738","郑州","上海浦东","郑州",NA,NA
"5026","CZ3963","738","上海浦东","张家界",NA,NA,NA
"5027","CZ3964","738","张家界","上海浦东",NA,NA,NA
"5028","CZ6283/4","738","南宁","北京首都","南宁",NA,NA
"5029","CZ6605","738","武汉","北京首都",NA,NA,NA
"5030","CZ6606","738","北京首都","武汉",NA,NA,NA
"5031","CZ6606","738","北京首都","武汉",NA,NA,NA
"5032","FM9057/8","738","上海浦东","珠海","上海浦东",NA,NA
"5033","FM9069","738","上海浦东","天津",NA,NA,NA
"5034","FM9070","738","天津","上海浦东",NA,NA,NA
"5035","FM9070","738","天津","上海浦东",NA,NA,NA
"5036","FM9121","738","北京首都","哈尔滨",NA,NA,NA
"5037","FM9122","738","哈尔滨","北京首都",NA,NA,NA
"5038","FM9123/4","738","上海浦东","唐山","上海浦东",NA,NA
"5039","FM9129","738","上海虹桥","天津",NA,NA,NA
"5040","FM9130","738","天津","上海虹桥",NA,NA,NA
"5041","FM9130","738","天津","上海虹桥",NA,NA,NA
"5042","FM9133","738","上海虹桥","天津",NA,NA,NA
"5043","FM9134","738","天津","上海虹桥",NA,NA,NA
"5044","FM9135/6","738","上海虹桥","包头","上海虹桥",NA,NA
"5045","FM9139/40","738","上海虹桥","石家庄","上海虹桥",NA,NA
"5049","FM9145/6","738","上海虹桥","运城","上海虹桥",NA,NA
"5050","FM9149/50","738","上海浦东","鄂尔多斯","上海浦东",NA,NA
"5051","FM9155/6","738","南京","北京首都","南京",NA,NA
"5052","FM9155/6","738","南京","北京首都","南京",NA,NA
"5053","FM9167/8","738","上海浦东","延吉","上海浦东",NA,NA
"5054","FM9169/70","738","上海虹桥","青岛","佳木斯","青岛","上海虹桥"
"5055","FM9171/2","738","上海浦东","哈尔滨","上海浦东",NA,NA
"5056","FM9173/4","738","上海浦东","哈尔滨","上海浦东",NA,NA
"5057","FM9177/8","738","上海浦东","长春","上海浦东",NA,NA
"5058","FM9179/80","738","上海浦东","长春","上海浦东",NA,NA
"5059","FM9181/2","738","上海浦东","沈阳","上海浦东",NA,NA
"5060","FM9183/4","738","上海浦东","沈阳","上海浦东",NA,NA
"5061","FM9185/6","738","上海浦东","沈阳","上海浦东",NA,NA
"5062","FM9189/90","738","上海浦东","锦州","上海浦东",NA,NA
"5063","FM9191/2","738","上海浦东","大连","上海浦东",NA,NA
"5064","FM9191/2","738","上海浦东","大连","上海浦东",NA,NA
"5065","FM9195/6","738","上海虹桥","青岛","牡丹江","青岛","上海虹桥"
"5066","FM9197/8","738","上海虹桥","青岛","延吉","青岛","上海虹桥"
"5067","FM9199/200","738","上海虹桥","青岛","齐齐哈尔","青岛","上海虹桥"
"5068","FM9201","738","上海虹桥","西安",NA,NA,NA
"5069","FM9202","738","嘉峪关","西安","上海浦东",NA,NA
"5070","FM9203","738","上海浦东","西安",NA,NA,NA
"5071","FM9204","738","西安","上海虹桥",NA,NA,NA
"5072","FM9205","738","上海浦东","西安","嘉峪关",NA,NA
"5073","FM9206","738","西安","上海浦东",NA,NA,NA
"5074","FM9207/8","738","上海浦东","西安","上海浦东",NA,NA
"5075","FM9213/4","738","上海虹桥","兰州","上海虹桥",NA,NA
"5076","FM9217","738","上海虹桥","乌鲁木齐","和田",NA,NA
"5077","FM9218","738","和田","乌鲁木齐","上海虹桥",NA,NA
"5078","FM9219","738","上海虹桥","乌鲁木齐",NA,NA,NA
"5079","FM9220","738","乌鲁木齐","上海虹桥",NA,NA,NA
"5080","FM9229/30","738","上海虹桥","青岛","鸡西","青岛","上海虹桥"
"5081","FM9231/2","738","上海虹桥","青岛","丹东","青岛","上海虹桥"
"5082","FM9231/2","738","上海虹桥","青岛","丹东","青岛","上海虹桥"
"5083","FM9269/70","738","上海虹桥","井冈山","深圳","井冈山","上海虹桥"
"5084","FM9282/1","738","西安","北京首都","西安",NA,NA
"5085","FM9285","738","嘉峪关","兰州","北京首都",NA,NA
"5086","FM9286","738","北京首都","兰州","嘉峪关",NA,NA
"5087","FM9297/8","738","上海虹桥","徐州","呼和浩特","徐州","上海虹桥"
"5088","FM9297/8","738","上海虹桥","徐州","呼和浩特","徐州","上海虹桥"
"5089","FM9303/6","738","上海虹桥","广州","上海虹桥",NA,NA
"5090","FM9315/8","738","上海虹桥","广州","上海虹桥",NA,NA
"5091","FM9327","738","上海浦东","郑州",NA,NA,NA
"5092","FM9328","738","郑州","上海浦东",NA,NA,NA
"5093","FM9329/30","738","上海虹桥","郑州","银川","郑州","上海虹桥"
"5094","FM9333","738","上海虹桥","桂林",NA,NA,NA
"5095","FM9334","738","桂林","上海虹桥",NA,NA,NA
"5096","FM9339/40","738","上海虹桥","南宁","上海虹桥",NA,NA
"5097","FM9341/2","738","上海浦东","张家界","上海浦东",NA,NA
"5098","FM9343/4","738","上海浦东","张家界","上海浦东",NA,NA
"5099","FM9351","738","杭州","广州",NA,NA,NA
"5100","FM9352","738","广州","杭州",NA,NA,NA
"5101","FM9353","738","杭州","广州",NA,NA,NA
"5102","FM9354","738","广州","杭州",NA,NA,NA
"5103","FM9355","738","南京","广州",NA,NA,NA
"5104","FM9355","738","南京","广州",NA,NA,NA
"5105","FM9356","738","广州","南京",NA,NA,NA
"5106","FM9357","738","南京","广州",NA,NA,NA
"5107","FM9358","738","广州","南京",NA,NA,NA
"5108","FM9361/2","738","上海浦东","武汉","上海浦东",NA,NA
"5109","FM9363/4","738","上海浦东","武汉","上海浦东",NA,NA
"5110","FM9369/70","738","上海虹桥","深圳","上海虹桥",NA,NA
"5111","FM9374","738","深圳","上海浦东",NA,NA,NA
"5112","FM9381","738","上海浦东","深圳",NA,NA,NA
"5113","FM9387/8","738","上海浦东","湛江","上海浦东",NA,NA
"5114","FM9391/2","738","上海虹桥","长沙","上海虹桥",NA,NA
"5115","FM9397/8","738","上海浦东","宜昌","上海虹桥",NA,NA
"5116","FM9407","738","上海浦东","绵阳",NA,NA,NA
"5117","FM9408","738","绵阳","上海浦东",NA,NA,NA
"5118","FM9435/6","738","上海浦东","呼和浩特","上海浦东",NA,NA
"5119","FM9437/8","738","上海虹桥","包头","上海虹桥",NA,NA
"5120","FM9455/6","738","上海虹桥","昆明","上海虹桥",NA,NA
"5121","FM9457/8","738","上海虹桥","贵阳","上海浦东",NA,NA
"5122","FM9465/6","738","上海虹桥","成都","上海虹桥",NA,NA
"5123","FM9465/6","738","上海虹桥","成都","上海虹桥",NA,NA
"5124","FM9469","738","上海浦东","重庆",NA,NA,NA
"5125","FM9470","738","重庆","上海浦东",NA,NA,NA
"5126","FM9531/2","738","上海浦东","海口","上海浦东",NA,NA
"5127","FM9533","738","温州","广州",NA,NA,NA
"5128","FM9534","738","广州","温州",NA,NA,NA
"5129","FM9535/6","738","上海虹桥","三亚","上海虹桥",NA,NA
"5130","FM9537/8","738","上海浦东","三亚","上海浦东",NA,NA
"5131","FM9547/8","738","上海虹桥","重庆","上海虹桥",NA,NA
"5132","HU7033","738","广州","潍坊",NA,NA,NA
"5133","HU7034","738","潍坊","广州",NA,NA,NA
"5134","HU7069","738","广州","宁波",NA,NA,NA
"5135","HU7070","738","宁波","广州",NA,NA,NA
"5136","HU7081","738","海口","北京首都",NA,NA,NA
"5137","HU7082","738","北京首都","海口",NA,NA,NA
"5138","HU7097","738","宁波","北京首都",NA,NA,NA
"5139","HU7098","738","北京首都","宁波",NA,NA,NA
"5140","HU7109","738","北京首都","宜昌",NA,NA,NA
"5141","HU7109","738","北京首都","宜昌",NA,NA,NA
"5142","HU7110","738","宜昌","北京首都",NA,NA,NA
"5143","HU7110","738","宜昌","北京首都",NA,NA,NA
"5144","HU7110","738","宜昌","北京首都",NA,NA,NA
"5145","HU7111","738","北京首都","昆明",NA,NA,NA
"5146","HU7112","738","昆明","北京首都",NA,NA,NA
"5147","HU7113/4","738","广州","南京","广州",NA,NA
"5148","HU7119","738","海口","上海浦东",NA,NA,NA
