"","city1_2","flag","flight_num","plane_num","plane_no_num"
"3066","迪庆成都",9967,"3U8625/6","319",2
"3067","迪庆成都",9967,"MU5995/6","737",2
"3068","深圳海口",9996,"CZ2509/10","320",8
"3069","深圳海口",9996,"CZ3955/6","320",2
"3070","深圳海口",9996,"CZ6795/6","733",4
"3071","海口深圳",9996,"HU7015","738",1
"3072","深圳海口",9996,"HU7016","738",1
"3073","海口深圳",9996,"HU7019","738",1
"3074","深圳海口",9996,"HU7020","738",1
"3075","海口深圳",9996,"HU7043","733",1
"3076","深圳海口",9996,"HU7044","733",1
"3077","海口深圳",9996,"HU7051","738",2
"3078","深圳海口",9996,"HU7052","738",2
"3079","海口深圳",9996,"HU7779","738",2
"3080","深圳海口",9996,"MU2483/4","733",2
"3081","深圳海口",9996,"ZH9809/10","737",2
"3082","深圳海口",9996,"ZH9875/6","738",2
"3083","深圳海口",9996,"ZH9909/10","738",2
"3084","武汉乌鲁木齐",9998,"CZ3169/70","738",4
"3085","乌鲁木齐武汉",9998,"CZ6939/40","738",2
"3086","乌鲁木齐武汉",9998,"HU7759","738",1
"3087","武汉乌鲁木齐",9998,"HU7760","738",1
"3088","武汉乌鲁木齐",9998,"MF8275/6","737",2
"3089","武汉乌鲁木齐",9998,"MF8275/6","73G",4
"3090","武汉乌鲁木齐",9998,"MU2079","73G",3
"3091","乌鲁木齐武汉",9998,"MU2080","73G",1
"3092","武汉乌鲁木齐",9998,"MU2089/90","73G",2
"3093","武汉乌鲁木齐",9998,"MU2479","733",1
"3094","武汉乌鲁木齐",9998,"MU2479","738",1
"3095","乌鲁木齐武汉",9998,"MU2480","738",2
"3096","重庆东营",10014,"G52761","CR2",1
"3097","东营重庆",10014,"G52762","CR2",1
"3098","广州哈尔滨",10048,"CZ3603/4","319",2
"3099","哈尔滨广州",10048,"CZ3615/6","319",2
"3100","广州哈尔滨",10048,"CZ3787/8","319",2
"3101","哈尔滨广州",10048,"CZ6261/2","320",2
"3102","广州哈尔滨",10048,"HU7159/60","738",4
"3103","广州哈尔滨",10048,"ZH9663/4","320",2
"3104","哈尔滨广州",10048,"ZH9671/2","320",2
"3105","深圳赣州",10052,"CZ3255/6","320",2
"3106","福州银川",10055,"MF8211/2","738",2
"3107","天津厦门",10061,"CA1529/30","733",4
"3108","天津厦门",10061,"CA1529/30","738",4
"3109","天津厦门",10061,"GS6617/8","E90",4
"3110","厦门天津",10061,"MF8125/6","738",2
"3111","天津厦门",10061,"MF8139/40","738",4
"3112","成都福州",10063,"3U8997/8","321",2
"3113","福州成都",10063,"CA4229/30","733",2
"3114","成都福州",10063,"EU2731/2","319",4
"3115","福州成都",10063,"MF8435/6","738",2
"3116","太原厦门",10078,"HU7863","738",1
"3117","厦门太原",10078,"HU7864","738",2
"3118","厦门太原",10078,"MF8157/8","738",2
"3119","太原厦门",10078,"MU2095/6","73G",2
"3120","太原厦门",10078,"MU2369/70","733",2
"3121","太原厦门",10078,"MU5651/2","737",2
"3122","太原厦门",10078,"MU5651/2","73G",2
"3123","厦门太原",10078,"SC4803","CR2",1
"3124","太原厦门",10078,"SC4804","CR2",1
"3125","乌鲁木齐厦门",10090,"CZ6981/2","73G",6
"3126","厦门乌鲁木齐",10090,"HU7693/4","738",2
"3127","厦门乌鲁木齐",10090,"MF8275/6","737",2
"3128","厦门乌鲁木齐",10090,"MF8275/6","73G",4
"3129","拉萨阿里",10094,"CA4417/8","319",4
"3130","拉萨阿里",10094,"TV9807/8","319",4
"3131","西安鄂尔多斯",10100,"CZ6989/90","320",2
"3132","西安鄂尔多斯",10100,"FM9221/2","738",2
"3133","西安鄂尔多斯",10100,"GS7433/4","ERJ",2
"3134","西安鄂尔多斯",10100,"MU2283/4","320",2
"3135","南宁昆明",10110,"CZ3863","733",3
"3136","昆明南宁",10110,"CZ3864","733",3
"3137","昆明南宁",10110,"KY8005/6","737",4
"3138","昆明南宁",10110,"KY8005/6","73G",2
"3139","昆明南宁",10110,"KY8031/2","737",2
"3140","南宁昆明",10110,"MU5763/4","737",4
"3141","郑州哈尔滨",10116,"3U8847/8","320",2
"3142","郑州哈尔滨",10116,"8L9989","73G",1
"3143","郑州哈尔滨",10116,"8L9989/90","73G",2
"3144","哈尔滨郑州",10116,"8L9990","73G",1
"3145","郑州哈尔滨",10116,"MF8055/6","73G",2
"3146","郑州哈尔滨",10116,"VD8311","E90",1
"3147","哈尔滨郑州",10116,"VD8312","E90",1
"3148","杭州柳州",10148,"MF8257/8","738",4
"3149","宜宾深圳",10151,"ZH9727/8","319",2
"3150","福州大连",10154,"MF8041/2","73G",2
"3151","杭州重庆",10163,"3U8821","320",2
"3152","重庆杭州",10163,"3U8822","320",2
"3153","重庆杭州",10163,"CA1759/60","319",2
"3154","重庆杭州",10163,"CA1761/2","319",2
"3155","重庆杭州",10163,"CA1769/70","319",2
"3156","重庆杭州",10163,"CA4553/4","73G",2
"3157","重庆杭州",10163,"CZ3437/8","738",2
"3158","重庆杭州",10163,"MF8415/6","738",2
"3159","重庆杭州",10163,"MF8473/4","738",2
"3160","重庆杭州",10163,"MU5235/6","320",2
"3161","重庆杭州",10163,"OQ2389/90","320",2
"3162","太原桂林",10171,"3U8969/70","320",2
"3163","桂林太原",10171,"CZ6287","738",1
"3164","桂林太原",10171,"CZ6287/8","738",6
"3165","太原桂林",10171,"CZ6288","738",1
"3166","太原桂林",10171,"HU7335","734",1
"3167","桂林太原",10171,"HU7336","734",1
"3168","桂林太原",10171,"JD5501/2","319",2
"3169","桂林太原",10171,"JD5519/20","319",4
"3170","石家庄绵阳",10191,"3U8827/8","ERJ",2
"3171","常州厦门",10192,"KN2925/6","73G",2
"3172","重庆西安",10208,"3U8649/50","ERJ",2
"3173","重庆西安",10208,"3U8805/6","319",2
"3174","西安重庆",10208,"CZ6269/70","320",2
"3175","重庆西安",10208,"HU7267","733",1
"3176","西安重庆",10208,"HU7268","733",1
"3177","西安重庆",10208,"MF8459/60","738",4
"3178","西安重庆",10208,"MU2261","320",1
"3179","重庆西安",10208,"MU2262","320",1
"3180","重庆西安",10208,"MU2263/4","319",2
"3181","西安重庆",10208,"MU2267","320",2
"3182","重庆西安",10208,"MU2268","320",1
"3183","重庆西安",10208,"PN6001/2","319",2
"3184","重庆西安",10208,"SC4807/8","738",2
"3185","济南长春",10212,"3U8799/800","320",2
"3186","长春济南",10212,"CZ6441/2","319",2
"3187","济南长春",10212,"CZ6487/8","320",4
"3188","济南长春",10212,"SC4983/4","737",2
"3189","济南长春",10212,"SC4995/6","733",2
"3190","济南长春",10212,"SC4995/6","CR2",2
"3191","重庆哈尔滨",10223,"3U8839/40","320",2
"3192","哈尔滨重庆",10223,"CZ6269/70","320",2
"3193","重庆哈尔滨",10223,"SC4761/2","CR2",2
"3194","昆明鄂尔多斯",10228,"MU5837/8","737",2
"3195","成都景德镇",10240,"3U8677/8","320",2
"3196","长沙哈尔滨",10261,"BK2845/6","738",4
"3197","长沙哈尔滨",10261,"BK2849/50","738",4
"3198","长沙哈尔滨",10261,"CZ3125/6","320",2
"3199","哈尔滨长沙",10261,"CZ3743/4","M90",2
"3200","长沙哈尔滨",10261,"CZ3941/2","320",2
"3201","长沙哈尔滨",10261,"MF8051/2","738",2
"3202","成都连云港",10280,"EU2755/6","319",2
"3203","成都连云港",10280,"EU2757/8","320",2
"3204","天津宁波",10281,"BK2835/6","738",4
"3205","天津宁波",10281,"GS6603/4","E90",2
"3206","广州拉萨",10282,"CZ3463/4","319",2
"3207","天津南宁",10297,"BK2823/4","738",2
"3208","天津南宁",10297,"GS6681/2","E90",4
"3209","天津南宁",10297,"GS6695/6","E90",4
"3210","天津南宁",10297,"MF8377/8","738",2
"3211","昆明郑州",10299,"3U8819/20","320",2
"3212","昆明郑州",10299,"3U8847/8","320",2
"3213","昆明郑州",10299,"8L9921/2","73G",2
"3214","昆明郑州",10299,"8L9989","73G",1
"3215","昆明郑州",10299,"8L9989/90","73G",2
"3216","郑州昆明",10299,"8L9990","73G",1
"3217","郑州昆明",10299,"CZ3439/40","733",2
"3218","郑州昆明",10299,"CZ3491/2","733",2
"3219","郑州昆明",10299,"CZ3495/6","733",2
"3220","郑州昆明",10299,"CZ6395/6","733",2
"3221","郑州昆明",10299,"CZ6427/8","319",2
"3222","郑州昆明",10299,"CZ6427/8","321",2
"3223","郑州昆明",10299,"KY8009/10","737",2
"3224","郑州昆明",10299,"MU5825/6","733",4
"3225","郑州兰州",10308,"MF8209/10","738",2
"3226","郑州兰州",10308,"MF8209/10","73G",2
"3227","郑州兰州",10308,"SC4965/6","733",2
"3228","厦门鄂尔多斯",10309,"HU7321","738",1
"3229","鄂尔多斯厦门",10309,"HU7322","738",1
"3230","大连贵阳",10312,"CZ6429/30","319",10
"3231","大连贵阳",10312,"HU7687","738",1
"3232","贵阳大连",10312,"HU7688","738",1
"3233","大连贵阳",10312,"ZH9465/6","320",2
"3234","重庆青岛",10316,"CA4551/2","737",2
"3235","重庆青岛",10316,"PN6101/2","319",2
"3236","青岛重庆",10316,"SC4639/40","733",2
"3237","重庆青岛",10316,"SC4699/700","733",6
"3238","南宁南昌",10320,"CZ3263/4","738",2
"3239","南昌南宁",10320,"GS6523/4","E90",2
"3240","郑州温州",10330,"CZ3679/80","738",2
"3241","郑州温州",10330,"VD8397/8","E90",2
"3242","广州牡丹江",10340,"CZ3613/4","319",2
"3243","深圳衢州",10371,"ZH9873/4","319",4
"3244","深圳衢州",10371,"ZH9873/4","737",2
"3245","太原南京",10390,"HU7671","738",2
"3246","南京太原",10390,"HU7672","738",2
"3247","太原南京",10390,"HU7877","738",1
"3248","南京太原",10390,"HU7878","738",1
"3249","南京太原",10390,"MF8135","738",3
"3250","太原南京",10390,"MF8136","738",1
"3251","太原南京",10390,"MU2165","73G",1
"3252","南京太原",10390,"MU2166","73G",1
"3253","南京太原",10390,"MU2739","ERJ",1
"3254","太原南京",10390,"MU2740","ERJ",1
"3255","南京太原",10390,"MU2751/2","320",4
"3256","南京太原",10390,"MU2751/2","EMB",2
"3257","太原南京",10390,"MU5253","73G",1
"3258","南京太原",10390,"MU5254","73G",1
"3259","南京太原",10390,"SC4803","CR2",1
"3260","太原南京",10390,"SC4804","CR2",1
"3261","南京太原",10390,"ZH9235","738",2
"3262","太原南京",10390,"ZH9236","738",1
"3263","重庆郑州",10392,"3U8517/8","319",2
"3264","重庆郑州",10392,"3U8879/80","321",2
"3265","郑州重庆",10392,"CZ3475/6","733",4
"3266","郑州重庆",10392,"CZ3479/80","733",2
"3267","重庆郑州",10392,"CZ6573/4","733",2
"3268","重庆郑州",10392,"PN6111/2","319",2
"3269","重庆郑州",10392,"PN6115/6","319",2
"3270","重庆郑州",10392,"ZH9149/50","320",2
"3271","沈阳石家庄",10395,"9C8985/6","320",2
"3272","西安兰州",10399,"3U8635/6","319",2
"3273","西安兰州",10399,"GS7437/8","ERJ",2
"3274","西安兰州",10399,"GS7533/4","DON",2
"3275","兰州西安",10399,"HU7649","738",1
"3276","西安兰州",10399,"HU7650","738",1
"3277","兰州西安",10399,"HU7825","738",1
"3278","西安兰州",10399,"HU7826","738",1
"3279","兰州西安",10399,"HU7851","738",1
"3280","西安兰州",10399,"HU7852","738",1
"3281","兰州西安",10399,"MU2305","320",1
"3282","西安兰州",10399,"MU2306","320",1
"3283","西安兰州",10399,"MU2391/2","320",2
"3284","西安兰州",10399,"MU2489","738",1
"3285","兰州西安",10399,"MU2490","738",1
"3286","西安兰州",10399,"MU2617","738",1
"3287","兰州西安",10399,"MU2618","738",1
"3288","西安兰州",10399,"MU2895/6","320",2
"3289","西安兰州",10399,"MU2955/6","320",2
"3290","西安兰州",10399,"ZH9295/6","737",2
"3291","西安兰州",10399,"ZH9447/8","320",2
"3292","西安兰州",10399,"ZH9553/4","733",2
"3293","阜阳厦门",10406,"GS6617/8","E90",4
"3294","广州长春",10407,"CZ3605/6","319",2
"3295","长春广州",10407,"CZ6341/2","319",2
"3296","广州长春",10407,"ZH9657","320",1
"3297","长春广州",10407,"ZH9658","320",1
"3298","长春广州",10407,"ZH9665/6","320",2
"3299","昆明呼和浩特",10413,"3U8819/20","320",2
"3300","昆明呼和浩特",10413,"8L9945/6","73G",6
"3301","海口福州",10432,"HU7689","734",1
"3302","福州海口",10432,"HU7690","738",1
"3303","海口福州",10432,"JD5227/8","319",2
"3304","海口福州",10432,"MF8341/2","738",2
"3305","海口福州",10432,"MF8373/4","738",2
"3306","太原银川",10435,"JR1517","MA6",1
"3307","银川太原",10435,"JR1518","MA6",1
"3308","西安淮安",10441,"MU2939/40","ERJ",2
"3309","天津西安",10458,"BK2823/4","738",2
"3310","西安天津",10458,"CA1265/6","738",4
"3311","西安天津",10458,"GS6571/2","E90",6
"3312","天津西安",10458,"GS6625/6","EMB",2
"3313","天津西安",10458,"GS7465","E90",2
"3314","西安天津",10458,"GS7466","E90",1
"3315","天津西安",10458,"GS7581/2","ERJ",2
"3316","天津西安",10458,"MF8459/60","738",4
"3317","湛江海口",10465,"G52755/6","cr2",2
"3318","成都泉州",10466,"3U8639/40","319",2
"3319","泉州成都",10466,"MF8447/8","738",2
"3320","海口南昌",10478,"HU7071","738",1
"3321","南昌海口",10478,"HU7072","738",1
"3322","南昌海口",10478,"HU7757/8","737",2
"3323","南昌海口",10478,"JD5299/300","319",2
"3324","南昌海口",10478,"MU5339/40","319",2
"3325","南昌海口",10478,"MU5375","320",1
"3326","海口南昌",10478,"MU5376","320",1
"3327","南昌海口",10478,"ZH9301/2","738",2
"3328","珠海贵阳",10485,"CZ3767/8","73G",2
"3329","昆明杭州",10506,"8L9995","73G",1
"3330","杭州昆明",10506,"8L9996","73G",1
"3331","杭州昆明",10506,"CA1751","319",1
"3332","昆明杭州",10506,"CA1752","319",1
"3333","杭州昆明",10506,"CA1753","320",1
"3334","昆明杭州",10506,"CA1754","320",1
"3335","昆明杭州",10506,"CA1755/6","319",2
"3336","杭州昆明",10506,"CZ6247/8","319",2
"3337","昆明杭州",10506,"JD5157/8","319",2
"3338","杭州昆明",10506,"MF8257/8","738",4
"3339","杭州昆明",10506,"MF8461/2","738",2
"3340","昆明杭州",10506,"MU5655/6","320",2
"3341","昆明杭州",10506,"MU5777/8","733",2
"3342","昆明杭州",10506,"MU5779/80","733",2
"3343","武汉杭州",10508,"CA8201/2","320",6
"3344","武汉杭州",10508,"CZ3437/8","738",2
"3345","武汉杭州",10508,"CZ3541/2","738",2
"3346","武汉杭州",10508,"CZ3849/50","738",2
"3347","杭州武汉",10508,"MF8461/2","738",2
"3348","武汉杭州",10508,"OQ2389/90","320",2
"3349","西安乌海",10511,"HU7655","733",1
"3350","乌海西安",10511,"HU7656","733",1
"3351","郑州长春",10525,"3U8857/8","319",2
"3352","南昌呼和浩特",10534,"3U8875/6","320",2
"3353","呼和浩特南昌",10534,"GS6497/8","ERJ",4
"3354","黄山成都",10540,"FM9265/6","73G",2
"3355","太原沈阳",10555,"3U8591/2","ERJ",2
"3356","太原沈阳",10555,"3U8849/50","320",2
"3357","沈阳太原",10555,"CZ6469/70","319",2
"3358","沈阳太原",10555,"CZ6515/6","320",2
"3359","太原沈阳",10555,"PN6013/4","319",4
"3360","太原沈阳",10555,"ZH9427/8","320",2
"3361","武汉桂林",10573,"CZ3193/4","73G",2
"3362","桂林武汉",10573,"CZ6287","738",1
"3363","桂林武汉",10573,"CZ6287/8","738",6
"3364","武汉桂林",10573,"CZ6288","738",1
"3365","武汉桂林",10573,"CZ6583/4","738",2
"3366","武汉桂林",10573,"CZ6591/2","738",2
"3367","无锡成都",10586,"3U8627/8","320",2
"3368","无锡成都",10586,"MU2905/6","320",2
"3369","无锡成都",10586,"MU2925","320",2
"3370","成都无锡",10586,"MU2926","320",2
"3371","无锡成都",10586,"ZH9527/8","320",4
"3372","无锡成都",10586,"ZH9573","733",1
"3373","成都无锡",10586,"ZH9574","733",1
"3374","杭州呼和浩特",10591,"CA1791/2","320",2
"3375","呼和浩特杭州",10591,"CA1793/4","319",2
"3376","杭州呼和浩特",10591,"MF8187/8","738",4
"3377","昆明大连",10604,"3U8967/8","ERJ",2
"3378","昆明大连",10604,"8L9949","73G",3
"3379","大连昆明",10604,"8L9950","73G",2
"3380","昆明大连",10604,"8L9957/8","737",2
"3381","昆明大连",10604,"8L9969/70","73G",4
"3382","大连昆明",10604,"CZ6425/6","321",4
"3383","大连昆明",10604,"CZ6427/8","319",2
"3384","大连昆明",10604,"CZ6427/8","321",2
"3385","大连昆明",10604,"CZ6467/8","319",2
"3386","昆明大连",10604,"MU5773/4","73G",2
"3387","重庆宁波",10605,"3U8983/4","321",4
"3388","宁波重庆",10605,"HU7357","738",1
"3389","重庆宁波",10605,"HU7358","733",1
"3390","宁波重庆",10605,"MU2395/6","320",2
"3391","重庆宁波",10605,"PN6311/2","319",4
"3392","重庆宁波",10605,"PN6519/20","319",4
"3393","太原深圳",10617,"CZ6211/2","319",4
"3394","太原深圳",10617,"HU7325","738",1
"3395","深圳太原",10617,"HU7326","738",1
"3396","太原深圳",10617,"MU2363","73G",1
"3397","深圳太原",10617,"MU2364","73G",1
"3398","深圳太原",10617,"ZH9839","320",1
"3399","太原深圳",10617,"ZH9840","320",2
"3400","太原深圳",10617,"ZH9885/6","738",2
"3401","太原深圳",10617,"ZH9955/6","738",2
"3402","武汉宁波",10621,"CZ3335/6","73G",4
"3403","武汉宁波",10621,"CZ3785/6","73G",4
"3404","武汉宁波",10621,"MU2531","733",2
"3405","宁波武汉",10621,"MU2532","733",1
"3406","宁波武汉",10621,"MU2547","733",1
"3407","武汉宁波",10621,"MU2548","733",1
"3408","大连兰州",10639,"CZ6449/50","319",4
"3409","深圳临沂",10644,"CZ3315/6","320",2
"3410","南宁成都",10645,"3U8773/4","319",8
"3411","南宁成都",10645,"CA4327/8","319",2
"3412","南宁成都",10645,"CZ3241/2","73G",2
"3413","南宁成都",10645,"EU2229/30","319",2
"3414","南宁成都",10645,"ZH9563/4","733",2
"3415","太原济南",10672,"GS7475/6","ERJ",2
"3416","深圳常德",10688,"CZ2511/2","320",6
"3417","深圳绵阳",10692,"ZH9911/2","320",4
"3418","武夷山深圳",10734,"MF8313/4","738",2
"3419","深圳武夷山",10734,"ZH9883","73G",1
"3420","武夷山深圳",10734,"ZH9883/4","320",4
"3421","武夷山深圳",10734,"ZH9884","73G",1
"3422","厦门九江",10790,"FM9429/30","73G",2
"3423","厦门九江",10790,"FM9429/30","CR2",2
"3424","三亚南京",10832,"JD5125","319",1
"3425","南京三亚",10832,"JD5126","319",1
"3426","三亚南京",10832,"MU2727/8","320",6
"3427","南京三亚",10832,"MU2787","321",1
"3428","三亚南京",10832,"MU2788","321",1
"3429","西宁拉萨",10846,"3U8687/8","319",2
"3430","武汉南通",10860,"3U8985/6","319",2
"3431","济南哈尔滨",10878,"3U8843/4","320",2
"3432","哈尔滨济南",10878,"CZ6285/6","320",2
"3433","济南哈尔滨",10878,"KY8017/8","73G",4
"3434","济南哈尔滨",10878,"MF8051/2","738",2
"3435","济南哈尔滨",10878,"SC4761/2","CR2",2
"3436","重庆太原",10879,"3U8849/50","320",2
"3437","太原重庆",10879,"BK2853/4","738",2
"3438","太原重庆",10879,"CZ6579/80","321",6
"3439","重庆太原",10879,"G52753","CR2",1
"3440","太原重庆",10879,"G52754","CR2",1
"3441","重庆太原",10879,"MU5721","73G",1
"3442","太原重庆",10879,"MU5722","73G",1
"3443","重庆太原",10879,"MU5829","73G",1
"3444","太原重庆",10879,"MU5830","73G",1
"3445","重庆太原",10879,"PN6013/4","319",4
"3446","长沙怀化",10885,"CZ3165/6","ERJ",2
"3447","怀化长沙",10885,"CZ3633/4","320",2
"3448","重庆沈阳",10896,"3U8849/50","320",2
"3449","沈阳重庆",10896,"CZ6403/4","321",4
"3450","重庆沈阳",10896,"CZ6405/6","320",2
"3451","重庆沈阳",10896,"PN6013/4","319",4
"3452","重庆沈阳",10896,"ZH9149/50","320",2
"3453","天津石家庄",10912,"GS6607/8","ERJ",4
"3454","乌鲁木齐广州",10920,"CZ6885/6","73G",2
"3455","乌鲁木齐广州",10920,"CZ6887/8","73G",2
"3456","乌鲁木齐广州",10920,"CZ6957/8","777",2
"3457","广州乌鲁木齐",10920,"HU7153","738",2
"3458","乌鲁木齐广州",10920,"HU7154","738",2
"3459","三亚深圳",10935,"CZ3977","320",1
"3460","深圳三亚",10935,"CZ3977/8","320",4
"3461","深圳三亚",10935,"CZ3978","320",1
"3462","深圳三亚",10935,"CZ6757/8","320",4
"3463","深圳三亚",10935,"HU7325","738",1
"3464","三亚深圳",10935,"HU7326","738",1
"3465","三亚深圳",10935,"HU7731","738",4
"3466","深圳三亚",10935,"HU7732","738",1
"3467","深圳三亚",10935,"ZH9901","738",1
"3468","三亚深圳",10935,"ZH9902","738",1
"3469","大庆大连",10956,"CZ6461/2","319",2
"3470","西安广州",10963,"CZ3201/2","319",4
"3471","广州西安",10963,"CZ3203","319",1
"3472","西安广州",10963,"CZ3204","319",1
"3473","西安广州",10963,"CZ3211/2","319",2
"3474","西安广州",10963,"CZ3215/6","319",2
"3475","西安广州",10963,"CZ3217/8","319",2
"3476","西安广州",10963,"CZ3219/20","319",2
"3477","广州西安",10963,"HU7655","733",1
"3478","西安广州",10963,"HU7656","733",1
"3479","西安广州",10963,"HU7837","738",1
"3480","广州西安",10963,"HU7838","738",2
"3481","西安广州",10963,"HU7847","733",1
"3482","广州西安",10963,"HU7848","733",1
"3483","广州西安",10963,"MU2283/4","320",2
"3484","西安广州",10963,"MU2301","320",1
"3485","广州西安",10963,"MU2302","320",1
"3486","西安广州",10963,"MU2303/4","319",2
"3487","西安广州",10963,"MU2305","320",1
"3488","广州西安",10963,"MU2306","320",1
"3489","广州西安",10963,"ZH9169","320",1
"3490","西安广州",10963,"ZH9170","320",1
"3491","广州西安",10963,"ZH9553/4","733",2
