"","city1_2","flight_num","plane_num","flag"
"647","大连哈尔滨","HU7695","738",934
"648","大连哈尔滨","CA8203/4","320",934
"649","大连哈尔滨","SC4825/6","733",934
"650","大连哈尔滨","SC4827/8","CR2",934
"651","大连哈尔滨","3U8943/4","320",934
"652","大连哈尔滨","3U8943/4","320",934
"653","大连哈尔滨","SC4827/8","CR2",934
"654","大连哈尔滨","ZH9383","320",934
"655","大连哈尔滨","SC4825/6","733",934
"656","大连哈尔滨","SC4825/6","733",934
"657","大连邯郸","G52680","CR2",18813
"658","大连杭州","CZ6709/10","319",33
"659","大连杭州","MU2399/400","320",33
"660","大连杭州","CZ6327/8","321",33
"661","大连杭州","CZ6527/8","319",33
"662","大连杭州","CZ6327/8","321",33
"663","大连杭州","3U8663/4","320",33
"664","大连杭州","MF8025/6","738",33
"665","大连杭州","CZ6327/8","321",33
"666","大连杭州","CZ6327/8","321",33
"667","大连杭州","CZ6709/10","319",33
"668","大连杭州","CZ6527/8","319",33
"669","大连杭州","CZ6709/10","319",33
"670","大连杭州","CZ6709/10","319",33
"671","大连杭州","CZ6527/8","319",33
"672","大连杭州","CZ6527/8","319",33
"673","大连杭州","CA1765/6","319",33
"674","大连合肥","CZ6429/30","319",3490
"675","大连合肥","CZ6429/30","319",3490
"676","大连合肥","CZ6429/30","319",3490
"677","大连合肥","CZ6429/30","319",3490
"678","大连合肥","CZ6429/30","319",3490
"679","大连合肥","CZ6429/30","319",3490
"680","大连合肥","CZ6429/30","319",3490
"681","大连合肥","CZ6429/30","319",3490
"682","大连合肥","CZ6429/30","319",3490
"683","大连合肥","HU7244","738",3490
"684","大连合肥","CZ6429/30","319",3490
"685","大连呼和浩特","HU7173","738",22240
"686","大连呼和浩特","CZ6345/6","319",22240
"687","大连呼和浩特","CZ6345/6","319",22240
"688","大连呼和浩特","CZ6345/6","319",22240
"689","大连呼和浩特","CZ6345/6","319",22240
"690","大连呼和浩特","HU7173","738",22240
"691","大连呼和浩特","CZ6345/6","319",22240
"692","大连呼和浩特","CZ6345/6","319",22240
"693","大连呼和浩特","CZ6705/6","319",22240
"694","大连呼和浩特","CZ6705/6","319",22240
"695","大连呼和浩特","CZ6345/6","319",22240
"696","大连呼和浩特","CZ6705/6","319",22240
"697","大连呼和浩特","CZ6345/6","319",22240
"698","大连呼和浩特","CZ6345/6","319",22240
"699","大连呼和浩特","CZ6705/6","319",22240
"700","大连呼和浩特","CZ6345/6","319",22240
"701","大连呼和浩特","CZ6705/6","319",22240
"702","大连济南","SC4923/4","CR2",4563
"703","大连济南","SC4923/4","CR2",4563
"704","大连济南","SC4925/6","733",4563
"705","大连济南","SC4921/2","737",4563
"706","大连济南","CZ6435/6","319",4563
"707","大连济南","8L9950","73G",4563
"708","大连济南","ZH9429/30","738",4563
"709","大连济南","CZ6449/50","319",4563
"710","大连济南","8L9950","73G",4563
"711","大连济南","CZ6435/6","319",4563
"712","大连济南","CZ6449/50","319",4563
"713","大连济南","CZ6435/6","319",4563
"714","大连济南","CZ6435/6","319",4563
"715","大连济南","CZ6449/50","319",4563
"716","大连济南","CZ6449/50","319",4563
"717","大连锦州","BK2863/4","MA6",7805
"718","大连锦州","BK2863/4","MA6",7805
"719","大连昆明","CZ6425/6","321",10604
"720","大连昆明","CZ6427/8","319",10604
"721","大连昆明","CZ6425/6","321",10604
"722","大连昆明","CZ6427/8","319",10604
"723","大连昆明","CZ6425/6","321",10604
"724","大连昆明","8L9950","73G",10604
"725","大连昆明","8L9950","73G",10604
"726","大连昆明","CZ6427/8","321",10604
"727","大连昆明","CZ6427/8","321",10604
"728","大连昆明","CZ6425/6","321",10604
"729","大连昆明","CZ6467/8","319",10604
"730","大连昆明","CZ6467/8","319",10604
"731","大连兰州","CZ6449/50","319",10639
"732","大连兰州","CZ6449/50","319",10639
"733","大连兰州","CZ6449/50","319",10639
"734","大连兰州","CZ6449/50","319",10639
"735","大连满洲里","CZ6411/2","319",22264
"736","大连牡丹江","MU2933/4","320",5829
"737","大连牡丹江","MU2933/4","320",5829
"738","大连牡丹江","MU2879/80","ERJ",5829
"739","大连牡丹江","MU2879/80","ERJ",5829
"740","大连南京","HU7727/8","737",1269
"741","大连南京","CZ3759/6","321",1269
"742","大连南京","HU7683/4","738",1269
"743","大连南京","CZ6537/8","319",1269
"744","大连南京","MU2772","320",1269
"745","大连南京","CZ6537/8","319",1269
"746","大连南京","CZ6537/8","319",1269
"747","大连南京","CZ3759/6","321",1269
"748","大连南京","CZ3759/6","321",1269
"749","大连南京","CZ3759/60","321",1269
"750","大连南京","HU7683/4","738",1269
"751","大连南京","CZ6537/8","319",1269
"752","大连南京","CZ3759/60","319",1269
"753","大连南京","CZ3759/60","321",1269
"754","大连南京","CZ3759/60","321",1269
"755","大连南京","MU2792","320",1269
"756","大连南京","ZH9351/2","738",1269
"757","大连南京","MU2772","320",1269
"758","大连南京","MU2772","320",1269
"759","大连南京","MU2792","320",1269
"760","大连南京","CZ3759/6","321",1269
"761","大连南京","CZ3759/60","319",1269
"762","大连南京","ZH9225/6","320",1269
"763","大连南京","CZ3759/60","321",1269
"764","大连南宁","CZ6391/2","319",1311
"765","大连南宁","HU7397","738",1311
"766","大连南宁","CZ6391/2","319",1311
"767","大连南宁","CZ6391/2","319",1311
"768","大连南宁","HU7397","738",1311
"769","大连南宁","CZ6391/2","319",1311
"770","大连南宁","HU7397","738",1311
"771","大连南宁","ZH9530","733",1311
"772","大连南宁","CZ6391/2","319",1311
"773","大连南宁","HU7397","738",1311
"774","大连南宁","CZ6391/2","319",1311
"775","大连南宁","HU7397","738",1311
"776","大连宁波","CZ6325/6","319",8281
"777","大连宁波","CZ6325/6","319",8281
"778","大连宁波","HU7718","738",8281
"779","大连青岛","CZ6413/4","319",9736
"780","大连青岛","CZ6423/4","319",9736
"781","大连青岛","CZ6413/4","319",9736
"782","大连青岛","CZ6413/4","319",9736
"783","大连青岛","CZ6413/4","319",9736
"784","大连青岛","CZ6423/4","319",9736
"785","大连青岛","SC4622","CR2",9736
"786","大连青岛","CZ6709/10","319",9736
"787","大连青岛","CZ6423/4","319",9736
"788","大连青岛","SC4629/30","CR2",9736
"789","大连青岛","CZ6527/8","319",9736
"790","大连青岛","CZ6423/4","319",9736
"791","大连青岛","CZ6413/4","319",9736
"792","大连青岛","SC4623/4","CR2",9736
"793","大连青岛","SC4626","CR2",9736
"794","大连青岛","MU2518","73G",9736
"795","大连青岛","CZ6423/4","319",9736
"796","大连青岛","CZ6709/10","319",9736
"797","大连青岛","CZ6413/4","319",9736
"798","大连青岛","SC4622","CR2",9736
"799","大连青岛","CZ6527/8","319",9736
"800","大连青岛","SC4621/2","738",9736
"801","大连青岛","CZ6413/4","319",9736
"802","大连青岛","CZ6413/4","319",9736
"803","大连青岛","CZ6709/10","319",9736
"804","大连青岛","CZ6423/4","319",9736
"805","大连青岛","CZ6527/8","319",9736
"806","大连青岛","CZ6527/8","319",9736
"807","大连青岛","CZ6709/10","319",9736
"808","大连厦门","HU7696","738",11335
"809","大连厦门","CZ6529/30","319",11335
"810","大连厦门","CZ6529/30","320",11335
"811","大连厦门","CZ6529/30","319",11335
"812","大连厦门","CZ6529/30","319",11335
"813","大连深圳","CZ6327/8","321",1588
"814","大连深圳","CZ6325/6","319",1588
"815","大连深圳","ZH9830","320",1588
"816","大连深圳","CZ6327/8","321",1588
"817","大连深圳","CZ6327/8","321",1588
"818","大连深圳","CZ6327/8","321",1588
"819","大连深圳","HU7718","738",1588
"820","大连深圳","CZ6325/6","319",1588
"821","大连沈阳","BK2870","MA6",19009
"822","大连沈阳","BK2868","MA6",19009
"823","大连石家庄","CZ6953/4","319",8585
"824","大连石家庄","CZ6953/4","319",8585
"825","大连石家庄","9C8873/4","320",8585
"826","大连石家庄","CZ6953/4","319",8585
"827","大连石家庄","9C8873/4","320",8585
"828","大连石家庄","CZ6953/4","319",8585
"829","大连石家庄","9C8873/4","320",8585
"830","大连太原","HU7064","738",11987
"831","大连太原","CZ6579/80","321",11987
"832","大连太原","CZ6579/80","321",11987
"833","大连太原","CZ6539/40","319",11987
"834","大连太原","CZ6579/80","321",11987
"835","大连太原","CZ6539/40","319",11987
"836","大连太原","CZ6579/80","321",11987
"837","大连太原","CZ6539/40","319",11987
"838","大连太原","CZ6977/8","319",11987
"839","大连太原","CZ6539/40","319",11987
"840","大连太原","CZ6539/40","319",11987
"841","大连太原","CZ6977/8","319",11987
"842","大连太原","CZ6539/40","319",11987
"843","大连太原","CZ6579/80","321",11987
"844","大连太原","CZ6579/80","321",11987
"845","大连太原","CZ6977/8","319",11987
"846","大连天津","CZ6635/6","319",1692
"847","大连天津","CZ6363/4","319",1692
"848","大连天津","CZ6363/4","320",1692
"849","大连天津","GS6629/30","E90",1692
"850","大连天津","GS6631/2","EMB",1692
"851","大连天津","CZ6417/8","319",1692
"852","大连天津","GS7419/20","E90",1692
"853","大连天津","GS7579/80","E90",1692
"854","大连天津","GS7419/20","E90",1692
"855","大连威海","BK2869","MA6",7404
"856","大连威海","GS7577/8","ERJ",7404
"857","大连温州","CZ6391/2","319",6345
"858","大连温州","CZ6391/2","319",6345
"859","大连温州","CZ6391/2","319",6345
"860","大连温州","CZ6391/2","319",6345
"861","大连温州","CZ6391/2","319",6345
"862","大连温州","CZ6391/2","319",6345
"863","大连乌鲁木齐","CZ6953/4","319",1820
"864","大连乌鲁木齐","CZ6953/4","319",1820
"865","大连乌鲁木齐","HU7816","738",1820
"866","大连乌鲁木齐","CZ6953/4","319",1820
"867","大连乌鲁木齐","CZ6953/4","319",1820
"868","大连无锡","ZH9576","320",24771
"869","大连武汉","CZ6413/4","319",6387
"870","大连武汉","CZ6413/4","319",6387
"871","大连武汉","CZ6413/4","319",6387
"872","大连武汉","SC4823/4","CR2",6387
"873","大连武汉","CZ6413/4","319",6387
"874","大连武汉","CZ6413/4","319",6387
"875","大连武汉","SC4823/4","CR2",6387
"876","大连武汉","MU2518","73G",6387
"877","大连武汉","CZ6413/4","319",6387
"878","大连武汉","CZ6413/4","319",6387
"879","大连武汉","CZ6413/4","319",6387
"880","大连西安","CZ6423/4","319",3
"881","大连西安","CZ6423/4","319",3
"882","大连西安","CZ6423/4","319",3
"883","大连西安","CZ6423/4","319",3
"884","大连西安","CZ6433/4","319",3
"885","大连西安","CZ6423/4","319",3
"886","大连西安","MU2298","320",3
"887","大连西安","HU7687","738",3
"888","大连西安","CZ6423/4","319",3
"889","大连西安","CZ6433/4","319",3
"890","大连西安","ZH9384","320",3
"891","大连西宁","CZ6539/40","319",22284
"892","大连西宁","CZ6539/40","319",22284
"893","大连西宁","CZ6539/40","319",22284
"894","大连西宁","CZ6539/40","319",22284
"895","大连西宁","CZ6539/40","319",22284
"896","大连西宁","CZ6539/40","319",22284
"897","大连烟台","SC4823/4","CR2",2014
"898","大连烟台","SC4823/4","CR2",2014
"899","大连烟台","BK2867","MA6",2014
"900","大连延吉","CZ6625/6","319",6616
"901","大连延吉","CZ6625/6","319",6616
"902","大连伊春","MU5667/8","320",13586
"903","大连伊春","MU5667/8","320",13586
"904","大连银川","CZ6345/6","319",6620
"905","大连银川","CZ6345/6","319",6620
"906","大连银川","CZ6345/6","319",6620
"907","大连银川","CZ6345/6","319",6620
"908","大连银川","CZ6345/6","319",6620
"909","大连银川","CZ6345/6","319",6620
"910","大连银川","CZ6345/6","319",6620
"911","大连银川","CZ6345/6","319",6620
"912","大连银川","CZ6345/6","319",6620
"913","大连银川","CZ6345/6","319",6620
"914","大连张家界","EU2741/2","319",2616
"915","大连长春","MU2771","320",413
"916","大连长春","MU2771","320",413
"917","大连长春","MU2771","320",413
"918","大连长春","ZH9887/8","738",413
"919","大连长春","MU2771","320",413
"920","大连长春","CZ3677/8","320",413
"921","大连长春","CZ6651/2","73G",413
"922","大连长春","CZ3677/8","320",413
"923","大连长春","CZ6651/2","73G",413
"924","大连长春","ZH9887/8","738",413
"925","大连长沙","HU7397","738",4985
"926","大连长沙","CZ3759/6","321",4985
"927","大连长沙","CZ3759/60","319",4985
"928","大连长沙","CZ3759/60","321",4985
"929","大连长沙","HU7397","738",4985
"930","大连长沙","HU7397","738",4985
"931","大连长沙","CZ3759/6","321",4985
"932","大连长沙","CZ3759/60","319",4985
"933","大连长沙","CZ3759/60","321",4985
"934","大连长沙","CZ3759/60","321",4985
"935","大连长沙","HU7397","738",4985
"936","大连长沙","HU7397","738",4985
"937","大连长沙","CZ3759/6","321",4985
"938","大连长沙","CZ3759/6","321",4985
"939","大连长沙","CZ3759/60","321",4985
"940","大连郑州","CZ6427/8","321",2121
"941","大连郑州","ZH9465/6","320",2121
"942","大连郑州","HU7816","738",2121
"943","大连郑州","CZ6427/8","319",2121
"944","大连郑州","CZ6427/8","321",2121
"945","大连郑州","CZ6427/8","319",2121
"946","大连郑州","ZH9465/6","320",2121
"947","大连郑州","ZH9530","733",2121
"948","大连重庆","G52762","CR2",4101
"949","大连重庆","CZ6579/80","321",4101
"950","大连重庆","G52680","CR2",4101
"951","大连重庆","CZ6425/6","321",4101
"952","大连重庆","CZ6579/80","321",4101
"953","大连重庆","CZ6425/6","321",4101
"954","大连重庆","CZ6425/6","321",4101
"955","大连重庆","CZ6579/80","321",4101
"956","大连重庆","CZ6579/80","321",4101
"957","大连重庆","CZ6579/80","321",4101
"958","大连重庆","CZ6425/6","321",4101
"959","大连重庆","CZ6579/80","321",4101
"960","大庆成都","CZ6249/50","319",24725
"961","大庆成都","CZ6249/50","319",24725
"962","大庆大连","CZ6461/2","319",10956
"963","大庆广州","CZ6199/200","319",19365
"964","大庆广州","CZ6199/200","319",19365
"965","大庆广州","CZ6199/200","319",19365
"966","大庆广州","CZ6199/200","319",19365
"967","大庆杭州","CZ6199/200","319",18716
"968","大庆杭州","CZ6199/200","319",18716
"969","大庆杭州","CZ6199/200","319",18716
"970","大庆杭州","CZ6199/200","319",18716
"971","大庆青岛","CZ6225/6","319",24838
"972","大庆青岛","CZ6225/6","319",24838
"973","大庆西安","CZ6249/50","319",22316
"974","大庆西安","CZ6249/50","319",22316
"975","大同贵阳","G52750","CR2",19864
"976","大同太原","G52754","CR2",8587
"977","大同太原","MU2735/6","ERJ",8587
"978","大同太原","G52750","CR2",8587
"979","大同重庆","G52754","CR2",19610
"980","德宏广州","MU5735","733",24393
"981","德宏昆明","8L9932","73G",11682
"982","德宏昆明","MU5735","733",11682
"983","德宏昆明","MU5975/6","733",11682
"984","德宏昆明","MU5977/8","733",11682
"985","德宏昆明","MU5974","733",11682
"986","德宏昆明","KY8095/6","737",11682
"987","德宏昆明","MU5980","73G",11682
"988","德宏昆明","MU5979/80","73G",11682
"989","德宏昆明","MU5971/2","73G",11682
"990","迪庆成都","3U8625/6","319",9967
"991","迪庆成都","MU5995/6","737",9967
"992","迪庆广州","CZ3499/500","319",7218
"993","迪庆昆明","8L9991/2","73G",19004
"994","迪庆昆明","8L9991/2","73G",19004
"995","迪庆昆明","MU5938","73G",19004
"996","迪庆昆明","MU5811","73G",19004
"997","迪庆拉萨","MU5933/4","737",17862
"998","迪庆拉萨","MU5933/4","737",17862
"999","迪庆拉萨","MU5939/40","73G",17862
"1000","迪庆拉萨","MU5939/40","73G",17862
"1001","东营大连","G52761","CR2",18831
"1002","东营重庆","G52762","CR2",10014
"1003","敦煌兰州","MU2750","320",21433
"1004","敦煌兰州","MU2750","320",21433
"1005","敦煌兰州","MU2750","320",21433
"1006","敦煌兰州","MU2750","320",21433
"1007","敦煌兰州","MU2750","320",21433
"1008","敦煌兰州","MU2750","320",21433
"1009","敦煌南京","MU2750","320",24829
"1010","敦煌南京","MU2750","320",24829
"1011","敦煌南京","MU2750","320",24829
"1012","敦煌南京","MU2750","320",24829
"1013","敦煌南京","MU2750","320",24829
"1014","敦煌南京","MU2750","320",24829
"1015","敦煌乌鲁木齐","GS7531/2","E90",4138
"1016","敦煌乌鲁木齐","GS7531/2","E90",4138
"1017","敦煌乌鲁木齐","GS7531/2","E90",4138
"1018","敦煌乌鲁木齐","GS7531/2","E90",4138
"1019","敦煌西安","CZ6895/6","73G",8885
"1020","敦煌西安","CZ6895/6","73G",8885
"1021","敦煌西安","CZ6895/6","73G",8885
"1022","敦煌西安","CZ6895/6","73G",8885
"1023","鄂尔多斯成都","MU3719/20","737",6772
"1024","鄂尔多斯大连","GS6559/60","E90",24787
"1025","鄂尔多斯大连","GS6559/60","E90",24787
"1026","鄂尔多斯哈尔滨","MU5837/8","737",42
"1027","鄂尔多斯哈尔滨","MU5837/8","737",42
